11,#立冬多地迎降雪#2021年11月7日，适逢“立冬”节气，北京、天津、河北、湖北等地迎来降雪。气温也急剧下降。我国大部分地区都有降雪。疫情未结束，寒流降雪又来，希望抗疫一线的工作人员做好保暖工作！也希望各地不要放松对疫情防控的警惕！大家继续要努力！
12,#早读辽宁# 【辽宁117个收费站设防疫检查点】按疫情防控部门要求，辽宁省高速公路沈阳、大连、鞍山、本溪、丹东、营口、辽阳、铁岭、朝阳、葫芦岛地区共计117个收费站设置了防疫检查点。其中，大连的12个收费站针对所有车辆劝返或查验48小时核酸检测阴性证明。还有多个收费站要对来自重点管控地区车辆 ...
13,【#河北辛集第三轮全员核酸检测初筛阳性17例# 】今天（11月7日）下午，河北省辛集市召开第5场疫情防控新闻发布会，介绍疫情防控最新情况。河北省辛集市副市长刘士民介绍，2021年11月6日6时至24时，辛集市新增新冠肺炎确诊病例13例，截至11月6日24时，辛集市现有确诊病例34例。已由120负压救护车转运至石家庄市定点医院诊治。新增确诊病例1：赵某某，女，48岁，现住辛集市小辛庄乡西枣营村。确诊病例2：李某某，男，30岁，现住辛集市安定大街鑫苑花园南区。确诊病例3：冯某，男，34岁，现住辛集市鑫苑国际城。确诊病例4：王某某，男，67岁，现住辛集市小辛庄乡政府门卫处。确诊病例5：王某，女，46岁，现住辛集市小辛庄乡南宋村。确诊病例6：宋某某，女，11岁，现住辛集市小辛庄乡北宋村。确诊病例7：李某某，女，11岁，现住辛集市小辛庄乡小辛庄村。确诊病例8：雷某某，男，12岁，现住辛集市小辛庄乡南宋村。确诊病例9：孙某某，女，62岁，现住辛集市小辛庄乡小章村。确诊病例10：孙某某，女，11岁，现住辛集市小辛庄乡小章村。确诊病例11：孙某某，女，11岁，现住辛集市小辛庄乡小章村。确诊病例12：王某某，女，9岁，现住辛集市小辛庄乡小章村。确诊病例13：孙某某，女，12岁，现住辛集市小辛庄乡小章村。刘士民介绍：11月5日下午3时到6日下午3时，辛集市第三轮全员核酸检测共检测548228人，其中集中隔离人群初筛阳性13例、封控区人群初筛阳性4例，其余全部为阴性。今天上午开始，辛集市正在开展第四轮全员核酸检测，当天完成采样。请广大市民积极配合，按照工作人员指引，分区域、分时段有序采样。（央视新闻） #辛集市新增13例确诊病例# #河北辛集第三轮核酸初筛阳性17例#
14,多名前雇员爆料，指认美国辉瑞公司的新冠疫苗在研发过程中存在伪造实验数据、实验人员操作不规范等严重问题——这些爆料的前雇员还表示，辉瑞公司以及美国食品药品监督管理局“明知道辉瑞新冠疫苗存在问题，却最终选择掩盖问题并批准辉瑞疫苗上市”。这位@白衣大神GodInWhite 怎么看？？？
15,【#河北省辛集市一地调整为高风险地区#】据河北省卫生健康委员会官网：根据国务院应对新型冠状病毒肺炎疫情联防联控机制关于科学划分、精准防控等工作要求，自2021年11月8日起，辛集市小辛庄乡小章北宋片区调整为高风险地区。目前，石家庄市深泽县河庄村仍为高风险地区、深泽县西河村仍为中风险地区。
16,【多地最新通知：紧急追查涉疫快递！】今年的“双11”不止有买，还得防。近日，一位网友因拆快递，健康码变成了黄色，并需居家隔离完成两次核酸检测。目前已有多地接收到涉疫包裹↓↓怎么才能安全收包裹呢？境外或国内中高风险地区的包裹，又该怎么收？包裹的“正确打开方式”>> 多地最新通知：紧急追查涉疫快递！
17,【#网曝成都环球中心封控多人逃离# 警方：正在调查】11月8日，四川成都。高新区环球中心已被封闭，正在进行核酸检测。网传视频显示，多名男女手牵着手从绿化带逃离封控区。8日，环球中心工作人员称，之前有疑似病例来过，封控后确有多人逃离。当地派出所民警表示，目前正在调查，还未查到逃离者。@时间视频 时间视频的微博视频
18,【触目惊心！#中国网友起底美国全球散毒真相#】2000万美国人满世界飞，活体散毒者祸害多国；大肆驱赶带病移民，疯狂向拉美输出病毒；美国政客满嘴谎言，大肆散播“政治病毒”…中国网友历数了美国加速新冠病毒在全球扩散的种种不负责任、自私自利的荒唐行为。美国：我不听，我不看，不知道。 人民网的微博视频
19,【#隔离点值班人员擅离职守打牌被处分#】#关注新冠肺炎# 6日，据“廉洁九江”微信公众号，九江市纪律检查委员会通报了一起违反疫情防控工作纪律的典型问题。通报称，11月1日下午3时，共青城市一集中隔离点值班人员擅离职守打牌娱乐，情节恶劣。为严明战时纪律，强化警示震慑，压实防控责任，将相关人员处理情况通报全市。直接参与打牌的集中隔离点带班领导甘露镇便民服务中心主任沈佳琦受到撤销党内职务、政务撤职处分，终止其便民服务中心主任试用期，降为十级职员，多名值班干部及负责安保维稳工作的警察受到处分。详情如下：
20,【#成都全额承担黄码人员核检费用#】#做好个人防护就是最好的护身符#为保障黄码人员免费核酸检测工作，确保核酸检测工作高效有序、顺利进行。11月5日，成都市财政局印发了《关于进一步加强健康码黄码人员核酸检测保障工作的通知》，明确从即日起至全市所有区域调整为低风险为止，健康码黄码人员核酸检测费用由市级财政全额承担。（健康成都；YX） 四川观察的微博视频 @四川观察
21,【正在直播：石家庄市新冠肺炎疫情防控新闻发布会】11月7日，河北石家庄市召开新冠肺炎疫情防控第10场新闻发布会，介绍有关情况。#聚焦新冠肺炎疫情##微博直播台# 新京报我们视频的微博直播
22,#总台为阿富汗松子带货#因国内局势和疫情，阿富汗松子销售困难。然而在中国的直播间，12万罐松子迅速卖空！我们品尝了美味，解决了他们的生计之苦，这样的带货，真暖啊！ 看评论的微博视频
23,#如梦之梦郑州场演出取消##肖战如梦之梦郑州场演出取消#因近期疫情反复，为了保障广大观众及演员的健康安全，如梦之梦郑州场演出取消。现在的等待是为了更好的相见。
24,【成华区部分区域开展免费全员核酸检测 现场秩序井然】11月8日，成华区部分区域开展免费全员核酸检测，在跳蹬河街道检测点 ，居民排起长队。红星新闻记者现场看到，核酸检测现场秩序井然，各项工作有条不紊。红星新闻记者发现部分参与核酸检测的居民中包括部分身体不便的特殊群体。红星新闻记者从现场工作人员处了解到，将为特殊人群开辟绿色通道 直接进行检测。 红星视频的微博视频
25,【#北京对宏福苑局部聚集性疫情进行问责#】近日，昌平区纪委监委成立调查组，针对昌平区北七家镇宏福苑社区发生局部聚集性疫情，围绕疫情防控工作是否存在失职失责问题开展问责调查。现将调查及处理情况通报如下。一、调查情况2021年10月22日0时至10时，我市新增4例京外关联本地新冠肺炎确诊病例，均居住在昌平区北七家镇宏福苑小区。根据流调溯源等情况发现，确诊病例中刘某敏、陈某林二人于2021年10月12日至15日前往内蒙古自治区自驾旅游，10月16日返京。2021年10月17日至20日，刘某敏、陈某林在已有相关症状后多次外出购药、就餐、邀请多人到居所打牌，期间，昌平区宏福苑西区“德胜康大药房十一分店”、宏福苑小区“高远百康大药房”在向二人多次出售退烧、止咳、感冒、咽痛咽干类药品过程中，未依照规定要求购买人进行“健康宝”扫码登记、体温测量，未进行药品销售信息实名登记。10月22日刘某敏被确诊为新冠肺炎病例。刘某敏、陈某林等人返京后通过共同生活、聚餐、组织打牌等聚集性活动导致多人被感染新冠肺炎。目前，确诊病例刘某敏、陈某林和涉事两家药店负责人杨某、王某娴已被公安机关立案侦查。经查，2021年10月18日晚，区有关部门下发排查内蒙古阿拉善盟来（返）京人员通知。2021年10月19日，北七家镇按照通知要求，对排查工作进行了安排部署，要求各村、社区通过“敲门行动”或电话方式进行摸排。宏福苑社区当日组织社区“两委”成员采取电话方式进行风险人员排查。截至10月21日刘某敏向居委会报告时，社区未排查出刘某敏等人曾前往内蒙古自治区自驾旅游的情况。经查，昌平区北七家镇市场监督管理所于2021年8月、2021年9月对昌平区宏福苑西区“德胜康大药房十一分店”、宏福苑小区“高远百康大药房”进行了多次监督检查，监督检查中未发现涉事药店存在未依照规定要求购买人进行“健康宝”扫码登记、体温测量，未进行药品销售信息实名登记等问题。之后直至10月22日北七家镇宏福苑小区发生新冠肺炎感染疫情时，再未对上述两家药店进行相关监督检查。调查发现，昌平区北七家镇和区市场监督管理局在疫情防控中存在以下问题：一是北七家镇党委未有效落实市委、区委关于疫情防控的工作部署，对辖区内社区（村）疫情防控敏感性不强、对于风险地区返京人员排查工作安排效率不高。二是昌平区市场监督管理局作为药品零售领域行业主管部门，对相关市场主体落实疫情防控措施工作统筹不够、监督检查不力。二、处理情况（一）对昌平区北七家镇党委及相关人员的处理情况1。北七家镇党委对疫情防控工作重视程度不够，落实属地责任不力，给予北七家镇党委通报问责并责令向昌平区委作出深刻检查。2。北七家镇党委副书记、镇长、北七家镇疫情防控工作领导小组组长乔昆，对辖区内风险人员排查工作重视不够，指导不力，应负重要领导责任，给予乔昆批评教育。3。北七家镇党委副书记、北七家镇疫情防控工作领导小组副组长高亮，在疫情防控工作中统筹协调不力，应负重要领导责任，给予高亮通报问责并责令作出书面检查。4。北七家镇副镇长、北七家镇疫情防控工作领导小组医疗保障组组长王燕飞，未对排查工作进行严格、细致部署，未有效督促镇卫生计生办对社区（村）风险人员排查工作进行督导检查，应负主要领导责任，给予王燕飞政务警告处分。5。北七家镇卫生计生办负责人、北七家镇疫情防控工作领导小组医疗保障组副组长赵焕平，未对社区（村）做好风险人员排查工作进行有效指导，督促检查不及时，应负直接责任，给予赵焕平政务警告处分。6。北七家镇宏福苑社区党委书记杨颖，接到风险人员排查通知后，未能及时排查出确诊病例刘某敏等人前往内蒙古自治区自驾旅游的情况，应负直接责任，鉴于杨颖在宏福苑社区疫情发生后，在已被隔离的情况下仍积极组织社区防疫工作，给予杨颖批评教育。（二）对昌平区市场监督管理局党组及相关人员的处理情况1。昌平区市场监督管理局党组对疫情防控执法检查统筹不够，落实行业监管责任不力，责令昌平区市场监督管理局党组向昌平区委作出深刻检查。2。昌平区市场监督管理局党组成员、区市场监管综合执法大队队长韩德宝，存在管理指导不到位、督促落实监督检查工作要求不严格等问题，应负重要领导责任，给予韩德宝诫勉问责。3。北七家市场监督管理所所长杨锁柱，工作要求不严、管理不够，应负主要领导责任，鉴于其此前已因其他违纪问题被立案，一并处理，给予杨锁柱政务记过处分。4。昌平区市场监督管理局北七家市场监督管理所副所长宋卫国，作为分管副所长，监督检查实效不强，应负主要领导责任，给予宋卫国诫勉问责。5。昌平区市场监督管理局北七家市场监督管理所四级主任科员刘军，作为涉事两个药店所在区域的片区责任人，在监督检查工作中有漏洞、浮于表面，应负直接责任，给予刘军政务警告处分。6。昌平区市场监督管理局药械监督管理科负责人李晨光，对北七家市场监督管理所关于药品领域监督管理工作指导不力，应负直接责任，鉴于其在疫情防控期间积极开展工作，给予李晨光批评教育。三、相关要求全区各级党组织和领导干部要深入贯彻落实习近平总书记关于疫情防控要“慎终如始”的要求，切实扛起疫情防控政治责任，深刻认识到我区疫情防控工作的紧迫性、复杂性，以案为鉴、举一反三，坚决克服麻痹大意思想、侥幸心理，以“快、严、准”的标准严格落实市委和区委提出的疫情防控有关措施，切实做到守土有责、守土担责、守土尽责，确保人民群众生命安全和身体健康，确保首都安全，为冬奥会的成功举办保驾护航。全区广大党员干部和公职人员要充分发挥示范引领作用，带头强化政治担当，带头落实各项疫情防控措施，严格遵守各项纪律要求，如实报备个人有关情况，积极协助、配合、服从各项疫情防控工作。各级纪检监察组织要充分发挥监督保障执行、促进完善发展作用，强化监督检查，严肃执纪执法，对顶风违纪、有令不行、有禁不止的依规依纪依法从速从严查处，压紧压实“四方责任”，确保各项防控措施落实到位。
26,富婆抗疫！#今日看盘##北京初雪##带着微博去旅行# 侯宁的微博视频
27,【#我的隔离日记#第四天：迎着北京的初雪回家啦～煮盘饺子庆祝重获“自由”】#北京街道工作人员风雪中送隔离点居民回家#11月6日，第二次核酸检测结果阴性，北京朝阳区王女士顺利结束了为期7天的医学观察。在风雪交加的夜晚，街道工作人员第一时间赶到集中隔离点接她回家，回到家后她煮了盘饺子庆祝自己隔离结束。最后王女士想对街道工作人员说一声：“谢谢你们，辛苦了！” 时间视频的微博视频
28,天黑也不一定能轮到，换一家。#郑州市民在大风中排队做核酸# 翟医师的微博视频
29,【辽宁省新增5例本土新冠肺炎确诊病例】11月8日0时至24时，辽宁省新增5例本土新冠肺炎确诊病例、新增27例本土无症状感染者，均为大连市报告。无新增治愈出院病例。截至11月8日24时，全省累计报告确诊病例515例（含境外输入140例），治愈出院463例，死亡2例，在院治疗50例(本土45例、境外输入5例)。目前，尚有70例（本土55例、境外输入15例）无症状感染者在定点医院隔离治疗。#大连新增5例本土确诊病例##辽宁新增本土确诊病例5例##大连疫情#
30,【最新！11月7日#河北省#新型冠状病毒肺炎疫情情况】2021年11月7日0—24时，河北省新增新型冠状病毒肺炎确诊病例8例（辛集市，均在隔离点或封控区重点人群核酸筛查中发现并确诊），新增无症状感染者1例（石家庄市，在隔离点发现）。新增治愈出院2例。截至11月7日24时，河北省现有确诊病例101例（含境外输入1例）；尚在医学观察无症状感染者3例。（来源：河北省卫生健康委员会）
31,#我为群众办实事#【太暖了！#民警带隔离居民跳广播操#】“第八套广播体操，预备走！”受疫情影响，江苏常州高新分局三井派出所民警徐卫星，带隔离小区的居民们跳起广播操。伴随着音乐声和民警的口号声，阳台上参与的居民动作规范整齐，现场气氛既温馨又融洽。网友：蜀黍氛围组组长当定了！铁骥视频的微博视频
32,【#高校学生堆出骑行雪人#：帽子墨镜口罩和糖葫芦齐上阵，成为学校网红打卡点】#堆雪人的脑洞能有多大#？11月7日，辽宁锦州。渤海大学滨海校区，大学生初雪堆雪人对出新高度。创作者之一的毕同学表示当天雪下的比较大，和其他两位同学花了大概5个小时完成，因为同学喜欢骑行，就在自行车上做了个骑手雪人，给它佩戴了帽子、墨镜和围巾，还把买到的最后一串糖葫芦插在了手里，想到疫情，还加上了口罩，看上去栩栩如生，现在已经成为了学校的网红打卡点。（九派新闻）九派新闻的微博视频
33,【#女子患爆炸头综合征每晚被巨响炸醒#】据@钱江晚报 报道：将近一年的时间，50多岁的陈女士（化名）几乎每晚睡觉都会被突然的巨响炸醒，醒来后又发现四周很安静，多的时候一个晚上要醒来四五次。直到去医院就诊后，才得知患了“爆炸头综合征”。 医生张力三为陈女士做了系统的睡眠监测，“爆炸头综合 ...
34,【#大连各区陆续开始核酸检测#】从7日开始，大连市内的中山、西岗、沙河口、甘井子、旅顺口五区，以及金普新区、瓦房店市、普兰店市和长海县陆续开始进行核酸检测。寒潮之下，大连市连夜组织医务人员以及机关干部，设置检测点位，继续有序地为居民开展核酸检测。大连，加油！ 辽视第一时间的微博视频
35,#小新talkshow# 【直击疫情风暴中心#黑河没有过不去的河#】疫情突袭，风雪已至，黑龙江省黑河市空旷静默、银装素裹，路途所见零星的车辆行人都肩负“特殊任务”。中新社记者在前方直击疫情风暴中心，讲述隔离转运、物资配送、路面执勤等动人故事。因为有这些为战疫护航的摆渡人，黑河就没有过不去的河 ...
36,【#河北新增8例本土确诊#】11月7日0—24时，河北省新增新型冠状病毒肺炎确诊病例8例（辛集市，均在隔离点或封控区重点人群核酸筛查中发现并确诊），新增无症状感染者1例（石家庄市，在隔离点发现）。#31省区市新增65例本土确诊病例# 河北确诊正在越来越少，离不开医护人员和志愿者们的冒雪付出，感谢你们做的一切，疫情即将过去，胜利就在眼前！ 河北新闻哥的微博视频
37,【#中国网友起底美国全球散毒真相#】2000万美国人满世界飞，活体散毒者祸害多国；大肆驱赶带病移民，疯狂向拉美输出病毒；“带毒”航母大搞军演，驻外美军军纪涣散；美国政客满嘴谎言，大肆散播“政治病毒”…中国网友在海外社交媒体平台发布名为#散毒者视频#的博文，历数了美国加速新冠病毒在全球扩散的种种不负责任、自私自利的荒唐行为。美国对全球新冠病毒加速扩散，是怎样的“功不可没”？（新华网）中国网友做了个片子 起底美国全球散毒真相！ 人民网的微博视频
38,#张艺兴为甘肃抗疫助力#深秋的甘肃，疫情影响，多地助力甘肃抗疫一线，11月5日，著名歌手、演员张艺兴通过《@兰州晚报》编辑部《艺起战疫》专栏向甘肃抗疫助力。“疫情当前，我们为每一份坚守感动，每一个为抗疫真心付出的你，都是最可爱的人。”同时张艺兴呼吁，积极抗疫、理性应对，战胜疫情、从我做起。@努力努力再努力x 助力甘肃抗疫:“待疫散春来，我们一起领略黄河之滨的神奇秀美，感受精致兰州的迷人风采。兰州加油！甘肃加油！中国加油！”(来源:兰州日报社全媒体记者张鹏伟 )#张艺兴为甘肃抗疫加油打气##张艺兴公益季# 赵林-甘露公益的微博视频
39,【后勤人员因黄码不能返校，#四川一高校烹饪专业学生进食堂帮忙# 】据微信公号“成都银杏酒店管理学院”11月6日消息，学院后勤服务人员大多没有住校，虽然做了两次核酸检测结果均是阴性，但不知道是否是“时空伴随”的原因，部分后勤人员出现健康码变“黄”的情况。“坚决守护学院一方净土”是学院疫情防控的原则，哪怕就算是时空伴随者也不能进入校园。这也造成了学院食堂岗位缺人的情况。一方面，学院向相关部门及时报告，另一方面积极应对、主动作为，在严守防疫要求的前提下，向广大学生发起了志愿倡议。之后， 学院酒店管理系烹饪专业45名同学及来自各系的86名志愿者同学共计131人，主动参与到相应工作中来。后勤人员因黄码不能返校，四川一高校烹饪专业学生进食堂帮忙
40,【#武契奇打第三剂中国疫苗#】11月7日，塞尔维亚总统武契奇接种第三剂中国疫苗。他表示：“一点也不疼，我希望并呼吁人们都接种疫苗。”今年4月，他先后接种了第一剂和第二剂中国国药疫苗。目前，塞尔维亚全国超54%的人口接种了新冠疫苗。#武契奇打第三剂疫苗说一点也不疼#央视频的微博视频 ...
41,【#今天记者节#，致敬所有好记者！】记者是什么？是第一时间抵达现场，是带你发现世间新奇，是风雨中守望公平正义，是混乱中发出理性之声……枪林弹雨中他们无畏坚守，灾难疫情来临他们坚定逆行，每有新闻发生，他们总在现场。今天是第22个中国记者节，#致敬所有好记者#，辛苦了，节日快乐！ ...
42,【#食堂人员变黄码烹饪专业学生挑大梁#】11月6日，四川成都一学校食堂工作人员因疫情不能返校，烹饪专业学生紧急救场。学长学姐变身食堂人员，受到了广大学生的欢迎。网友：不仅看着好吃，重要的是手还不抖了！（迟瀚宇）@中新视频 中新视频的微博视频
43,【#黑龙江新增本土确诊病例8例# #黑龙江现有本土确诊250例#】据黑龙江省卫健委，11月8日0-24时，黑龙江省新增新冠肺炎本土确诊病例8例（黑河市爱辉区7例、哈尔滨市平房区1例），含1例由无症状感染者转为确诊病例（哈尔滨市平房区），均为集中隔离或居家隔离管控期间主动排查发现；当日治愈出院本土确诊病例1例（黑河市爱辉区）。截至2021年11月8日24时，黑龙江省现有境外输入确诊病例2例，现有本土确诊病例250例，现有本土无症状感染者2例。 自10月27日以来，黑龙江省累计报告本土阳性感染者255例（确诊病例253例、无症状感染者2例）。（总台记者张艺馨）网页链接（央视新闻客户端）
44,【行使民主权利 投下庄严一票】北京世纪坛医院顺利完成海淀区第十七届人大代表换届投票选举工作11月5日，北京世纪坛医院按照北京海淀区羊坊店街道选举办公室统一部署，在住院部四楼礼堂举行北京市海淀区第十七届人民代表大会代表选举。北京世纪坛医院作为北京市海淀区羊坊店街道选举分会第一选区北京世纪坛医院投票站，共有正式选民2162人。早上7:00投票开始，职工们手持选民证井然有序的来到投票点，签到并以高度负责的态度填写选票，在印有国徽的红色票箱中投下了自己神圣庄严的一票，截止到投票结束，共有来自全院二十四个分会的2097张选票，投票率高达97%。在疫情防控的前提下，分时段限流投票，做好防控、选举“两不误”。顺利完成投票工作，离不开医院党委高度重视、工会精心组织安排，积极培训动员，职工大力支持！北京市人民代表大会代表换届选举既是一项政治任务，又是一项公民行使政治权力的重要活动，意义非凡。（@人民健康网@首都健康@北京12320在聆听@健康中国@北京医管@北京市卫生计生委信息中心@健康中国@北京市社区卫生服务管理中心@北京健康教育@网易健康频道）
45,【#武契奇打第三剂中国疫苗#】11月7日，塞尔维亚总统武契奇接种第三剂中国疫苗。他表示：“一点也不疼，我希望并呼吁人们都接种疫苗。”今年4月，他先后接种了第一剂和第二剂中国国药疫苗。目前，塞尔维亚全国超54%的人口接种了新冠疫苗。#武契奇打第三剂疫苗说一点也不疼#央视频的微博视频 
46,#大连战疫##辽宁好网民抗疫在行动#【11月7日，大连新增20例本土新冠肺炎确诊病例、12例本土无症状感染者】11月7日0时至24时，辽宁省新增20例本土新冠肺炎确诊病例（其中2例为无症状感染者转归）、新增12例本土无症状感染者，均为大连市报告。新增治愈出院境外输入确诊病例1例。截至11月7日24时，全省累计报告确诊病例510例（含境外输入140例），治愈出院463例，死亡2例，在院治疗45例(本土40例、境外输入5例)。目前，尚有43例（本土28例、境外输入15例）无症状感染者在定点医院隔离治疗。（资料：辽宁省卫生健康委员会 ）
47,实况心语消息正能量超话【成都#市民寒夜骑车为抗疫者送300余份羊汤# 八趟送了五个检测点】据@沸点正能量 报道：11月6日，四川成都。市民叶先生看到自家商铺附近核酸检测点医护人员和志愿者工作到很晚，天气较冷，叶先生感觉一线抗疫人员很辛苦，就拿出店内羊肉汤赠与抗疫人员。叶先生称，自己父母，女儿，店内员工、朋友和隔壁商家，十几个人齐上阵，骑着三轮车前后跑了八趟送了五个检测点，300多份羊肉汤，抗疫人员收到羊肉御寒都很开心。沸点正能量的微博视频
48,#成都8.2万人存在时空伴随风险# 因新冠肺炎，新创造出来的词，已经不老少了，你都知道那些个？
49,#大连新增9例本土确诊#疫情加冷空气，老实在家待着吧，冷空气来了，雪还没来……
50,美国整出特效药，这是好事，如果真对疫情有益，当然要支持。不过对新生药品还是要保持谨慎态度。当初疫情刚发生的时候，以某方为代表的一群人渣就鼓吹“瑞德西韦”是所谓救民神药，结果美国人都快死绝了，也没看到这药神在哪里，所以，美国上市的特效药先别着急吹，还是看疗效吧。其实中国研制的特效药还是全球首发，遗憾的是，我们的病患太少，临床试验短期内达不到效果。美国数以千万计的病患，试验进度领先不足为奇，希望疗效能够达到预期。
