11,【#小朋友送画致谢支援辛集医护人员# 医护人员：内心很感动，辛集加油】11月9日，在河北辛集，两位医护人员上门采集核酸时，收到小朋友亲手画的画。经了解，两位医护人员来自邢台沙河市人民医院。医护人员表示，收到礼物后很感动。#抗击疫情同舟共冀# （新京报我们视频）新京报我们视频的微博视频
12,【拆个快递健康码变黄了？快查查你的快递！】近日，多地发现部分商品新冠病毒检测结果呈阳性，全国多省紧急追查涉疫快递。赶快查查你的快递，如果是来自这些地方请赶紧处理！多地最新通知汇总↓↓如果已经收到快递该怎样做？接触快递外包装是否会感染新冠？取快递时需注意什么？中疾控紧急提醒>>
13,#成都环球中心已恢复正常经营#3万余人核酸检测 均为阴性，成都 环球中心已恢复正常经营。#今日热门# 挖图志的微博视频
14,【临泽县疾控中心积极开展重点场所消杀和培训】#甘肃疫情防控#为全面做好新冠肺炎疫情防控消毒消杀工作，有效降低传播风险，连日来，临泽县疾控中心组织消杀队员，对重要风险暴露点、密切接触者等人员居住过的环境及集中隔离医学观察点等重点场所进行了消毒消杀和培训指导。为确保消毒效果，做好消杀质量控制，县疾控中心提前整理现有的消杀设备和物品，科学规划，严密评估现场情况，精准计算消毒面积，按照重点区域消毒要求，配比不同浓度的消毒液，对重点场所的空气、地面、墙面、窗户、电梯间、门把手、日常用具等环境进行消毒消杀，确保消杀工作全面彻底、不留死角，并对重点场所消杀人员进行了手把手的消毒消杀培训指导。截至11月3日24时，临泽县疾控中心成立5个消杀组，共对全县41家单位101名人员开展培训，现场示范消杀共计66530平方米。通过和现场消杀培训指导，进一步提升了重点场所工作人员消毒消杀重要性的认识，提高消毒消杀技术和能力，为阻断疫情传播链奠定坚实的基础。#张掖身边事#
15,【BBC记者问何时放宽外国人入境限制？外交部回应】#外交部回应何时放宽外国人入境限制#11月11日，外交部发言人汪文斌主持例行记者会。英国广播公司记者：尽管疫情尚未被百分之百控制，最近包括美国在内的很多国家放宽了外国人入境限制，并已给外国人签发了旅游签证。中方对此有何评论，何时放宽外 ...
16,【习近平出席亚太经合组织工商领导人峰会并发表主旨演讲】11月11日，国家主席习近平应邀在北京以视频方式向亚太经合组织工商领导人峰会发表题为《坚持可持续发展 共建亚太命运共同体》的主旨演讲。习近平指出，当前，新冠肺炎疫情仍在全球蔓延，世界经济复苏艰难曲折。亚太地区应该勇担时代责任， ...
17,【#9岁男孩做核酸认出医护妈妈互不打扰# ，老师：他们已经两天没见面】近日，四川成都，一名三年级男孩做核酸时碰上工作的医护妈妈，双方认出后互不打扰，蔡老师问男孩这是谁，男孩害羞地说这是妈妈。蔡老师称，男孩的妈妈刚好分到这个年级，自己没有提前告诉他，母子二人已两天没有见面，觉得医护人员很不容易，看着看着就流泪了。 @西部决策 西部决策的微博视频
18,【2021年11月11日河北省新型冠状病毒肺炎疫情情况】2021年11月11日0—24时，河北省新增新型冠状病毒肺炎确诊病例2例（辛集市，均在隔离点发现），无新增无症状感染者。治愈出院2例。截至11月11日24时，河北省现有确诊病例121例（含境外输入1例）；尚在医学观察无症状感染者3例。河北省卫生健康委员会2021年11月12日
19,第三针新冠疫苗有必要打吗？最佳接种时间？ #北京海淀新增4例本土确诊##辽宁盘锦5人曾在京与吉林病例密接##健康过冬指南##无限养生趴# @健康聊医聊 @微博健康 付虹医生的微博视频
20,关于中国应该打哪种疫苗，结论很简单，安全性第一，辉瑞的不行1. 外国防疫主力是疫苗，中国主力是严控，截然不同的两种模式。中国除去初期死亡，后期只死亡了四人，这是严控政策成功的基准。2. 中国打疫苗，灭活的安全性好，这是绝对正确的选择。如果打辉瑞疫苗，安全性明显比中国疫苗差很多。刚加州州长Newsom被传打辉瑞加强针出事了，可能瘫痪。很多人都报告辉瑞疫苗打了一天难受得很。如果中国都打辉瑞或者莫德纳疫苗，疫苗反应大死亡的人数肯定远不止四人，等于没防疫自己先死一堆人。阿斯利康疫苗也打死一堆人。3. 中国灭活疫苗抗体低点，这很正常，mRNA疫苗是新技术有优势。但是几倍抗体并不是说几倍防护力。在中国疫苗已经能明显减轻防疫压力，也减少重症人数了。即使用辉瑞疫苗，收益也没多少，感染的1000人减少到500差不太多，没有多少边际效益。4. 而且用美国疫苗完全不可能。中国需要20亿剂，这没可能买得到，即使复星是BioNTech的股东，也只是够港台。不知道多少国家因为没有疫苗而疫情崩盘。5. 再说资金和研发，那就更应该用自主疫苗了，全用外国疫苗不知道需要多少钱，就算不缺外汇也受制于人。自己研发改善，非常强大，还供应世界，疫苗工业一举追上世界先进水平不知道多少年。还有疫苗外交的好处。
21,#红十字在行动# 近日，重庆市红十字会向发生疫情地区调拨一次性医用口罩24000只，分别发往黔江、渝北、九龙坡、巴南、长寿区红十字会，用于支持当地开展疫情防控工作。各地红十字志愿者持续奋战疫情防控前线，协助开展信息登记、防控政策宣传、核酸检测秩序维护等工作，为疫情防控贡献一份力量。（重庆市红十字会）
22,发布了头条文章：《孩子这么小，要不要打新冠疫苗？有这几种情况，一定要暂缓》
23,健康科普｜新冠肺炎疫情常态化防控防护指南之就医人员篇
24,#关注第四届进博会#【关铭闻：#携手前行世界会更好#】黄浦江畔，再迎盛事。人们翘首以盼的第四届中国国际进口博览会，即将如期开幕。这是一场中国人民与世界各国朋友的年度约会。前三届，我们见证了朋友们乘兴而来，满载而归。世界500强在这里展示实力，全球最新科技成果在这里各领风骚。万里之外的潘帕斯草原的牛肉、东非高原的咖啡豆、纳帕山谷的葡萄酒、阿尔卑斯山麓的奶酪、美索不达米亚平原的椰枣，在这里被更多的人认知和分享，正是“买全球、卖全球、惠全球”。各国人民创新创造的成果在这里集中展示，多样文明在这里交融互鉴，可以说，进博会上，风光无限。也正因为如此，尽管新冠肺炎疫情仍在全球延宕蔓延，世界经济复苏面临重重困难，但是在第四届进博会开幕之际，朋友们仍以极大的热情如约而至。有朋自远方来，不亦乐乎！网页链接
25,【最新通知，这些考试有变化！】10日，#北京新增2例本土确诊#，#辽宁新增21例本土确诊#。多地疫情发展，打乱了人们的生活安排。受疫情影响，多地已有多项考试通知取消或延期举办。各省各类考试最新时间表公布↓↓都涉及哪些考试？已缴纳的考试费该怎么办？解读>>最新通知，这些考试有变化！
26,#这些戴口罩错误习惯您中招了吗#【兜着下巴、套在手上……口罩戴久了，这些错误习惯您中招了吗？】#日常戴口罩要注意做到这些# 正确科学地佩戴口罩是防控疫情最基本的有效措施之一，不仅有利于个人防护，也有利于保护他人。受本轮新冠肺炎疫情影响，连日来全国多地出现确诊病例。虽然戴口罩已经成为防疫常识，但口罩戴久了，大家难免会产生一些错误习惯，比如把口罩拉到下巴的位置露出口鼻、随意将口罩套在手上或长期反复使用一个口罩不更换等等。那么究竟如何正确科学地佩戴口罩？戳视频，为您解答！（via:新华网财经）新华网财经的微博视频
27,#如何安心取快递#【“双十一”提醒！多人收到这样的快递后，要隔离一周......】在疫情防控形势严峻的当下，除了买买买，更要防防防！近日，内蒙古二连浩特、河北晋州等地，均发现部分商品新冠病毒检测结果呈阳性，全国多省紧急追查涉疫快递，还有网友因接触涉疫包裹导致健康码变黄，甚至居家隔离一周。对此，南京疾控专家提醒：①取快递时要戴口罩，做好手部卫生；②减少与派件人的接触，取完快递迅速离开；③快递喷消毒剂后，要等一会再带回家，进门前可先将外包装分类丢到垃圾箱。#全球携手战疫# “双十一”提醒！多人收到这样的快递后，要隔离一周...... 荔枝新闻的微博视频
28,#NIA一线直击#【厦门港再添新航线，东渡边检站全力保驾护航】11月10日，从厦门港出发的新造轮中国香港籍“海丰立诚”轮顺利抵达新加坡，标志着厦门港今年第15条国际班轮新航线顺利完成首航。该轮靠泊厦门港海天码头期间，厦门出入境边防检查总站东渡边检站提前谋划，严格落实疫情防控措施，严密实施船 ...
29,【#美国得州将用集装箱打造美墨边境墙#】美国得克萨斯州州长Greg Abbott近日对媒体说，为了遏止来自墨西哥的游民通过得州入境，他已指示得州增派边境巡逻人员。另外，得州在10月底将创造性地使用集装箱，在美墨边境堆砌出临时边境“墙”。集装箱墙将重点在非法移民可能跨越边境处布防，逼迫他们由巡逻人员相对集中的地带尝试入境。得州与墨西哥交接边境线长达733英里（约1180公里），防止非法移民入境一直是得州政府的老大难问题。由于疫情影响运输链，美国港口货物堆积严重，目前集装箱供不应求。（记者 周纯眉）
30,【11月9日（0-24时）上海无新增本土新冠肺炎病例，新增3例境外输入病例】#最新#市卫健委今早（10日）通报：2021年11月9日0—24时，通过口岸联防联控机制，报告3例境外输入性新冠肺炎确诊病例。新增治愈出院8例，其中来自尼日利亚2例，来自意大利1例，来自以色列1例，来自加拿大1例，来自塞尔维亚1例，来自塞内加尔1例，来自台湾地区1例。#上海战疫##上海加油#病例1为中国籍，在乌克兰探亲，自乌克兰出发，经德国转机，于2021年11月2日抵达上海浦东国际机场，入关后即被集中隔离观察，其间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例2为中国籍，在塞内加尔工作，自塞内加尔出发，经法国转机，于2021年10月25日抵达上海浦东国际机场，入关后即被集中隔离观察，解除隔离前出现症状，即送指定医疗机构隔离排查。经专家组会诊，综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例3为中国籍，在喀麦隆工作，自喀麦隆出发，经法国转机，于2021年11月5日抵达上海浦东国际机场，入关后即被集中隔离观察，其间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。3例境外输入性确诊病例已转至定点医疗机构救治，已追踪同航班密切接触者42人，均已落实集中隔离观察。2021年11月9日0—24时，无新增本土新冠肺炎确诊病例。截至2021年11月9日24时，累计境外输入性确诊病例2387例，出院2324例，在院治疗63例。现有待排查的疑似病例2例。截至2021年11月9日24时，累计本土确诊病例381例，治愈出院374例，在院治疗0例，死亡7例。现有待排查的疑似病例0例。截至2021年11月9日24时，尚在医学观察中的无症状感染者0例。
31,#英国女子新冠死后骨灰制成烟花#英国19岁美少女担心感染新冠，选择自S结束生命#今日热门# 谁干的的微博视频
32,【#重庆小区解封业主跨火盆庆祝#：寓意平平安安】11月8日，受疫情影响的重庆，多个封闭的密切接触者小区陆续解封，社区物业采用了跨火盆、放礼炮的方式庆祝，还送了鲜花和苹果。重庆象屿两江公元小区绿城物业赵经理表示，考虑到业主被隔离，心情不好，想给他们一些惊喜，苹果寓意平平安安。@沸点视频 沸点视频的微博视频
33,#英国女子新冠死后骨灰制成烟花#外国人花重金把骨灰做成了烟花？而且还用骨灰作画网友：惊呆了#今日热门# 破折号的微博视频
34,#疫情通报#【11月11日，大连新增52例本土新冠肺炎确诊病例、5例本土无症状感染者】11月11日0时至24时，辽宁省新增52例本土新冠肺炎确诊病例（其中5例为无症状感染者转归）、新增5例本土无症状感染者，均为大连市报告；新增4例境外输入无症状感染者，为沈阳市报告。新增治愈出院境外输入无症状感染者1例。截至11月11日24时，全省累计报告确诊病例606例（含境外输入141例），治愈出院463例，死亡2例，在院治疗141例(本土135例、境外输入6例)。目前，尚有97例（本土80例、境外输入17例）无症状感染者在定点医院隔离治疗。（资料：辽宁省卫生健康委员会）
35,【石家庄一村党支部书记因劳累过度倒在防疫一线，享年44岁】记者从河北省石家庄市深泽县相关部门获悉，2021年11月11日上午9时45分，深泽县铁杆镇何家庄村党支部书记何超同志，因劳累过度，脑干出血，倒在新冠疫情防控一线，享年44岁。
36,#90后精致女孩华丽变身庄河话飙起#【#时尚小姐姐化身志愿者原汁原味庄河话喊你做检测#】“做没做核酸？做没做核酸？快来！”11月10日，大连庄河市城关街道新兴社区利民商场核酸检测采样点，一名志愿者手持扩音器站在马路边，用一口地道庄河口音，不断喊话路人做检测。女孩名叫李倩文，是庄河市青堆镇中心幼儿园一名幼师，时尚精致且柔弱的女孩，穿上防护服的那一刻就变身坚强的守护者。 半岛晨报的微博视频
37,【#首都机场使用独立封闭航站楼迎接冬奥会#】#首都机场已接待涉奥人次2380人#10日，北京冬奥会冬残奥会组织委员会机场运行团队常务副主席孙剑英在发布会上表示，在当前疫情防控常态化背景下，北京首都国际机场作为北京冬奥会和冬残奥会的唯一官方入境口岸，国际进港使用T3-D独立封闭航站楼作为入境通道，国际出港使用T3-C和T3-E航站楼冬奥保障专区作为离境通道，实施闭环管理，把住“外防输入”关口。自今年10月3日至11月9日，机场运行团队累计保障涉奥航班85架次（进港49架次，出港33架次，货机1架次）、2380人次，行李4894件。（中国新闻网）
38,“#双十一#”，这个由阿里创造的电商购物节日已经成为几乎全民的狂欢。但今年的“双十一”却有些不同：尽管销售数字依然漂亮，但气氛显得格外低调。以下是我的一些个人观察，不一定都对，但确实有这种感觉：1. 往年“双十一”之前，阿里会在报刊、电视、网络上投放大量广告，不仅推广他们的电商购物，也推广集团自身。今年，这样大规模的广告投放少了很多，互联网上还有不少，但电视、报刊上的以肉眼可见的速度少了。2. 之前，阿里的“双十一”晚会常成为微博等社交媒体的讨论热点，有不少互联网段子、表情包诞生。但今年，社交媒体上的段子手们安静多了。3. 往年，阿里会邀请至少三四百名记者在现场播报。大屏幕上实时滚动的数字，巨大而华丽的场地，热烈的气氛，让一切好像一场盛宴。但今年，这一活动被取消了，记者们在10号当天才被拉进一个群里，被告知销售数字。这应该和疫情有一定关系，但去年还是有现场媒体活动的。
39,#权威发布# 【关于非必要不离连的再次通告！】为保障广大市民的生命安全和身体健康，有效防范新冠肺炎疫情外溢风险，进一步落实非必要不离连要求，大连市新冠肺炎疫情防控总指挥部决定，从即日起，离连人员须持24小时核酸检测阴性证明及国务院行程卡、辽事通健康码绿码，并履行离连审批手续。党政机关 ...
40,#神童确诊新冠#Super Junior成员神童确诊新冠，韩国明星确诊病例也太普遍了，在韩国一定要做好防护啊，希望能早日康复！ 娱评八公的微博视频
41,新冠肺炎疫情常态化防控防护指南之孕妇篇
42,【#大连市民非必要不离连#！辽宁大连加强疫情防控措施】#关注新冠肺炎#辽宁省大连市新冠肺炎疫情防控总指挥部决定，从即日起，离连人员须持24小时核酸检测阴性证明及国务院行程卡、辽事通健康码绿码，并履行离连审批手续。党政机关、国有企事业单位工作人员由单位出具公函，并由主要领导审批同意，加盖公章；其他人员由所在街道出具公函，并由街道主要领导审批同意，加盖公章。解除集中医学观察的离连人员须持有集中隔离组出具的解除集中医学观察证明方可离连。（央视新闻客户端）
43,#官方回应玛莎拉蒂女司机醉驾找关系#《新闻早报（1578期）》1、 美国国会议员乘坐军机窜访台湾，国防部对此表示坚决反对和强烈谴责。 2、最高法要求严查民间借贷等领域虚假诉讼。 3、本轮疫情北京首批封控小区全部解封。 4、由中国船舶集团设计建造的新型护卫舰交付巴基斯坦海军。 5、一股大规模非法移民潮正从白俄罗斯抵达波兰边境。 6、英国将承认世界卫生组织新冠疫苗紧急使用清单上的疫苗，其中包括两款中国疫苗。 
44,【黑龙江省新增本土确诊病例5例，新增境外确诊病例2例】2021年11月11日0-24时，黑龙江省新增境外输入新冠肺炎确诊病例2例（韩国、日本输入各1例）；新增本土新冠肺炎确诊病例5例（黑河市爱辉区5例），均为集中隔离期间主动排查发现；当日治愈出院本土确诊病例4例（黑河市爱辉区2例，哈尔滨市香坊区1例、平房区1例）。截至2021年11月11日24时，全省现有境外输入确诊病例4例，现有本土确诊病例258例，现有本土无症状感染者2例。自10月27日以来，全省累计报告本土阳性感染者271例（确诊病例269例、无症状感染者2例）。我省发生本土疫情，请广大群众密切关注疫情动态，如与阳性感染者活动轨迹有交集，或14天内有国内中高风险区、涉疫地区旅居史的，立即主动向所在社区（村屯）、工作单位报备，并配合落实防控措施。如出现发热、干咳、乏力、咽痛、嗅（味）觉减退、腹泻等症状，请勿自行服药，需佩戴口罩尽快到就近的医疗机构发热门诊排查和就诊，就诊过程中避免乘坐公共交通工具，并主动告知旅居史、接触史。国内现有6个高风险地区、91个中风险地区，提醒广大群众关注官方权威发布，进一步提高防范意识，出门佩戴口罩、勤洗手、保持社交距离、推广分餐公筷、垃圾分类投放、看病网上预约。我省现已全面启动3-11岁人群新冠疫苗接种工作，请没有接种疫苗的适龄人群、没有完成全程接种的人群、满六个月需要接种加强针的人群，尽快到辖区新冠疫苗接种点咨询接种，共同构建抗击新冠病毒的免疫屏障。（黑龙江省卫生健康委员会）
45,【勇敢宝宝，不怕困难！#小朋友花式打疫苗大赏#】据@青蕉视频 报道：11月7日，内江市市中区3至11周岁人群新冠疫苗接种点，小朋友们现场表现各不相同，有的是有商有量型，有的是转移注意型，有的是声嘶力竭型。尽管如此，在家长和医护人员耐心的安抚下，大多数都克服恐惧，是勇敢的小宝贝 ...
46,【#9岁男孩做核酸认出医护妈妈互不打扰# 眼神让人心疼】#周刊君与你共同战疫# 11月4日，四川成都，一名三年级的小男孩在进行核酸信息采集时，发现“大白”是自己的妈妈。视频拍摄者蔡老师表示：“排队的时候他就在那看，采集后我们就问他这是谁啊，他就好小声地说了一句这是妈妈。”事后，蔡老师了解到，当时小朋友其实很想跟妈妈抱抱的，因为好几天没有见到面了。但是，小男孩在认出妈妈后并没有说话打扰妈妈工作，让自己十分感动。（看看新闻） 看看新闻KNEWS的微博视频
47,【正在直播：北京召开第258场疫情防控新闻发布会】11月11日，北京召开疫情防控第258场新闻发布会，通报疫情最新情况。#看看直播# 看看新闻KNEWS的微博视频
48,#沈腾综艺神剪辑# 被外国友人给带跑偏了，沈腾好无奈?一段抗击疫情的方言传话，外国人说的连他自己都听不懂，沈腾尽力了王牌对王牌综艺正在看的综艺 娱漫饭桶的微博视频
49,【#中石油已有4名员工核酸检测阳性#】11月11日，#北京召开第258场疫情防控新闻发布会#。北青-北京头条记者从会上获悉，中国石油天然气集团有限公司综合管理部副主任刘生瑶通报该公司疫情处置情况。11月10日上午9时，该公司接到昆仑工程公司吉林分公司一名员工9日核酸检测阳性报告，该病例与中石油B座7层到8层的三人有密切接触，三人已经立即转移隔离。公司启动大厦应急预案，排查重点人员，11点开展129个点位环境采样，11点30分采样后进行环境消杀，下午14点石油大厦开展全员核酸检测，18点45分接到通知，密接三人中有1人核酸检测阳性，公司立即对大厦办公区域全面封控，同时封控润滑油公司等办公场所。截至目前，包括吉林通报的一名确诊病例，共有4名员工核酸检测阳性，其中1名员工共同居住家属有4人确诊。（北京青年报）
50,#这疫情防控是我没想到的#做好疫情防控，人人有责！
51,【家长请注意！#哪些儿童不宜接种新冠疫苗#】儿童注射新冠疫苗有什么禁忌？哪些儿童不宜接种或者暂时不宜接种新冠疫苗？专家表示，急性发热期暂时不宜接种。各种慢性病急性发作期、有严重的过敏反应的，例如打疫苗过敏性休克、喉头水肿等症状的，不适合接种。癫痫发作或患格林巴利类疾病的不宜接种。接种灭活疫苗后，儿童应清淡饮食，避免过度运动和疲劳。注射后如出现身体发热或注射部位红肿、疼痛等，都属正常现象。时间视频的微博视频
52,战疫短片旁白：没有人生来勇敢，但此刻我们敢和恐惧较量。最强大的超能力，是我们共同的名字“中国人”！众志成城共同抗疫，用声音传递温暖的力量，万众一心守望相助，一起等待春暖花开！   最暖心的视频的微博视频
