id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
25,百慕大,5730,0,5603,21,0,97.8%,0,106,1.8%,0,1
26,英属维尔京群岛,2765,0,2649,78,0,95.8%,0,38,1.4%,0,1
27,安圭拉,1334,0,1207,124,0,90.5%,0,3,0.2%,0,1
28,格林纳达,5884,0,5622,62,0,95.5%,0,200,3.4%,0,1
29,圣基茨和尼维斯,2779,2,2723,28,2,98.0%,0,28,1.0%,0,1
30,特克斯和凯科斯群岛,3096,3,3021,51,2,97.6%,1,24,0.8%,0,1
31,几内亚比绍,6439,1,6258,35,0,97.2%,8,146,2.3%,0,1
32,马里,17300,75,15114,1583,59,87.4%,15,603,3.5%,1,1
33,利比亚,370787,0,339003,26354,0,91.4%,0,5430,1.5%,0,1
34,老挝,70323,1510,7339,62830,1506,10.4%,0,154,0.2%,4,1
35,伯利兹,30165,105,28421,1174,0,94.2%,129,570,1.9%,0,1
36,缅甸,521211,0,495408,6724,0,95.0%,0,19079,3.7%,0,1
37,多米尼克,5819,0,5396,386,0,92.7%,0,37,0.6%,0,1
38,莫桑比克,151515,3,149471,104,0,98.7%,4,1940,1.3%,0,1
39,叙利亚,47764,100,28794,16241,0,60.3%,95,2729,5.7%,5,1
40,马恩岛,11085,98,10363,656,50,93.5%,48,66,0.6%,0,1
41,巴布亚新几内亚,34906,0,33501,863,0,96.0%,0,542,1.6%,0,1
42,厄立特里亚,7305,16,7076,169,0,96.9%,29,60,0.8%,2,1
43,乌干达,127423,48,97429,26742,35,76.5%,12,3252,2.6%,1,1
44,安哥拉,65139,25,63192,214,19,97.0%,5,1733,2.7%,1,1
45,东帝汶,19822,1,19696,4,1,99.4%,0,122,0.6%,0,1
46,新喀里多尼亚,12099,32,11478,345,0,94.9%,11423,276,2.3%,0,1
47,马达加斯加,44072,0,41322,1783,0,93.8%,0,967,2.2%,0,1
48,津巴布韦,133836,62,128627,505,0,96.1%,87,4704,3.5%,0,1
49,佛得角,38358,6,37937,72,2,98.9%,4,349,0.9%,0,1
50,蒙特塞拉特,44,0,41,2,2,93.2%,0,1,2.3%,0,1
51,海地,25027,53,20973,3331,0,83.8%,72,723,2.9%,0,1
52,尼日尔,6933,12,6535,144,0,94.3%,21,254,3.7%,3,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,118041,0,101092,13185,0,85.6%,0,3764,3.2%,0,1
55,尼加拉瓜,17152,0,4225,12718,0,24.6%,0,209,1.2%,0,1
56,斐济,52494,0,50991,807,0,97.1%,0,696,1.3%,0,1
57,毛里求斯,21191,0,19305,1431,0,91.1%,0,455,2.1%,215,1
58,赞比亚,210138,20,206371,100,7,98.2%,13,3667,1.7%,0,1
59,吉布提,13504,0,13291,27,0,98.4%,0,186,1.4%,0,1
60,吉尔吉斯斯坦,183207,0,177960,2507,0,97.1%,0,2740,1.5%,0,1
61,巴巴多斯,24769,337,20169,4377,0,81.4%,3712,223,0.9%,5,1
62,黑山,156608,604,151467,2858,0,96.7%,914,2283,1.5%,8,1
63,冈比亚,9989,0,9638,9,0,96.5%,0,342,3.4%,0,1
64,格陵兰岛,1332,21,1011,321,21,75.9%,0,0,0.0%,0,1
65,贝宁,24850,0,24546,143,0,98.8%,0,161,0.6%,0,1
66,索马里,23016,0,12046,9643,0,52.3%,0,1327,5.8%,0,1
67,坦桑尼亚,26261,0,183,25348,0,0.7%,0,730,2.8%,0,1
68,利比里亚,5821,0,5523,11,0,94.9%,0,287,4.9%,0,1
69,圭亚那合作共和国,37707,50,35241,1480,0,93.5%,203,986,2.6%,2,1
70,马约特,20938,24,2964,17789,24,14.2%,0,185,0.9%,0,1
71,巴哈马,22734,38,21604,459,22,95.0%,16,671,3.0%,0,1
72,乌兹别克斯坦,192599,218,189259,1945,2,98.3%,213,1395,0.7%,3,1
73,瓜德罗普,55147,0,2250,52151,0,4.1%,0,746,1.4%,0,1
74,开曼群岛,6738,139,2550,4184,52,37.8%,87,4,0.1%,0,1
75,刚果（布）,18837,0,12421,6067,0,65.9%,0,349,1.9%,0,1
76,中非共和国,11708,0,6859,4748,0,58.6%,0,101,0.9%,0,1
77,塞舌尔,23197,0,22590,482,0,97.4%,0,125,0.5%,0,1
78,赤道几内亚,13579,32,13323,83,21,98.1%,8,173,1.3%,3,1
79,纳米比亚,129160,9,125472,115,1,97.1%,7,3573,2.8%,1,1
80,卢旺达,100325,8,45521,53462,8,45.4%,0,1342,1.3%,0,1
81,斯威士兰,46528,10,45238,42,1,97.2%,9,1248,2.7%,0,1
82,毛里塔尼亚,39115,85,37326,958,13,95.4%,68,831,2.1%,4,1
83,阿鲁巴,16312,28,15955,183,12,97.8%,16,174,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,50710,54,29566,19982,47,58.3%,3,1162,2.3%,4,1
86,库拉索,17384,10,17086,120,0,98.3%,14,178,1.0%,0,1
87,圣卢西亚,12954,27,12553,121,1,96.9%,25,280,2.2%,1,1
88,圣文森特和格林纳丁斯,5500,31,4991,435,0,90.7%,84,74,1.3%,0,1
89,安提瓜和巴布达,4141,0,4000,24,0,96.6%,0,117,2.8%,0,1
90,危地马拉,617495,483,599826,1752,0,97.1%,546,15917,2.6%,13,1
91,乌拉圭,399181,214,390912,2144,0,97.9%,227,6125,1.5%,1,1
92,委内瑞拉,429360,907,416233,8003,0,96.9%,949,5124,1.2%,9,1
93,苏丹,42056,0,32905,6037,0,78.2%,0,3114,7.4%,0,1
94,几内亚,30763,6,29725,651,1,96.6%,5,387,1.3%,0,1
95,埃塞俄比亚,371177,172,348299,16142,0,93.8%,215,6736,1.8%,13,1
96,哈萨克斯坦,969245,905,933107,23487,0,96.3%,1311,12651,1.3%,16,1
97,肯尼亚,254940,42,248116,1492,27,97.3%,15,5332,2.1%,0,1
98,特立尼达和多巴哥,69680,720,57248,10342,399,82.2%,300,2090,3.0%,21,1
99,加蓬,37298,0,32019,5000,0,85.8%,0,279,0.7%,0,1
100,加纳,130920,0,129042,669,0,98.6%,0,1209,0.9%,0,1
101,法属波利尼西亚,45609,0,33500,11473,0,73.5%,0,636,1.4%,0,1
102,古巴,962067,0,952739,1028,0,99.0%,0,8300,0.9%,0,1
103,留尼汪岛,59048,0,56040,2627,0,94.9%,0,381,0.6%,0,1
104,科特迪瓦,61704,21,60684,316,5,98.3%,16,704,1.1%,0,1
105,洪都拉斯,377888,29,120308,247177,25,31.8%,4,10403,2.8%,0,1
106,玻利维亚,535115,1359,490521,25457,654,91.7%,689,19137,3.6%,16,1
107,圣马丁岛,4573,0,4478,20,0,97.9%,3,75,1.6%,0,1
108,圣巴泰勒米岛,1601,0,462,1133,0,28.9%,0,6,0.4%,0,1
109,牙买加,91122,65,62347,26390,0,68.4%,86,2385,2.6%,9,1
110,土耳其,8724400,24002,8258603,389564,0,94.7%,25341,76233,0.9%,201,1
111,刚果（金）,58115,55,50930,6081,55,87.6%,0,1104,1.9%,0,1
112,巴拿马,477096,283,467072,2664,61,97.9%,222,7360,1.5%,0,1
113,蒙古国,380616,486,313256,65375,482,82.3%,0,1985,0.5%,4,1
114,布基纳法索,15711,0,15211,219,0,96.8%,0,281,1.8%,0,1
115,塞浦路斯,131462,0,124370,6501,0,94.6%,0,591,0.4%,0,1
116,文莱,14992,74,14367,528,49,95.8%,25,97,0.6%,0,1
117,马提尼克,44318,0,104,43514,0,0.2%,0,700,1.6%,0,1
118,法属圭亚那,45864,62,11254,34284,61,24.5%,0,326,0.7%,1,1
119,法罗群岛,3408,32,3015,380,0,88.5%,48,13,0.4%,0,1
120,阿尔巴尼亚,199137,440,188593,7459,0,94.7%,539,3085,1.5%,9,1
121,孟加拉国,1575579,155,1540018,7586,0,97.7%,188,27975,1.8%,2,1
122,保加利亚,688628,2488,555443,105142,0,80.7%,2443,28043,4.1%,105,1
123,摩尔多瓦,362326,712,346067,7205,0,95.5%,812,9054,2.5%,37,1
124,马尔代夫,91350,152,89295,1807,0,97.8%,161,248,0.3%,0,1
125,巴拉圭,462908,322,445588,859,229,96.3%,0,16461,3.6%,93,1
126,马耳他,39162,95,37250,1444,46,95.1%,47,468,1.2%,2,1
127,哥斯达黎加,566560,131,543875,15398,0,96.0%,273,7287,1.3%,3,1
128,哥伦比亚,5063177,2660,4903231,31552,0,96.8%,2616,128394,2.5%,53,1
129,多哥,26241,4,25900,98,1,98.7%,3,243,0.9%,0,1
130,秘鲁,2229741,0,1720665,308089,0,77.2%,0,200987,9.0%,0,1
131,斯洛伐克,660386,9152,540119,106039,1927,81.8%,7174,14228,2.2%,51,1
132,喀麦隆,106794,0,102716,2287,0,96.2%,0,1791,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1248719,2211,1180992,56190,0,94.6%,5052,11537,0.9%,53,1
135,直布罗陀,7162,70,6488,576,0,90.6%,80,98,1.4%,0,1
136,不丹,2636,2,2620,13,2,99.4%,0,3,0.1%,0,1
137,列支敦士登,4460,47,3958,441,47,88.7%,0,61,1.4%,0,1
138,巴勒斯坦,429333,210,422114,2695,0,98.3%,285,4524,1.1%,3,1
139,南非,2958548,2828,2847083,21674,1170,96.2%,1646,89791,3.0%,12,1
140,波黑,272798,0,192218,68124,0,70.5%,0,12456,4.6%,0,1
141,匈牙利,1068888,0,862534,172488,0,80.7%,0,33866,3.2%,0,1
142,斯洛文尼亚,415898,2234,370639,40094,0,89.1%,3644,5165,1.2%,23,1
143,波兰,3487254,26188,2978108,426160,3179,85.4%,22630,82986,2.4%,379,1
144,阿根廷,5325560,1912,5189507,19536,368,97.4%,1519,116517,2.2%,25,1
145,智利,1757077,2634,1650209,68586,488,93.9%,2109,38282,2.2%,37,1
146,乌克兰,3414540,14200,2899967,429856,0,84.9%,22946,84717,2.5%,568,1
147,沙特阿拉伯,549671,29,538824,2015,0,98.0%,40,8832,1.6%,2,1
148,突尼斯,717163,127,690707,1093,14,96.3%,108,25363,3.5%,5,1
149,塞内加尔,73981,6,72084,12,4,97.4%,2,1885,2.5%,0,1
150,拉脱维亚,251925,919,235841,11954,0,93.6%,2722,4130,1.6%,17,1
151,摩洛哥,949648,154,931883,2991,0,98.1%,164,14774,1.6%,3,1
152,约旦,939293,6754,878156,49622,3125,93.5%,3573,11515,1.2%,56,1
153,葡萄牙,1139810,3205,1069716,51689,1355,93.9%,1842,18405,1.6%,8,1
154,安道尔,16712,146,15770,811,117,94.4%,29,131,0.8%,0,1
155,印度尼西亚,4255672,404,4103639,8226,133,96.4%,260,143807,3.4%,11,1
156,捷克,2110274,20417,1809799,267731,4311,85.8%,16005,32744,1.6%,101,1
157,多米尼加,406511,508,398726,3581,0,98.1%,890,4204,1.0%,5,1
158,亚美尼亚,337522,517,314020,16017,0,93.0%,1403,7485,2.2%,26,1
159,爱尔兰,556319,9410,434095,116572,5172,78.0%,4238,5652,1.0%,0,1
160,卢森堡,88108,335,83258,3984,91,94.5%,242,866,1.0%,2,1
161,厄瓜多尔,524432,0,443880,47424,0,84.6%,0,33128,6.3%,0,1
162,卡塔尔,242979,155,240399,1969,34,98.9%,121,611,0.3%,0,1
163,圣马力诺,5790,0,5519,178,0,95.3%,0,93,1.6%,0,1
164,摩纳哥,3728,36,3517,175,23,94.3%,13,36,1.0%,0,1
165,冰岛,17446,0,15665,1746,0,89.8%,0,35,0.2%,0,1
166,墨西哥,3879836,3445,3236518,349704,1122,83.4%,2158,293614,7.6%,165,1
167,阿塞拜疆,584121,1617,549333,26999,0,94.0%,1979,7789,1.3%,22,1
168,白俄罗斯,650168,1696,636653,8474,0,97.9%,2000,5041,0.8%,15,1
169,新西兰,11114,148,5567,5505,130,50.1%,18,42,0.4%,0,1
170,立陶宛,466608,2046,431907,28029,0,92.6%,3268,6672,1.4%,28,1
171,尼日利亚,213924,41,207114,3835,21,96.8%,20,2975,1.4%,0,1
172,埃及,355767,913,295434,40028,299,83.0%,549,20305,5.7%,65,1
173,荷兰,2577446,22031,2089332,468842,14352,81.1%,7624,19272,0.7%,55,1
174,爱沙尼亚,221160,646,200165,19206,0,90.5%,2073,1789,0.8%,8,1
175,丹麦,474637,3744,403118,68656,3731,84.9%,0,2863,0.6%,13,1
176,罗马尼亚,1775572,1727,1675184,44219,0,94.3%,5083,56169,3.2%,180,1
177,北马其顿,214676,434,198755,8393,0,92.6%,421,7528,3.5%,19,1
178,挪威,259200,2942,88952,169198,2942,34.3%,0,1050,0.4%,0,1
179,格鲁吉亚,835306,4058,774458,48977,1840,92.7%,2157,11871,1.4%,61,1
180,巴基斯坦,1283886,411,1241589,13593,104,96.7%,300,28704,2.2%,7,1
181,希腊,920683,0,821280,81542,0,89.2%,0,17861,1.9%,0,1
182,阿尔及利亚,209980,193,144029,59899,57,68.6%,131,6052,2.9%,5,1
183,瑞士,982290,0,856642,114160,0,87.2%,0,11488,1.2%,5,1
184,克罗地亚,599977,0,554729,34553,0,92.5%,0,10695,1.8%,0,1
185,奥地利,1132805,11671,968185,152271,0,85.5%,11697,12349,1.1%,65,1
186,阿曼,304519,0,299951,455,0,98.5%,0,4113,1.4%,0,1
187,阿富汗,157190,19,140451,9431,9,89.4%,9,7308,4.6%,1,1
188,巴林,277552,26,275889,269,10,99.4%,16,1394,0.5%,0,1
189,科威特,413266,21,410575,226,0,99.3%,26,2465,0.6%,0,1
190,伊拉克,2079084,563,2040978,14334,0,98.2%,1366,23772,1.1%,7,1
191,黎巴嫩,666768,1474,631294,26773,723,94.7%,743,8701,1.3%,8,1
192,以色列,1341881,236,1327046,6651,236,98.9%,0,8184,0.6%,0,1
193,伊朗,6105101,3045,5853066,122486,0,95.9%,11196,129549,2.1%,87,1
194,巴西,22076863,12022,21288281,174346,4124,96.4%,7595,614236,2.8%,303,1
195,比利时,1701633,21772,1307154,367639,10221,76.8%,11504,26840,1.6%,47,1
196,西班牙,5131012,9912,4914286,128771,8420,95.8%,1468,87955,1.7%,24,1
197,瑞典,1198848,0,1155281,28454,0,96.4%,0,15113,1.3%,0,1
198,俄罗斯,9536825,33946,8237465,1027829,0,86.4%,36494,271531,2.8%,1239,1
199,英国,10110408,49344,8951833,1013851,11725,88.5%,37459,144724,1.4%,160,1
200,意大利,4994891,13681,4682318,178946,6020,93.7%,7610,133627,2.7%,51,1
201,印度,34571368,8318,33988797,114592,0,98.3%,10967,467979,1.4%,465,1
202,菲律宾,2831177,790,2765920,17052,0,97.7%,1403,48205,1.7%,188,1
203,芬兰,182284,0,46000,134975,0,25.2%,0,1309,0.7%,0,1
204,斯里兰卡,561778,745,529240,18260,265,94.2%,434,14278,2.5%,46,1
205,柬埔寨,120064,26,116446,691,0,97.0%,29,2927,2.4%,5,1
206,尼泊尔,820724,197,802047,7156,0,97.7%,325,11521,1.4%,3,1
207,加拿大,1784354,4357,1728330,26396,1914,96.9%,2425,29628,1.7%,18,1
208,德国,5744517,50908,4803100,840077,22895,83.6%,27800,101340,1.8%,213,1
209,越南,1197404,16067,956924,215788,14251,79.9%,1668,24692,2.1%,148,1
210,法国,7588400,34436,7098647,370882,34436,93.5%,0,118871,1.6%,60,1
211,美国,49076532,56323,38856241,9420999,15035,79.2%,40697,799292,1.6%,591,1
212,澳大利亚,206744,1467,189794,14960,150,91.8%,1312,1990,1.0%,5,1
213,马来西亚,2619577,5501,2522045,67252,0,96.3%,6664,30280,1.2%,45,1
214,日本,1726720,125,1707625,738,-82,98.9%,206,18357,1.1%,1,1
215,新加坡,261636,1090,246262,14684,0,94.1%,2233,690,0.3%,3,1
216,泰国,2100959,6073,2000502,79782,0,95.2%,6538,20675,1.0%,32,1
