21,【最新！11月10日#河北省#新型冠状病毒肺炎疫情情况】2021年11月10日0—24时，河北省新增新型冠状病毒肺炎确诊病例3例（辛集市，均在隔离点发现），无新增无症状感染者。截至11月10日24时，河北省现有确诊病例121例（含境外输入1例）；尚在医学观察无症状感染者3例。（来源：河北省卫生健康委员会）
22,【#居民退休准备指数疫情下首次回升#，#近半数青年人对退休生活有信心#】经历了疫情之后，今年我国居民对于未来的退休生活信心有何变化？最新发布的一份调研报告显示，中国居民退休准备指数为6.78，是疫情下的首次回升，也是9年来的峰值水平。清华大学经济管理学院中国保险与风险管理研究中心主任陈秉正表示，今年指数达到6.78，主要由于“退休准备充分度”以及“退休计划完善度”等方面较去年有大幅提升，中国居民对退休生活的信心程度进一步提高。同时，随着国内疫情逐渐得到控制，经济开始复苏，居民对于退休后拥有舒适的生活具有更强的自信。报告显示，仅有48%的青年人对自己退休后能过上舒适满意的生活具有较大信心，约16%的青年人持消极态度，尤其是18～24岁青年人对退休生活预期最为悲观，他们主要担心未来没钱、缺乏社交、失去独立能力。（一财）
23,【#3名体育生4小时堆出防疫医护雪人#：向医护人员致敬】#全民正能量#11月10日，辽宁沈阳。一段沈阳体育学院学生在校园堆白衣天使雪人的视频走红。制作者田同学表示，因为沈阳最近下了大暴雪，国内疫情又严峻起来，想到防疫人员在大雪天工作很辛苦，自己和2名室友便用4个多小时堆出防疫医护雪人，向医护人员致敬，希望雪化了疫情就结束了。 沸点正能量的微博视频
24,#全民正能量# 【#一线抗疫人员留下一张道歉字条#】“为了（战胜）疫情，叔叔们借用了你们的宿舍......对不起，你们的用品叔叔都没有用过，请放心。”7日，唐山救护车司机张志杰结束在深泽县的抗疫支援任务，转赴辛集市继续支援。临走前，为了减少学生们的心理负担，他写下了这张道歉字条。 @河北长城网 河北长城网的微博视频
25,每次疫情，都有了不起的志愿者，辛苦付出。【#大连仿生机器人化身志愿者助力疫情防控#】“请各位亲爱的叔叔、阿姨、小哥哥、小姐姐们，带好口罩、拉开间距、有序排队，提前准备好辽事通健康码、身份证......” 在大连金石滩某核酸检测点，一个科技感十足的智能机器人用地道的大连话提醒参与核酸检测的市民注意做好个人防护，收获众多好评。（记者 张小敏 视频 大连金石滩旅游集团） 中国日报的微博视频
26,#吉林疫情下的商场随拍#这两天吉林市一大型商场的真实写照...#吉林疫情##吉林身边事# 吉林乌拉圈的微博视频
27,Airbnb联合创始人Brian Chesky认为我们正处于旅游行业的变革时期。疫情之前，大多数的人都被拴在工作的地方，因为他们必须在办公室露面。后疫情时期加速了远程办公的发展，亚马逊、宝洁、福特、普华永道等主流公司发布了增加员工办公灵活性的政策，预计会有更多公司陆续跟进，全球成百上千万计的人们将得以摆脱在特定时间和特定地点工作的要求，从而可以自由选择工作时间和居住地点。Zoom不会因为疫情的好转而消失，远程办公也会逐渐成为主流趋势，Airbnb也将因此受益：- 数据显示Airbnb周一周二的订房率大幅提升，人们不再固定于在周末旅游。- 疫情期间超过10万多个城镇的房间在Airbnb上被预定，其中6000多个地方迎来了他们的首批Airbnb旅客。- 今年7月至9月期间，每5个订单中就有1个是超过一个月的预定，增长率飙升。- 未来趋势将是人们不止通过Airbnb旅游订房，而会长期租房或者跨城市生活。创作狂人Pieter Levels在2015年时就做出了预测：远程办公会成为未来趋势。2035年，全球数字游民的数目会达到10亿人，数字游民的发展过程也将迎来第四次浪潮：- 第一次浪潮：互联网发展时期(2007-2013)- 第二次浪潮：数字游民成为趋势(2014-2020)- 第三次浪潮：全球疫情冲击下的远程办公模式(2021+)- 第四次浪潮：多城市迁徙生活模式（2027+）自2021年以来，远程办公已经在美国、加拿大、欧洲和澳大利亚等高收入地区逐渐成为主流模式，而自由选择生活地点是远程办公的直接后果。「数字游民」这个术语变得不那么重要，我们看到的趋势将是人们会有一个「中心住所Hub」，然后根据自身喜好在多个城市之间迁徙（我的选择微博正文）。不同的地方将满足远程工作者对于不同利基市场和亚文化的需求。不是每个人都想住在数字游民聚集的巴厘岛或者里斯本，喜欢足球可以住在足球发源地，喜欢动漫可以去日本，喜欢瑜伽冥想可以去印度...目前为止，远程办公和城市迁徙的趋势主要聚集在高收入国家和地区，但是第四波浪潮将为东南亚、非洲和其他中低收入国家的人和地点提供机会。目的地城市需要拥有良好的基建，以及提供相关的社交活动和银行签证等法律政策，城市也可以依靠吸引远程工作者而不是单纯靠旅游进行盈利。另附「2021年数字游民特征」：- 男女数游都视咖啡为救命良药- 男数游一般都是夜猫子＋健身狂人；女数游则是早鸟＋关注灵性成长- 平均年龄集中在30岁左右（大脑前额叶刚发展好了终于意识到「若为自由故一切皆可抛」了）- 男数游最常见的工作是软件工程师、创业者和网站开发；女数游最常见的工作是创意、市场和创业者- 数字游民美国人最多，其次是英国、俄罗斯、加拿大和德国。我在Nomadlist的足迹：网页链接
28,【#农业农村部回应近期蔬菜价格上涨#：#全国蔬菜供应总量充足#】#多因素致近期菜价上涨# 农业农村部4日举行的新闻发布会上，有关负责人表示，近期全国蔬菜价格普遍上涨，为多重因素所致，全国蔬菜供应总量充足。根据调度分析和各地反映，造成近期菜价上涨有多方面原因：一是灾害性天气导致上市量有所减少。二是农资价格上涨增加生产成本。三是运输流通成本明显增加。四是一些北方设施蔬菜主产省份电力供应不足，也影响了蔬菜集约化育苗和工厂化生产。五是个别地区新冠肺炎疫情点状散发，增加了产销衔接难度。（中新视频）中新视频的微博视频
29,#这里是河北# 【全省首个！#河北妇幼健康咨询热线开通#】在当前疫情常态化背景下，很多准妈妈们不便出门，但是又有定期来医院做检查的需求，这时辅助孕产家庭做好入院前的准备工作，提前告知大家相关的核酸检测需求就显得尤为重要。为了给准妈妈们提供更大的便利，近期河北省第一个妇幼健康咨询热线正 ...
30,#全球首款吸入式新冠疫苗亮相#晕针晕血的可以用了。
31,#防控疫情 天津在行动# 【儿童新冠疫苗接种启动！家长需要注意哪些？】近期，我市已启动 3—11岁儿童新冠疫苗免费接种工作。市疾控中心专家昨天提醒，儿童接种新冠疫苗后，家长应该在饮食、运动等生活方式上做好安排。首先，饮食方面，建议尽量不要给孩子吃刺激性食物、鱼虾等海产品，尽量口味清淡。每天保证食物多样，适量瘦肉、1—2个鸡蛋、至少300毫升牛奶、豆制品，补充优质蛋白，多吃新鲜的蔬菜水果。减少油炸、烧烤、腌制食品及各种高油高盐高糖的加工食品。其次，运动方面，如无特殊情况不要取消孩子的日常运动，每天坚持1小时校内外体育运动，尤其多做户外活动。避免久坐，减少视屏时间，每天看手机、电脑、电视等电子产品不超过2小时。此外，还要注意每天按时作息，3—11岁儿童每天应尽量保证10小时睡眠时间，尤其在接种当天，避免熬夜及过度劳累。市疾控中心专家提醒家长，任何疫苗的有效性都不能达到100%，所以即便接种了新冠疫苗，家长和孩子仍需要遵守各项防控措施，坚持做好个人防护，自觉戴口罩、勤洗手、常通风、少聚集。保持环境卫生，不乱丢废弃口罩。尽量别吃刺激性食物 不要取消日常运动
32,#河南新增5例本土无症状#【河北省疾病预防控制中心温馨提示】儿童接种新冠病毒疫苗，应避免空腹、劳累；如果正处于疾病的急性发病期，建议暂缓接种，等身体康复之后再接种；接种时全程戴好口罩、保持一米线间距，避免人员扎堆聚集。
33,【#北京新增2例本土确诊#】北京卫健委发布通报：11月10日0时至24时，北京新增2例本土确诊病例，无新增疑似病例和无症状感染者；无新增境外输入确诊病例、疑似病例和无症状感染者。确诊病例1：大连石化来京出差人员，为11月10日吉林省通报确诊病例的在京密切接触者。11月10日作为密切接触者进行核酸检测，结果为阳性，已转至定点医院隔离治疗，综合流行病史、临床表现、实验室检测和影像学检查等结果，当日诊断为确诊病例，临床分型为轻型。确诊病例2：现住朝阳区来广营乡华贸城小区，为11月10日吉林省通报确诊病例的在京密切接触者。11月10日作为密切接触者进行核酸检测，结果为阳性，已转至定点医院隔离治疗，综合流行病史、临床表现、实验室检测和影像学检查等结果，当日诊断为确诊病例，临床分型为轻型。已对确诊病例开展流行病学调查，按要求落实管控措施。网页链接（总台央视记者牟媞媞）
34,#疫情期间如何正确接收快递#在家办公的你这场疫情过后你最想见到的是谁 拆快递 这些步骤你都做对了吗？#今日热门# 破折号的微博视频
35,【#吉林一小区的解封消息#就差一个楼没解封】11月12日，大家听到吉林一小区就差一个楼没解封，这真是振奋人心的好消息！大家欢呼雀跃...#吉林疫情##吉林身边事# 吉林乌拉圈的微博视频
36,好 想 回 到 那 个 不 用 戴 口 罩 的 世 界#疫情前后的生活差别有多大##情感零距离# #我在微博等你#
37,【“英国经济，G7垫底”】脱欧叠加疫情，令英国经济复苏道阻且长。根据英国政府11月11日公布的最新经济数据，英国今年第三季度（7月至9月）国内生产总值（GDP）增长了1.3%，低于英国央行此前预估的1.5%。英国《卫报》和路透社称，这意味着英国经济复苏速度落后于G7中的其他国家。英国商会经济主管苏伦·蒂鲁（Suren Thiru）表示，受大量劳动力和供应链短缺影响，英国经济复苏“在第三季度失去了动力”。图1：路透社：英国经济，G7垫底英国国家统计局公布数据显示，据估计，英国GDP在2021年第三季度增长了1.3%，较上一季度（5.5%）显著下降。目前，英国的实际经济规模较2019年底疫情前水平低2.1%。在此之前，英国央行和路透社预估该国第三季度GDP增长1.5%。英国国家统计局称，鉴于英国进一步放松疫情限制和重新开放经济，第三季度GDP增长主要来源于服务业和医疗行业。在第三季度，英国服务业增长1.6%，基本恢复疫情前水平，其中住宿和餐饮服务增长了30%，艺术、娱乐和休闲服务增长了19.6%；医疗健康行业增长了3.5%；教育行业继续低迷，增长了0.4%；由于消费者支出疲软和供应链中断，批发和零售贸易行业下降2.5%。英国《卫报》和路透社称，这个数据意味着，英国经济复苏速度落后于G7中的其他国家。G7国家中的美国经济规模较2019年底疫情前水平高1.4%，欧元区则低0.5%。路透社还提到，这同时突显了英国央行面临的利率困境。10月底，英国央行新任首席经济学家预估英国的通胀率可能会超过“非常令人不安的”5%水平，进入以经济增长乏力和物价上涨为特征的 “滞胀” 时期。当时，英国出现明显滞胀现象，严重的劳动力短缺、超市货架空空如也、能源短缺以及价格上涨……然而，英国央行上周却“意外地”宣布利率不变，维持在0.1%的历史最低点，引发英国和全球债券市场震荡，英国国债收益率出现多年来最大波动。对于不甚理想的经济数据，英国商会经济主管苏伦·蒂鲁表示：“受大量劳动力和供应链短缺影响，英国经济复苏在第三季度失去了动力。”图2：英国当日新增确诊近4万例冬日已至，英国的疫情同样令人担忧。根据英国政府网站11日最新数据，英国当天较前一日新增约4万例确诊病例，新增214例死亡病例。截至目前，英国累计确诊超940万，累计死亡超14万。与此同时，英国已有4589万人完成疫苗接种，接种率达到79.9%。值此之际，英国卫生和社会工作大臣贾维德曾发出警告，如果未接种疫苗的人拒绝接种，那么今年冬天的单日确诊量可能会达到10万例。他呼吁民众需要尽快注射新冠疫苗和加强剂，以及注射流感疫苗。
38,#大连战疫# 【长海县开展第二轮核酸检测】#辽宁好网民抗疫在行动# 按照市防指部署要求，县疫情防控总指挥部决定于2021年11月11日至12日开展第二轮核酸检测。请全县所有常住居民、来岛人员按照所在镇村（社区）通知要求，携带本人身份证和智能手机，提前准备好本人辽事通健康码、行程码，分时段前往对应采样点，主动接受体温检测，按工作人员指引有序完成采样工作。采样过程中请全程佩戴口罩，与他人保持一米以上间隔，不交谈、不聚集，做好个人防护；注意防寒保暖，照顾好老年人和儿童。战胜病毒需要全社会的力量，疫情防控需要依靠每个的努力。请广大居民有序、主动配合村、社区防控工作。长海县新冠肺炎疫情防控总指挥部办公室2021年11月11日 大连
39,【#小萨马兰奇感谢北京#：北京将举办一场无与伦比的冬奥会】国际奥委会北京冬奥会协调委员会主席小萨马兰奇在线上会议谈北京冬奥准备情况，他表示“感谢北京的朋友们，在新冠疫情这个艰难的时刻，北京将带来一场无与伦比的奥运盛会。” CGTN记者团的微博视频
40,奥地利总理宣布全国对未接种疫苗的人实施封锁由于新冠感染人数急剧上升，奥地利宣布对全国未接种疫苗的人进行封锁。奥地利总理沙伦伯格今天宣布，鉴于感染人数急剧上升，等待已不再明智，我们现在将迈出这一步。我们必须再次拧紧螺丝。具体实施从下周一开始。
41,外交部：中国已成为世界上对外提供新冠疫苗最多的国家，发展中国家迄今获得的疫苗大多数来自中国。2021年全年中国将努力对外提供20亿剂疫苗！人民视频的微博视频
42,#大布关注#【甘井子区招募防疫志愿者】甘井子区现面向全市招募防疫志愿者，年龄在18-45周岁为宜，服务时间自11月11日起至疫情防控任务结束，报名人员请至少能够保证连续开展7天及以上志愿服务。根据疫情防控不同岗位需求，结合志愿者自身能力和特长，主要负责做好居民生活物资服务保障、协助核酸检测等工作。符合招募要求的志愿者请扫码注册进行报名↓志愿者报名提交成功后，请在半小时左右再次扫码确认是否审核通过。联系电话：88856098、18842804526。（甘井子发布）#大连战疫# #辽宁好网民抗疫在行动#甘井子区招募志愿者公告
43,#茶颜悦色临时关闭长沙七八十家门店#【#茶颜悦色回应集中临时闭店#：还撑得住，会多做正确决定】针对长沙部分门店临时关闭的情况，@茶颜悦色官方微博 11月10日下午发文称，最近这次集中临时闭店，是茶颜悦色今年第三次集中临时闭店。第一次是年初的就地过年，第二次是七月底疫情反复。茶颜悦色表示，“我们还撑得住。接下来我们会竭尽最大的努力，多做正确的决定，少犯错误，我们还在熬着等春暖花开呢。”
44,今晚的导演请指教放了曾赠导演的短片《爱情》，获得了节目开播以来最好的现场反应和一致好评。短片只有短短12分钟，内容非常简单却又非常完整地讲述了导演对于爱情的看法。爱情因勇气而产生，在失望中破灭。相信爱情的人总是一边自嘲，一边又期待着另外一个人可笑的人能够出现。在短片中，大话西游成 ...
45,#浪眼看大连# 新浪大连，关注你的身边事！1、应检尽检 一个不落2、11日新增52例本土确诊病例3、全市蔬菜销售价格明显下降
46,【#承德疾控提醒非必要不外出不离开本市#】近日，承德市多名市民因与新冠肺炎确诊病例同乘公共交通工具，判定为密切接触者，增加了我市新冠肺炎疫情传播风险，威胁到人民群众身体健康和生命安全。为巩固我市来之不易的疫情防控成果，严格落实好“外防输入、内防反弹”的防控策略，承德市疾病预防控制中心提醒广大市民朋友↓↓↓来源|承德市疾病预防控制中心#抗击疫情同舟共冀#
47,【#官方辟谣成都高新区交子公园建方舱#：系增设核酸检测点】11月10日，据成都高新区官方微博消息，9日网传#成都高新区交子公园建方舱系谣言#。经了解，系高投集团按疫情防控指挥部要求，在交子公园附近增设核酸检测点，以提高成都高新区大规模核酸检测能力。提醒广大市民群众勿造谣信谣传谣。#聚焦新冠肺炎疫情# 新京报我们视频的微博视频（记者：马毅菲 制作：杜海涛 运营：马冉）
48,【#医院给打疫苗不哭闹小学生发奖状#】11月10日，四川遂宁。遂宁市第一人民医院在新冠疫苗留观点为小学生们设立义诊免费体检，对于打疫苗不哭闹的小朋友还送上了奖状用于奖励，除此之外，医院还设立了专门的气球发放点送气球供小朋友们玩耍。白鹿视频的微博视频
49,【#当科幻走进现实#】大连的一处核酸检测点，科幻感十足的智能机器人化身志愿者，提醒前来检测的市民做好个人防护。 中国日报的微博视频
50,【2021年11月10日0时至24时辽宁新型冠状病毒肺炎疫情情况】11月10日0时至24时，辽宁省新增21例本土新冠肺炎确诊病例（其中6例为无症状感染者转归）、新增16例本土无症状感染者，均为大连市报告；新增1例境外输入无症状感染者，为沈阳市报告。新增治愈出院境外输入无症状感染者2例。截至11月10日24时，全省累计报告确诊病例554例（含境外输入141例），治愈出院463例，死亡2例，在院治疗89例(本土83例、境外输入6例)。目前，尚有94例（本土80例、境外输入14例）无症状感染者在定点医院隔离治疗。#辽宁好网民抗疫在行动#
51,【官方回应四川天全县境内多个高速进出口临时关闭：系防控演练】11月11日，据四川省公安厅高速公路公安局四分局九大队消息，雅叶高速雅康段天全境内二郎山、天全等多个收费站进出口临时关闭。天全县疫情防控指挥部工作人员称，因疫情防控演练，天全境内高速进出口暂时关闭。据雅安广播电视台消息，21时许，收费站相关管控措施已解除。#聚焦新冠肺炎疫情# 新京报我们视频的微博视频
52,【#仅半成青年人对退休生活有信心# #居民退休准备指数疫情下首次回升#】经历了疫情之后，今年我国居民对于未来的退休生活信心有何变化？最新发布的一份调研报告显示，中国居民退休准备指数为6.78，是疫情下的首次回升，也是9年来的峰值水平。清华大学经济管理学院中国保险与风险管理研究中心主任陈秉正表示，今年指数达到6.78，主要由于“退休准备充分度”以及“退休计划完善度”等方面较去年有大幅提升，中国居民对退休生活的信心程度进一步提高。同时，随着国内疫情逐渐得到控制，经济开始复苏，居民对于退休后拥有舒适的生活具有更强的自信。报告显示，仅有48%的青年人对自己退休后能过上舒适满意的生活具有较大信心，约16%的青年人持消极态度，尤其是18～24岁青年人对退休生活预期最为悲观，他们主要担心未来没钱、缺乏社交、失去独立能力。居民退休准备指数疫情下首次回升，达9年来峰值 第一财经日报的微博视频
53,#疫情#特殊时期，讲点道理吧 国民不得不看的微博视频
54,#神童确诊新冠#韩男团Super Junior成员神童目前确诊新冠 现正在进行自我隔离 ！希望早日康复
55,【全球首款！#陈薇团队研发吸入式新冠疫苗亮相#“海南健博会”】11月12日，由陈薇院士团队与康希诺生物公司合作研发的全球首款可吸入式新冠疫苗，在“海南健博会”亮相。据了解，这种雾化吸入免疫，采用雾化器将疫苗雾化成微小颗粒，通过口部吸入的方式进入呼吸道和肺部，从而激发黏膜免疫，而这种免疫是通过肌肉注射所不能带来的。（总台记者朱永 高军 张文锋） 央视军事的微博视频
56,#红十字在行动# 近日，重庆市红十字会向发生疫情地区调拨一次性医用口罩24000只，分别发往黔江、渝北、九龙坡、巴南、长寿区红十字会，用于支持当地开展疫情防控工作。各地红十字志愿者持续奋战疫情防控前线，协助开展信息登记、防控政策宣传、核酸检测秩序维护等工作，为疫情防控贡献一份力量。（重庆市红十字会）
57,【Mlxg：因为疫情所以延迟开庭，等开完庭再好好做直播，现在做好没意义就摆烂！】#英雄联盟# 英雄联盟菌的微博视频
