id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
185,奥地利,1235063,6649,1160198,61583,0,93.9%,15470,13282,1.1%,75,1
186,阿曼,304741,10,300111,517,3,98.5%,7,4113,1.3%,0,1
187,阿富汗,157660,15,142020,8311,258,90.1%,0,7329,4.6%,0,1
188,巴林,278109,28,276374,341,0,99.4%,34,1394,0.5%,0,1
189,科威特,413760,39,410930,364,5,99.3%,34,2466,0.6%,0,1
190,伊拉克,2088359,522,2056237,8128,0,98.5%,783,23994,1.1%,16,1
191,黎巴嫩,690841,1539,642928,39053,1527,93.1%,0,8860,1.3%,12,1
192,以色列,1350946,397,1336759,5964,0,98.9%,737,8223,0.6%,6,1
193,伊朗,6160303,2706,5980566,48906,0,97.1%,5813,130831,2.1%,42,1
194,巴西,22191949,1688,21414318,160651,1606,96.5%,0,616980,2.8%,82,1
195,比利时,1959193,0,1457208,474354,0,74.4%,0,27631,1.4%,0,1
196,西班牙,5339992,0,4954319,297189,0,92.8%,0,88484,1.7%,0,1
197,瑞典,1229217,0,1169017,45042,0,95.1%,911,15158,1.2%,0,1
198,俄罗斯,10074797,29558,8804000,979048,0,87.4%,28561,291749,2.9%,1121,1
199,英国,10873468,102024,9528314,1198677,64956,87.6%,36978,146477,1.3%,90,1
200,意大利,5238221,19212,4812535,290757,10995,91.9%,8151,134929,2.6%,66,1
201,印度,34703644,7350,34138763,88993,0,98.4%,7973,475888,1.4%,202,1
202,菲律宾,2836868,211,2775991,10526,0,97.9%,322,50351,1.8%,61,1
203,芬兰,207033,4306,46000,159589,4285,22.2%,0,1444,0.7%,21,1
204,斯里兰卡,573649,728,545433,13575,319,95.1%,382,14641,2.6%,27,1
205,柬埔寨,120382,15,116734,656,0,97.0%,12,2992,2.5%,4,1
206,尼泊尔,824764,313,807516,5689,0,97.9%,376,11559,1.4%,3,1
207,加拿大,1840919,3496,1774134,36844,2641,96.4%,846,29941,1.6%,9,1
208,德国,6559716,20951,5497300,955825,0,83.8%,40400,106591,1.6%,104,1
209,越南,1443648,15377,1060436,354879,13943,73.5%,1192,28333,2.0%,242,1
210,法国,8270728,43848,7330260,820037,8128,88.6%,35672,120431,1.5%,48,1
211,美国,51018282,30393,40154700,10044267,13080,78.7%,17191,819315,1.6%,122,1
212,澳大利亚,232738,1826,212104,18521,540,91.1%,1284,2113,0.9%,2,1
213,马来西亚,2695143,3490,2606309,57926,0,96.7%,5399,30908,1.1%,17,1
214,日本,1728692,77,1709611,707,-26,98.9%,102,18374,1.1%,1,1
215,新加坡,273701,370,267697,5206,0,97.8%,830,798,0.3%,5,1
216,泰国,2174906,3398,2106144,47533,0,96.8%,5467,21229,1.0%,23,1
