id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
24,博茨瓦纳,194652,207,191529,707,23,98.4%,184,2416,1.2%,0,1
25,百慕大,5724,9,5593,25,0,97.7%,14,106,1.9%,0,1
26,英属维尔京群岛,2765,0,2649,78,0,95.8%,0,38,1.4%,0,1
27,安圭拉,1334,0,1207,124,0,90.5%,0,3,0.2%,0,1
28,格林纳达,5878,3,5622,56,0,95.6%,5,200,3.4%,0,1
29,圣基茨和尼维斯,2774,1,2716,30,0,97.9%,8,28,1.0%,0,1
30,特克斯和凯科斯群岛,3085,0,2997,65,0,97.1%,0,23,0.7%,0,1
31,几内亚比绍,6437,0,6239,52,0,96.9%,0,146,2.3%,0,1
32,马里,17024,17,15030,1393,7,88.3%,8,601,3.5%,2,1
33,利比亚,369455,595,334905,29136,0,90.6%,1906,5414,1.5%,13,1
34,老挝,64482,1323,7339,57006,1319,11.4%,0,137,0.2%,4,1
35,伯利兹,29861,181,27983,1312,0,93.7%,495,566,1.9%,6,1
36,缅甸,519102,549,492558,7503,0,94.9%,868,19041,3.7%,9,1
37,多米尼克,5642,0,5199,408,0,92.1%,0,35,0.6%,0,1
38,莫桑比克,151495,4,149460,96,0,98.7%,23,1939,1.3%,0,1
39,叙利亚,47448,119,28517,16217,24,60.1%,90,2714,5.7%,5,1
40,马恩岛,10720,40,10216,438,0,95.3%,66,66,0.6%,0,1
41,巴布亚新几内亚,34707,163,33112,1053,4,95.4%,159,542,1.6%,0,1
42,厄立特里亚,7223,13,6982,186,9,96.7%,3,55,0.8%,1,1
43,乌干达,127267,31,97329,26688,30,76.5%,0,3250,2.6%,1,1
44,安哥拉,65061,9,63129,202,0,97.0%,21,1730,2.7%,0,1
45,东帝汶,19820,1,19696,2,0,99.4%,2,122,0.6%,0,1
46,新喀里多尼亚,11992,45,55,11661,45,0.5%,0,276,2.3%,0,1
47,马达加斯加,44072,0,41322,1783,0,93.8%,0,967,2.2%,0,1
48,津巴布韦,133707,27,128494,510,0,96.1%,28,4703,3.5%,0,1
49,佛得角,38336,4,37924,63,0,98.9%,10,349,0.9%,0,1
50,蒙特塞拉特,44,0,40,3,0,90.9%,0,1,2.3%,0,1
51,海地,24950,182,20879,3352,36,83.7%,138,719,2.9%,8,1
52,尼日尔,6877,15,6472,159,0,94.1%,39,246,3.6%,4,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,118041,0,101092,13187,0,85.6%,0,3762,3.2%,3,1
55,尼加拉瓜,17152,0,4225,12718,0,24.6%,0,209,1.2%,0,1
56,斐济,52474,0,50897,882,0,97.0%,0,695,1.3%,0,1
57,毛里求斯,18979,0,1854,16885,0,9.8%,0,240,1.3%,0,1
58,赞比亚,210099,3,206332,100,0,98.2%,13,3667,1.7%,0,1
59,吉布提,13503,0,13290,27,0,98.4%,2,186,1.4%,0,1
60,吉尔吉斯斯坦,182996,69,177693,2571,0,97.1%,100,2732,1.5%,2,1
61,巴巴多斯,24234,149,15910,8111,0,65.7%,259,213,0.9%,1,1
62,黑山,155365,0,149878,3226,0,96.5%,0,2261,1.5%,0,1
63,冈比亚,9988,0,9636,10,0,96.5%,0,342,3.4%,0,1
64,格陵兰岛,1292,59,1011,281,59,78.3%,0,0,0.0%,0,1
65,贝宁,24846,0,24546,139,0,98.8%,0,161,0.6%,0,1
66,索马里,22969,0,11714,9931,0,51.0%,0,1324,5.8%,0,1
67,坦桑尼亚,26261,0,183,25348,0,0.7%,0,730,2.8%,0,1
68,利比里亚,5819,1,5523,9,1,94.9%,0,287,4.9%,0,1
69,圭亚那合作共和国,37445,31,34716,1750,0,92.7%,172,979,2.6%,1,1
70,马约特,20905,0,2964,17756,0,14.2%,0,185,0.9%,0,1
71,巴哈马,22665,10,21560,434,6,95.1%,4,671,3.0%,0,1
72,乌兹别克斯坦,191956,174,188632,1939,0,98.3%,178,1385,0.7%,4,1
73,瓜德罗普,55147,0,2250,52151,0,4.1%,0,746,1.4%,0,1
74,开曼群岛,6283,559,2234,4045,372,35.6%,187,4,0.1%,0,1
75,刚果（布）,18837,0,12421,6067,0,65.9%,0,349,1.9%,0,1
76,中非共和国,11708,0,6859,4748,0,58.6%,0,101,0.9%,0,1
77,塞舌尔,22831,0,22359,347,0,97.9%,0,125,0.5%,0,1
78,赤道几内亚,13547,0,13315,62,0,98.3%,0,170,1.3%,0,1
79,纳米比亚,129105,14,125452,84,12,97.2%,2,3569,2.8%,0,1
80,卢旺达,100255,15,45521,53393,14,45.4%,0,1341,1.3%,1,1
81,斯威士兰,46498,4,45223,27,4,97.3%,0,1248,2.7%,0,1
82,毛里塔尼亚,38796,52,37078,896,0,95.6%,69,822,2.1%,3,1
83,阿鲁巴,16230,8,15874,183,1,97.8%,7,173,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,50581,93,29556,19868,82,58.4%,8,1157,2.3%,3,1
86,库拉索,17348,14,17051,119,0,98.3%,14,178,1.0%,1,1
87,圣卢西亚,12921,5,12520,122,0,96.9%,5,279,2.2%,1,1
88,圣文森特和格林纳丁斯,5414,23,4878,463,0,90.1%,826,73,1.3%,0,1
89,安提瓜和巴布达,4138,1,3995,26,0,96.5%,18,117,2.8%,9,1
90,危地马拉,614910,58,597044,2011,0,97.1%,119,15855,2.6%,9,1
91,乌拉圭,398213,149,390139,1958,0,98.0%,217,6116,1.5%,0,1
92,委内瑞拉,426799,801,413380,8322,206,96.9%,586,5097,1.2%,9,1
93,苏丹,41890,264,32905,5871,260,78.6%,0,3114,7.4%,4,1
94,几内亚,30747,32,29708,652,0,96.6%,58,387,1.3%,0,1
95,埃塞俄比亚,370522,132,347569,16249,56,93.8%,65,6704,1.8%,11,1
96,哈萨克斯坦,966423,769,929120,24700,0,96.1%,1482,12603,1.3%,16,1
97,肯尼亚,254781,71,247992,1459,31,97.3%,38,5330,2.1%,2,1
98,特立尼达和多巴哥,66975,404,56030,8947,84,83.7%,310,1998,3.0%,10,1
99,加蓬,37158,113,31282,5602,0,84.2%,329,274,0.7%,1,1
100,加纳,130920,0,129042,669,0,98.6%,0,1209,0.9%,0,1
101,法属波利尼西亚,45609,0,33500,11473,0,73.5%,0,636,1.4%,0,1
102,古巴,961276,0,951670,1308,0,99.0%,0,8298,0.9%,0,1
103,留尼汪岛,59048,0,56040,2627,0,94.9%,0,381,0.6%,0,1
104,科特迪瓦,61652,0,60597,352,0,98.3%,16,703,1.1%,1,1
105,洪都拉斯,377589,0,119925,247266,0,31.8%,0,10398,2.8%,0,1
106,玻利维亚,531428,1294,488726,23606,0,92.0%,1277,19096,3.6%,18,1
107,圣马丁岛,4565,0,4465,25,0,97.8%,11,75,1.6%,0,1
108,圣巴泰勒米岛,1595,0,462,1127,0,29.0%,0,6,0.4%,0,1
109,牙买加,90855,102,61965,26527,0,68.2%,116,2363,2.6%,1,1
110,土耳其,8624580,24856,8150235,398902,0,94.5%,28935,75443,0.9%,193,1
111,刚果（金）,58029,97,50930,5995,97,87.8%,0,1104,1.9%,0,1
112,巴拿马,476343,132,466519,2468,27,97.9%,104,7356,1.5%,1,1
113,蒙古国,378833,525,313256,63608,515,82.7%,0,1969,0.5%,10,1
114,布基纳法索,15514,0,15009,240,0,96.7%,0,265,1.7%,0,1
115,塞浦路斯,131028,703,124370,6067,305,94.9%,397,591,0.5%,1,1
116,文莱,14771,71,14210,464,16,96.2%,55,97,0.7%,0,1
117,马提尼克,44318,0,104,43514,0,0.2%,0,700,1.6%,0,1
118,法属圭亚那,45731,59,11254,34154,58,24.6%,0,323,0.7%,1,1
119,法罗群岛,3284,0,2895,376,0,88.2%,0,13,0.4%,0,1
120,阿尔巴尼亚,197167,218,186267,7847,0,94.5%,252,3053,1.5%,9,1
121,孟加拉国,1574636,284,1538855,7823,0,97.7%,318,27958,1.8%,3,1
122,保加利亚,679983,3462,545753,106572,0,80.3%,4777,27658,4.1%,254,1
123,摩尔多瓦,359401,655,342356,8130,0,95.3%,750,8915,2.5%,35,1
124,马尔代夫,90944,96,88715,1981,0,97.5%,142,248,0.3%,0,1
125,巴拉圭,462389,48,445411,614,7,96.3%,38,16364,3.5%,3,1
126,马耳他,38928,71,37117,1347,41,95.3%,30,464,1.2%,0,1
127,哥斯达黎加,566119,404,541156,17692,0,95.6%,4566,7271,1.3%,13,1
128,哥伦比亚,5052733,2194,4893420,31125,0,96.8%,2712,128188,2.5%,45,1
129,多哥,26219,3,25867,109,0,98.7%,6,243,0.9%,0,1
130,秘鲁,2226656,773,1720665,305060,745,77.3%,0,200931,9.0%,28,1
131,斯洛伐克,631738,6739,519678,98004,1773,82.3%,4900,14056,2.2%,66,1
132,喀麦隆,106190,0,102716,1704,0,96.7%,0,1770,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1238861,3033,1163052,64474,0,93.9%,5669,11335,0.9%,54,1
135,直布罗陀,6996,52,6230,668,0,89.1%,172,98,1.4%,0,1
136,不丹,2633,1,2620,10,0,99.5%,1,3,0.1%,0,1
137,列支敦士登,4305,28,3853,391,0,89.5%,38,61,1.4%,0,1
138,巴勒斯坦,428857,0,421669,2668,0,98.3%,0,4520,1.1%,0,1
139,南非,2948760,312,2838524,20601,0,96.3%,340,89635,3.0%,10,1
140,波黑,271323,1332,192218,66719,1242,70.8%,0,12386,4.6%,90,1
141,匈牙利,1044852,6518,856330,155003,3025,82.0%,3322,33519,3.2%,171,1
142,斯洛文尼亚,408623,3394,360011,43498,47,88.1%,3324,5114,1.3%,23,1
143,波兰,3406129,19935,2919578,404863,8017,85.7%,11520,81688,2.4%,398,1
144,阿根廷,5317633,641,5183960,17258,0,97.5%,1455,116415,2.2%,5,1
145,智利,1747065,1760,1643667,65237,0,94.1%,1779,38161,2.2%,12,1
146,乌克兰,3367461,12729,2825641,458907,0,83.9%,23107,82913,2.5%,720,1
147,沙特阿拉伯,549556,38,538672,2057,5,98.0%,32,8827,1.6%,1,1
148,突尼斯,716609,36,690226,1029,0,96.3%,85,25354,3.5%,3,1
149,塞内加尔,73973,1,72078,10,0,97.4%,0,1885,2.5%,2,1
150,拉脱维亚,249037,1293,230137,14837,846,92.4%,407,4063,1.6%,40,1
151,摩洛哥,949133,53,931298,3069,0,98.1%,172,14766,1.6%,3,1
152,约旦,923722,0,869540,42779,0,94.1%,0,11403,1.2%,0,1
153,葡萄牙,1126318,2560,1062195,45770,11,94.3%,2535,18353,1.6%,14,1
154,安道尔,16342,213,15688,524,138,96.0%,75,130,0.8%,0,1
155,印度尼西亚,4254443,394,4102700,7977,0,96.4%,434,143766,3.4%,9,1
156,捷克,2044018,14508,1785831,225779,6127,87.4%,8250,32408,1.6%,131,1
157,多米尼加,404284,707,396135,3955,0,98.0%,923,4194,1.0%,4,1
158,亚美尼亚,335738,531,309861,18498,0,92.3%,1438,7379,2.2%,48,1
159,爱尔兰,538255,5630,425860,106786,3194,79.1%,2436,5609,1.0%,0,1
160,卢森堡,86796,677,82489,3445,62,95.0%,615,862,1.0%,0,1
161,厄瓜多尔,524432,506,443880,47424,502,84.6%,0,33128,6.3%,4,1
162,卡塔尔,242375,147,239888,1876,0,99.0%,176,611,0.3%,0,1
163,圣马力诺,5790,136,5519,178,76,95.3%,59,93,1.6%,1,1
164,摩纳哥,3612,13,3460,116,0,95.8%,14,36,1.0%,0,1
165,冰岛,17152,202,15360,1758,51,89.6%,151,34,0.2%,0,1
166,墨西哥,3867976,916,3229463,345663,0,83.5%,2423,292850,7.6%,53,1
167,阿塞拜疆,576703,825,541327,27690,0,93.9%,1283,7686,1.3%,33,1
168,白俄罗斯,643372,1453,627789,10604,0,97.6%,1461,4979,0.8%,14,1
169,新西兰,10609,217,5533,5036,190,52.2%,27,40,0.4%,0,1
170,立陶宛,460467,1873,424578,29286,0,92.2%,3732,6603,1.4%,31,1
171,尼日利亚,213677,36,206797,3906,0,96.8%,260,2974,1.4%,0,1
172,埃及,352123,870,293374,38697,137,83.3%,675,20052,5.7%,58,1
173,荷兰,2488244,22956,2063515,405681,16642,82.9%,6261,19048,0.8%,53,1
174,爱沙尼亚,219259,820,195322,22174,141,89.1%,671,1763,0.8%,8,1
175,丹麦,458001,4199,403118,52063,4195,88.0%,0,2820,0.6%,4,1
176,罗马尼亚,1769783,2736,1658933,55233,0,93.7%,7447,55617,3.1%,273,1
177,北马其顿,212865,0,197120,8281,0,92.6%,0,7464,3.5%,0,1
178,挪威,246822,2391,88952,156867,2391,36.0%,0,1003,0.4%,0,1
179,格鲁吉亚,822383,5085,763755,46949,595,92.9%,4428,11679,1.4%,62,1
180,巴基斯坦,1282860,315,1239995,14188,0,96.7%,8010,28677,2.2%,5,1
181,希腊,894555,15635,797643,79395,8418,89.2%,7013,17517,2.0%,204,1
182,阿尔及利亚,209283,159,143532,59721,46,68.6%,108,6030,2.9%,5,1
183,瑞士,966318,1964,851134,103757,4613,88.1%,0,11427,1.2%,20,1
184,克罗地亚,582769,4926,538701,33563,816,92.4%,4048,10505,1.8%,62,1
185,奥地利,1095297,9513,931174,151943,0,85.0%,12973,12180,1.1%,72,1
186,阿曼,304514,10,299938,463,3,98.5%,7,4113,1.4%,0,1
187,阿富汗,157032,119,140332,9394,19,89.4%,160,7306,4.7%,0,1
188,巴林,277444,32,275794,256,13,99.4%,19,1394,0.5%,0,1
189,科威特,413177,28,410471,241,9,99.3%,19,2465,0.6%,0,1
190,伊拉克,2076146,898,2035630,16804,0,98.0%,1334,23712,1.1%,26,1
191,黎巴嫩,660442,0,627512,24264,0,95.0%,0,8666,1.3%,0,1
192,以色列,1341305,431,1327046,6082,499,98.9%,0,8177,0.6%,1,1
193,伊朗,6092822,5144,5819025,144517,0,95.5%,12029,129280,2.1%,124,1
194,巴西,22038731,2594,21247982,177509,0,96.4%,8325,613240,2.8%,120,1
195,比利时,1635675,42060,1290943,318027,41959,78.9%,0,26705,1.6%,101,1
196,西班牙,5103315,15875,4909900,105549,9583,96.2%,6270,87866,1.7%,22,1
197,瑞典,1192560,3825,1152609,24857,2985,96.6%,824,15094,1.3%,16,1
198,俄罗斯,9434393,33996,8126376,1040198,0,86.1%,36051,267819,2.8%,1243,1
199,英国,9932408,44434,8791315,996956,44389,88.5%,0,144137,1.5%,45,1
200,意大利,4942135,6403,4654295,154510,2754,94.2%,3579,133330,2.7%,70,1
201,印度,34535763,7579,33957698,111481,0,98.3%,12202,466584,1.4%,236,1
202,菲律宾,2828660,967,2763114,17864,0,97.7%,1850,47682,1.7%,194,1
203,芬兰,179534,1088,46000,132232,1083,25.6%,0,1302,0.7%,5,1
204,斯里兰卡,558860,2036,527528,17150,1187,94.4%,794,14182,2.5%,55,1
205,柬埔寨,119977,39,116357,706,1,97.0%,34,2914,2.4%,4,1
206,尼泊尔,820004,313,801122,7369,31,97.7%,273,11513,1.4%,9,1
207,加拿大,1772319,4199,1719116,23648,0,97.0%,5746,29555,1.7%,28,1
208,德国,5472949,49594,4712900,659889,18594,86.1%,30700,100160,1.8%,300,1
209,越南,1155778,0,937261,194274,0,81.1%,0,24243,2.1%,0,1
210,法国,7450691,5266,7062179,269859,0,94.8%,11995,118653,1.6%,94,1
211,美国,48835216,161343,38709704,9329193,0,79.3%,171601,796319,1.6%,1306,1
212,澳大利亚,202114,992,186390,13751,0,92.2%,2773,1973,1.0%,20,1
213,马来西亚,2597080,4885,2498345,68625,0,96.2%,5628,30110,1.2%,61,1
214,日本,1726355,111,1707182,821,-21,98.9%,130,18352,1.1%,2,1
215,新加坡,255431,1461,236634,18125,0,92.6%,2127,672,0.3%,5,1
216,泰国,2081992,5126,1979871,81579,0,95.1%,7748,20542,1.0%,53,1
