id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
38,莫桑比克,159904,1252,150435,7517,1058,94.1%,192,1952,1.2%,2,1
39,叙利亚,49751,62,31166,15739,0,62.6%,100,2846,5.7%,4,1
40,马恩岛,13097,63,12419,611,0,94.8%,310,67,0.5%,0,1
41,巴布亚新几内亚,36004,0,35252,163,0,97.9%,0,589,1.6%,0,1
42,厄立特里亚,7763,22,7554,139,0,97.3%,21,70,0.9%,1,1
43,乌干达,129319,297,98053,27992,296,75.8%,0,3274,2.5%,1,1
44,安哥拉,65938,108,63770,430,56,96.7%,52,1738,2.6%,0,1
45,东帝汶,19833,0,19704,7,0,99.3%,0,122,0.6%,0,1
46,新喀里多尼亚,12519,0,12074,165,0,96.4%,0,280,2.2%,0,1
47,马达加斯加,47295,1501,43961,2338,917,93.0%,568,996,2.1%,16,1
48,津巴布韦,192796,2106,138397,49612,429,71.8%,1674,4787,2.5%,3,1
49,佛得角,38589,16,38119,119,10,98.8%,6,351,0.9%,0,1
50,蒙特塞拉特,44,0,43,0,0,97.7%,0,1,2.3%,0,1
51,海地,25920,13,22748,2407,0,87.8%,165,765,3.0%,0,1
52,尼日尔,7199,14,6879,48,13,95.6%,0,272,3.8%,1,1
53,乍得,5701,0,4874,646,0,85.5%,0,181,3.2%,0,1
54,萨尔瓦多,121530,47,105567,12154,0,86.9%,108,3809,3.1%,4,1
55,尼加拉瓜,17391,0,4225,12956,0,24.3%,0,210,1.2%,0,1
56,斐济,52651,0,51205,749,0,97.3%,0,697,1.3%,0,1
57,毛里求斯,22979,38,21461,838,0,93.4%,61,680,3.0%,0,1
58,赞比亚,217117,1036,207424,6009,835,95.5%,200,3684,1.7%,1,1
59,吉布提,13535,1,13304,42,1,98.3%,0,189,1.4%,0,1
60,吉尔吉斯斯坦,184218,32,179311,2123,0,97.3%,35,2784,1.5%,2,1
61,巴巴多斯,27169,43,25474,1439,0,93.8%,201,256,0.9%,0,1
62,黑山,160995,340,156633,1987,6,97.3%,331,2375,1.5%,3,1
63,冈比亚,10051,0,9647,62,0,96.0%,0,342,3.4%,0,1
64,格陵兰岛,1969,0,1736,233,0,88.2%,0,0,0.0%,0,1
65,贝宁,24907,0,24705,41,0,99.2%,0,161,0.6%,0,1
66,索马里,23169,0,12903,8933,0,55.7%,0,1333,5.8%,0,1
67,坦桑尼亚,26483,0,183,25566,0,0.7%,0,734,2.8%,0,1
68,利比里亚,5844,0,5535,22,0,94.7%,0,287,4.9%,0,1
69,圭亚那合作共和国,38870,66,37042,798,66,95.3%,0,1030,2.6%,0,1
70,马约特,21180,0,2964,18031,0,14.0%,0,185,0.9%,0,1
71,巴哈马,22995,0,21683,599,0,94.3%,0,713,3.1%,0,1
72,乌兹别克斯坦,197268,174,194052,1755,0,98.4%,208,1461,0.7%,2,1
73,瓜德罗普,55441,0,2250,52442,0,4.1%,0,749,1.4%,0,1
74,开曼群岛,8097,0,4660,3428,0,57.6%,0,9,0.1%,0,1
75,刚果（布）,19179,0,12421,6393,0,64.8%,0,365,1.9%,0,1
76,中非共和国,11961,0,6859,5001,0,57.3%,0,101,0.8%,0,1
77,塞舌尔,24047,0,23574,342,0,98.0%,0,131,0.5%,0,1
78,赤道几内亚,13618,0,13407,36,0,98.5%,0,175,1.3%,0,1
79,纳米比亚,139518,970,127439,8496,943,91.3%,26,3583,2.6%,1,1
80,卢旺达,101582,230,45522,54716,230,44.8%,0,1344,1.3%,0,1
81,斯威士兰,60036,838,48868,9907,0,81.4%,895,1261,2.1%,2,1
82,毛里塔尼亚,40083,37,38741,489,0,96.7%,46,853,2.1%,0,1
83,阿鲁巴,16807,27,16363,264,12,97.4%,15,180,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,51416,22,48875,1356,19,95.1%,0,1185,2.3%,3,1
86,库拉索,17770,27,17370,216,10,97.7%,17,184,1.0%,0,1
87,圣卢西亚,13166,0,12780,93,0,97.1%,0,293,2.2%,0,1
88,圣文森特和格林纳丁斯,5758,0,5111,570,0,88.8%,0,77,1.3%,0,1
89,安提瓜和巴布达,4198,12,4039,42,9,96.2%,3,117,2.8%,0,1
90,危地马拉,623662,213,606853,742,0,97.3%,215,16067,2.6%,2,1
91,乌拉圭,404460,356,395525,2780,169,97.8%,184,6155,1.5%,3,1
92,委内瑞拉,441562,444,429949,6328,0,97.4%,473,5285,1.2%,6,1
93,苏丹,45112,0,36009,5851,0,79.8%,0,3252,7.2%,0,1
94,几内亚,30814,0,29776,650,0,96.6%,0,388,1.3%,0,1
95,埃塞俄比亚,376375,791,350873,18636,742,93.2%,47,6866,1.8%,2,1
96,哈萨克斯坦,983294,440,953206,17165,4,96.9%,436,12923,1.3%,0,1
97,肯尼亚,264727,2169,249315,10059,2139,94.2%,30,5353,2.0%,0,1
98,特立尼达和多巴哥,85422,956,67268,15574,454,78.7%,469,2580,3.0%,33,1
99,加蓬,37743,0,35488,1970,0,94.0%,0,285,0.8%,0,1
100,加纳,131911,0,129683,973,0,98.3%,0,1255,1.0%,0,1
101,法属波利尼西亚,46342,0,33500,12206,0,72.3%,0,636,1.4%,0,1
102,古巴,964097,77,955368,415,15,99.1%,61,8314,0.9%,1,1
103,留尼汪岛,67237,0,62026,4818,0,92.2%,0,393,0.6%,0,1
104,科特迪瓦,62077,45,61088,283,27,98.4%,18,706,1.1%,0,1
105,洪都拉斯,378804,0,123618,244758,0,32.6%,0,10428,2.8%,0,1
106,玻利维亚,564747,3174,511260,34047,573,90.5%,2564,19440,3.4%,37,1
107,圣马丁岛,4684,20,4557,52,6,97.3%,14,75,1.6%,0,1
108,圣巴泰勒米岛,1621,0,462,1153,0,28.5%,0,6,0.4%,0,1
109,牙买加,92052,46,63861,25745,0,69.4%,49,2446,2.7%,3,1
110,土耳其,9171119,17644,8785600,305104,0,95.8%,25568,80415,0.9%,191,1
111,刚果（金）,64448,0,50930,12392,0,79.0%,0,1126,1.7%,0,1
112,巴拿马,483386,0,471894,4094,0,97.6%,0,7398,1.5%,0,1
113,蒙古国,387116,204,313256,71815,204,80.9%,0,2045,0.5%,0,1
114,布基纳法索,16672,0,15926,450,0,95.5%,0,296,1.8%,0,1
115,塞浦路斯,145161,508,124370,20171,506,85.7%,0,620,0.4%,2,1
116,文莱,15412,16,15113,201,1,98.1%,15,98,0.6%,0,1
117,马提尼克,46700,0,104,45847,0,0.2%,0,749,1.6%,0,1
118,法属圭亚那,46732,0,11254,35142,0,24.1%,0,336,0.7%,0,1
119,法罗群岛,4735,0,4359,363,0,92.1%,0,13,0.3%,0,1
120,阿尔巴尼亚,205777,325,197376,5235,0,95.9%,355,3166,1.5%,3,1
121,孟加拉国,1581343,211,1545807,7486,42,97.8%,168,28050,1.8%,1,1
122,保加利亚,724793,904,598703,96008,621,82.6%,250,30082,4.2%,33,1
123,摩尔多瓦,372200,304,357657,5050,0,96.1%,443,9493,2.6%,16,1
124,马尔代夫,93957,131,91713,1984,0,97.6%,168,260,0.3%,0,1
125,巴拉圭,464280,56,447035,710,0,96.3%,59,16535,3.6%,2,1
126,马耳他,42105,282,39032,2602,227,92.7%,55,471,1.1%,0,1
127,哥斯达黎加,568538,0,559654,1544,0,98.4%,0,7340,1.3%,0,1
128,哥伦比亚,5107323,2016,4946899,30966,406,96.9%,1556,129458,2.5%,54,1
129,多哥,26678,0,25991,442,0,97.4%,0,245,0.9%,0,1
130,秘鲁,2265320,3559,1720665,342430,3481,76.0%,0,202225,8.9%,78,1
131,斯洛伐克,807339,3431,716481,74790,0,88.7%,7279,16068,2.0%,83,1
132,喀麦隆,107662,0,105307,519,0,97.8%,0,1836,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1282461,802,1242509,27551,765,96.9%,0,12401,1.0%,37,1
135,直布罗陀,7843,0,7363,380,0,93.9%,0,100,1.3%,0,1
136,不丹,2657,0,2641,13,0,99.4%,0,3,0.1%,0,1
137,列支敦士登,5672,65,5274,330,65,93.0%,0,68,1.2%,0,1
138,巴勒斯坦,436313,0,427852,3859,0,98.1%,0,4602,1.1%,0,1
139,南非,3308074,16080,3010513,207213,0,91.0%,16872,90348,2.7%,48,1
140,波黑,285133,0,192218,79727,0,67.4%,0,13188,4.6%,0,1
141,匈牙利,1228400,0,1048633,141871,0,85.4%,0,37896,3.1%,0,1
142,斯洛文尼亚,449149,769,425374,18269,0,94.7%,1103,5506,1.2%,13,1
143,波兰,3968450,15976,3458870,418066,0,87.2%,23670,91514,2.3%,70,1
144,阿根廷,5389707,4163,5233769,39035,1975,97.1%,2181,116903,2.2%,7,1
145,智利,1791776,1252,1699021,53891,0,94.8%,2670,38864,2.2%,24,1
146,乌克兰,3610687,3602,3338555,178870,0,92.5%,6866,93262,2.6%,176,1
147,沙特阿拉伯,550988,104,540178,1946,5,98.0%,98,8864,1.6%,1,1
148,突尼斯,721031,133,694052,1509,0,96.3%,186,25470,3.5%,5,1
149,塞内加尔,74183,20,72221,76,11,97.4%,9,1886,2.5%,0,1
150,拉脱维亚,267465,423,253282,9729,0,94.7%,714,4454,1.7%,6,1
151,摩洛哥,952814,230,936450,1555,155,98.3%,71,14809,1.6%,4,1
152,约旦,1036665,3196,963726,60709,0,93.0%,4516,12230,1.2%,39,1
153,葡萄牙,1225102,0,1133335,72989,0,92.5%,0,18778,1.5%,0,1
154,安道尔,20549,0,18285,2130,0,89.0%,0,134,0.7%,0,1
155,印度尼西亚,4260677,164,4111835,4829,5,96.5%,155,144013,3.4%,4,1
156,捷克,2406989,6002,2173844,197857,0,90.3%,20186,35288,1.5%,74,1
157,多米尼加,411721,183,406041,1457,0,98.6%,313,4223,1.0%,1,1
158,亚美尼亚,343708,130,328799,7006,0,95.7%,385,7903,2.3%,6,1
159,爱尔兰,656600,5124,512989,137776,1991,78.1%,3133,5835,0.9%,0,1
160,卢森堡,96108,0,89457,5753,0,93.1%,0,898,0.9%,0,1
161,厄瓜多尔,536129,0,443880,58656,0,82.8%,0,33593,6.3%,0,1
162,卡塔尔,246714,170,243785,2315,0,98.8%,219,614,0.2%,0,1
163,圣马力诺,7007,0,6159,753,0,87.9%,0,95,1.4%,0,1
164,摩纳哥,4406,47,4073,296,22,92.4%,25,37,0.8%,0,1
165,冰岛,20890,0,19036,1817,0,91.1%,0,37,0.2%,0,1
166,墨西哥,3933386,2530,3287874,347654,243,83.6%,2019,297858,7.6%,268,1
167,阿塞拜疆,610895,0,587338,15349,0,96.1%,0,8208,1.3%,0,1
168,白俄罗斯,685462,1456,677045,3018,0,98.8%,1754,5399,0.8%,14,1
169,新西兰,13495,59,11642,1804,0,86.3%,150,49,0.4%,0,1
170,立陶宛,502969,1359,468115,27711,1139,93.1%,198,7143,1.4%,22,1
171,尼日利亚,223887,828,211537,9365,679,94.5%,149,2985,1.3%,0,1
172,埃及,375330,902,312291,41678,0,83.2%,888,21361,5.7%,38,1
173,荷兰,2980003,13259,2379381,580154,0,79.8%,20976,20468,0.7%,48,1
174,爱沙尼亚,232506,426,217356,13262,193,93.5%,231,1888,0.8%,2,1
175,丹麦,627356,8212,513181,111091,5190,81.8%,3013,3084,0.5%,9,1
176,罗马尼亚,1798629,499,1726051,14346,0,96.0%,864,58232,3.2%,53,1
177,北马其顿,221285,301,207948,5522,102,94.0%,192,7815,3.5%,7,1
178,挪威,350424,3705,88952,260265,3705,25.4%,0,1207,0.3%,0,1
179,格鲁吉亚,910456,2195,863076,34264,0,94.8%,4319,13116,1.4%,47,1
180,巴基斯坦,1291467,260,1253001,9588,7,97.0%,251,28878,2.2%,2,1
181,希腊,1034070,4337,958603,55576,0,92.7%,5087,19891,1.9%,63,1
182,阿尔及利亚,214592,286,147640,60768,96,68.8%,185,6184,2.9%,5,1
183,瑞士,1190370,0,934401,243970,0,78.5%,6121,11999,1.0%,0,1
184,克罗地亚,675730,1936,644117,19570,0,95.3%,3214,12043,1.8%,51,1
185,奥地利,1251433,2242,1196295,41642,0,95.6%,4931,13496,1.1%,17,1
186,阿曼,304874,60,300203,558,0,98.5%,69,4113,1.3%,0,1
187,阿富汗,157795,42,145268,5192,0,92.1%,97,7335,4.6%,2,1
188,巴林,278499,101,276571,534,57,99.3%,44,1394,0.5%,0,1
189,科威特,414098,51,411093,539,22,99.3%,29,2466,0.6%,0,1
190,伊拉克,2090844,272,2060413,6357,0,98.5%,392,24074,1.2%,12,1
191,黎巴嫩,700943,1690,647268,44739,672,92.3%,1006,8936,1.3%,12,1
192,以色列,1355491,928,1340532,6727,0,98.9%,1099,8232,0.6%,2,1
193,伊朗,6173369,1968,6009489,32756,0,97.3%,4417,131124,2.1%,50,1
194,巴西,22213762,3323,21414318,181606,3186,96.4%,0,617838,2.8%,137,1
195,比利时,1999764,9604,1487522,484347,9472,74.4%,0,27895,1.4%,132,1
196,西班牙,5455527,0,4968287,398532,0,91.1%,0,88708,1.6%,0,1
197,瑞典,1250885,0,1174809,60879,0,93.9%,1130,15197,1.2%,0,1
198,俄罗斯,10241812,27967,9014980,928610,0,88.0%,32655,298222,2.9%,1023,1
199,英国,11361387,89074,9783355,1430814,44754,86.1%,44195,147218,1.3%,125,1
200,意大利,5389155,28057,4891239,362275,15504,90.8%,12430,135641,2.5%,123,1
201,印度,34746838,7081,34187017,82267,0,98.4%,7469,477554,1.4%,264,1
202,菲律宾,2837730,22,2777354,9592,0,97.9%,153,50784,1.8%,64,1
203,芬兰,219250,0,46000,171757,0,21.0%,0,1493,0.7%,0,1
204,斯里兰卡,579685,187,547182,17751,187,94.4%,0,14752,2.5%,0,1
205,柬埔寨,120423,6,116803,615,0,97.0%,10,3005,2.5%,2,1
206,尼泊尔,825954,133,809155,5225,0,98.0%,289,11574,1.4%,1,1
207,加拿大,1883217,7566,1790996,62176,6149,95.1%,1409,30045,1.6%,8,1
208,德国,6812736,37176,5801400,902373,36891,85.2%,0,108963,1.6%,285,1
209,越南,1555455,16110,1109899,415765,5096,71.4%,10799,29791,1.9%,215,1
210,法国,8625849,58536,7506834,997522,26888,87.0%,31563,121493,1.4%,85,1
211,美国,51765714,85924,40539875,10398516,44638,78.3%,40799,827323,1.6%,487,1
212,澳大利亚,254633,3827,220833,31654,2959,86.7%,864,2146,0.8%,4,1
213,马来西亚,2718955,4083,2634381,53482,0,96.9%,5435,31092,1.1%,29,1
214,日本,1729761,175,1710316,1066,60,98.9%,115,18379,1.1%,0,1
215,新加坡,275910,271,271357,3740,0,98.3%,501,813,0.3%,1,1
216,泰国,2194053,2899,2132548,40097,0,97.2%,4389,21408,1.0%,22,1
