11,拿快递会感染新冠病毒？来听听专家怎么说↓ 浦东发布的微博视频
12,#关注# 【最新通知，这项考试延期！】河北省司法厅最新发布关于河北省延期举行2021年国家统一法律职业资格考试主观题考试的通知↓↓↓各位考生：根据河北省当前疫情形势及防控要求，为保障广大考生和考试工作人员的生命安全和身体健康，经报省应对疫情工作领导小组办公室，并经司法部批准，河北省原定于2021年11月21日举行的国家统一法律职业资格考试主观题考试延期举行。主观题考试具体时间安排等事宜，将根据全省疫情防控形势另行通知。请考生密切关注河北省司法厅官网和“河北司法行政在线”微信公众号有关考试信息，积极复习备考，按疫情防控要求做好个人防护。咨询电话：石家庄 (0311)87855008唐 山 (0315)2826584秦皇岛 (0335)7078060邯 郸 (0310)3155158邢 台 (0319)2189383保 定 (0312)5913691张家口 (0313)2161260承 德 (0314)2289121沧 州 (0317)3138876廊 坊 (0316)7160950衡 水 (0318)2376011河北省司法厅2021年11月14日
13,【治愈出院！黑河再+15】11月16日上午9点，在黑河市新冠肺炎定点救治医院黑河市第一人民医院，又有15例新冠肺炎确诊患者治愈出院。
14,【#兰州市各级各类学校16日起逐步恢复线下教学#】记者13日晚从兰州市教育局获悉，经甘肃省、兰州市新冠肺炎疫情联防联控工作领导小组综合研判，从11月16日起，兰州市各级各类学校分区分类错峰恢复线下教学。（记者白丽萍）
15,发布了头条文章：《「抗疫进行时」旅顺口区登峰街道：扎实开展全员核酸检测 筑牢织密全》
16,【重要提醒】2021年11月14日，全区开展的第三轮核酸检测已基本结束。为彻底筛查传染源，做到应检尽检、不漏一人、不落一户，坚决筑牢全区疫情防线，区疫情防控总指挥部要求开展第三轮核酸检测扫尾工作。采样时间：11月15日上午8点至11点。采样地点：居住地所在街道卫生院。请11月14日未参加核酸检测的居民，积极参与疫情防控，主动参加核酸检测，采样时请注意个人防护，戴口罩、保持一米线等。行动不便的居民可主动与所在社区联系，街道将组织采样人员入户采样。疫情防控人人有责，感谢广大居民的理解和支持！大连市普兰店区新冠肺炎疫情防控总指挥部办公室2021年11月15日#大连战疫##辽宁好网民抗疫在行动##提升莲城品味#
17,【#31省区市新增70例本土确诊##辽宁新增60例本土确诊#】11月13日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例89例。其中境外输入病例19例（天津5例，上海5例，山东2例，四川2例，云南2例，辽宁1例，广东1例，广西1例），含2例由无症状感染者转为确诊病例（辽宁1例，四川1例）；本土病例70例（辽宁60例，均在大连市；河北3例，均在辛集市；黑龙江2例，均在黑河市；江西2例，均在上饶市；云南2例，均在德宏傣族景颇族自治州；四川1例，在成都市）。无新增死亡病例。无新增疑似病例。当日新增治愈出院病例48例，解除医学观察的密切接触者3503人，重症病例较前一日减少2例。境外输入现有确诊病例381例（其中重症病例2例），现有疑似病例2例。累计确诊病例9865例，累计治愈出院病例9484例，无死亡病例。截至11月13日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例1350例（其中重症病例19例），累计治愈出院病例92277例，累计死亡病例4636例，累计报告确诊病例98263例，现有疑似病例2例。累计追踪到密切接触者1295958人，尚在医学观察的密切接触者47046人。31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者25例，其中境外输入17例，本土8例（江西7例，均在上饶市；云南1例，在德宏傣族景颇族自治州）；当日转为确诊病例2例（均为境外输入）；当日解除医学观察9例（境外输入8例）；尚在医学观察的无症状感染者532例（境外输入366例）。累计收到港澳台地区通报确诊病例28936例。其中，香港特别行政区12380例（出院12087例，死亡213例），澳门特别行政区77例（出院76例），台湾地区16479例（出院13742例，死亡848例）。网页链接（总台央视记者史迎春）
18,#全球疫情死亡超500万例# 截至北京时间11月16日6时30分，#全球疫情# 累计确诊254440922例，累计死亡病例5120072例。过去24小时新增确诊病例444758例，新增死亡病例5347例。美国：新增确诊86186例，新增死亡533例，累计死亡784068例。俄罗斯：新增确诊38420例，新增死亡1211例，累计死亡256597例。英国：新增确诊39705例，新增死亡47例，累计死亡142945例。德国：新增确诊30483例，新增死亡167例，累计死亡98361例。土耳其：新增确诊23852例，新增死亡215例，累计死亡73764例。乌克兰：新增确诊10802例，新增死亡442例，累计死亡77147例。波兰：新增确诊9512例，新增死亡12例，累计死亡78879例。荷兰：新增确诊19197例，新增死亡16例，累计死亡18750例。奥地利：新增确诊11889例，新增死亡40例，累计死亡11746例。匈牙利：新增确诊21060例，新增死亡304例，累计死亡32171例。#cop26##新冠病毒Covid19源自哪里##Delta变异病毒扩散全球#
19,【又一快递携带新冠病毒！#疫情下如何安心买买买#？】15日，北京中关村街道一快递外包装检测阳性。此前在13、14日，辽宁阜新、黑龙江黑河等地也出现了快递、食品包装上检出新冠病毒阳性的情况。双11刚过，许多市民就不淡定了。快递外包装为何会沾染新冠病毒？普通市民应该如何处理快递外包装？快递员如何保证不被“物传人”？如何才能保证自己的快递是安全的？疾控专家回应>>又一快递携带新冠病毒！如何安心买买买？ #辽宁新增7例本土确诊#
20,【注意啦，#辽宁法考延期#】 #辽宁好网民抗疫在行动# 11月14日，省司法厅发布《关于辽宁省各考区延期举行2021年国家统一法律职业资格考试主观题考试的通知》。提示各位考生：根据辽宁省当前新冠肺炎疫情疫情形势及防控要求，为保障广大考生和考试工作人员的生命安全和身体健康，经报省疫情防控指挥部同 ...
21,【包裹上可能留有活病毒？#1分钟教你安全收快递#】#北京中关村街道一快递外包装检测阳性#眼下正是“双11”之后，快递收发的火爆期。双11快递是否会传播疫情引发关注。目前，国内疫情呈多点散发，疫情防控形势严峻复杂。虽然一般情况下，快递在运输过程中被新冠病毒污染的可能性较小，但在冬季的低温环境中，病毒的存活时间延长，更容易传播。 因此，必要的防疫手段还是不能少。快递传播新冠肺炎需满足什么条件？如何安全取快递？快递小哥要注意什么？戳视频 时间视频的微博视频
22,【#郑州抗疫护士两年推迟四次婚礼#未婚夫：我等你！】希望下次能一切顺遂！祝福！#全民正能量##蓝V视界# 大参考的微博视频
23,【#韩国首迎航空旅游气泡团#，新加坡游客入境核酸阴性免隔离】韩国观光公社（旅游发展局）15日表示，当天迎接按“航空旅游气泡”（Travel Bubble）安排到访的首批新加坡游客。这是新冠疫情暴发以来韩国首次接待外国旅游团。韩联社15日报道称，这批旅客当天上午8点50分许（北京时间15日7点50分许）抵达仁川国际机场。韩联社刊文指出，15日的这批游客若在入境后进行的核酸检测结果中呈阴性，即可免除隔离，其中受观光公社邀请来访的26名旅游业及媒体工作者将游览首尔、仁川、京畿道、江原道的各大景点，还将与国内旅游业界人士座谈。韩国《亚洲日报》此前报道称，“航空旅游气泡”是指防疫优秀国家间签署协定，允许持新冠病毒检测阴性证明的旅客免隔离出入境的机制，以期恢复国际旅行。（澎湃 泽塔）
24,#辽宁新增60例本土确诊# #大连疫情#11月13日，庄河东大学城，志愿者和大学生们隔空互动，加油声响彻天空！我们团结一致，共战疫情，大连加油💪 第一眼视频的微博视频
25,【#爸爸带孩子在家演习核酸检测# 网友：爸爸带娃都是惊喜】据@长沙政法频道 报道：11月14日，辽宁大连，疫情期间家里游戏大变样，爸爸带着孩子们和娃娃演习“核酸检测”，消除恐惧在家也抗疫。网友：好方法，爸爸带娃都是惊喜。长沙政法频道的微博视频
26,#援辛931名抗疫英雄回乡#今天，援辛931名抗疫英雄回乡！你们辛苦了，致敬逆行者，祝平安返程！ 第一眼视频的微博视频
27,#疾控中心称常见小动物不易感染新冠# 【江西上饶宠物狗被“无害化处理”，#多地曾推人性化宠物隔离方案#】主人离家隔离，宠物狗却被防疫人员“无害化处理”了。近日，江西上饶信州区防疫人员对隔离人员宠物的处理方式，在社交网络引起轩然大波。事后，当地防疫指挥部回应称，该事件系工作人员未与狗主人充分沟通引发，目前已将相关人员调离岗位并向当事人致歉。今年来，针对主人因疫情隔离无法照顾宠物的情况，北京、上海、广州等地都拿出了人性化解决方案，如允许携带宠物进行隔离，或转运至第三方专业机构进行寄养等。14日下午，上海疾控回复极目新闻记者称，常见小动物不太容易感染新冠病毒，因此也没有必要对小动物进行排查。但是，特殊时期，家养宠物还是要做好消毒通风等工作，同时在较干净卫生的环境中遛狗遛猫。 极目新闻的微博视频
28,【#大中小学会提前放寒假吗#？教育部回应】教育部防控办主任王登峰：#学校是否提前放假看两个关键因素#：一是要看各地疫情形势的发展，考虑高校所在地和生源所在地疫情防控的要求；二是在统筹属地防疫要求、学校实际情况和课程进展情况的基础上，由各地各校进行自主决定。详戳↓ ...
29,#辽宁新增60例本土确诊#【辽宁60例本土确诊病例行程轨迹公布 涉及药房、农贸市场】#辽宁好网民抗疫在行动#11月13日0时至24时，大连市新增60例本土新冠肺炎确诊病例。其中，58例在密切接触者主动排查中发现，2例在重点人群主动排查中发现。新增60例确诊病例主要活动轨迹如下：
30,【#甘肃天水三地调为低风险地区# #甘肃省内中高风险地区清零#】11月15日，据甘肃省卫健委消息，天水市三地调整为低风险地区，甘肃省内中高风险地区清零。截至目前，甘肃省此轮疫情8个中风险区全部调整为低风险区。近14日有涉疫地区旅居史的人员仍要向社区、单位报告，并需配合做好排查、居家健康监测或集中隔离、核酸检测等工作。#聚焦新冠肺炎疫情# 新京报我们视频的微博视频（记者：马骏 制作：史继鸿 运营：楚小静）
31,#北京中关村街道一快递外包装检测阳性#【#疫情下收快递有套安全步骤#】11月15日凌晨，北京中关村街道接到海淀疾控中心通报，科源社区居民一件#北京一内蒙古发出快递外包装检测为阳性#。目前，涉及密接人员和环境核酸检测结果均为阴性。双十一刚过，你有多少快递待签收？快递在运输过程中被新冠病毒污染的可能性较小，但是必要的防疫手段还是不能少。为了自己和家人的健康，请做好以下防疫细节↓↓@生命时报
32,#大连战疫# 【轨迹公布！大连新增25例本土确诊病例】11月14日0时至24时，大连市新增25例本土新冠肺炎确诊病例（其中10例为无症状感染者转归）。其中，23例在密切接触者主动排查中发现，2例在重点人群主动排查中发现。现将25例确诊病例主要活动轨迹发布如下↓
33,"【安全家园 共同守护 筑牢疫情防控防线——致全市广大居民的倡议书】#辽宁抗疫日记##辽宁好网民抗疫在行动# 广大居民朋友们：本轮新冠肺炎疫情已波及二十余个省份,特别是省内疫情防控形势依然严峻复杂，疫情防控工作已到了最紧要关头。疫情面前，每个地区都不是一座孤岛，每个人都不是局外人，为守护家园安全，我们倡议：一、请您严格执行市疫情防控指挥部的要求，勤洗手、勤消毒、戴口罩，少走动、少聚集，非必要不离沈，避免前往中高风险地区。二、如果您从外地来（返）沈，请第一时间向社区（村）主动报备。三、如果您发现居家隔离人员有擅自外出行为或外地来（返）沈人员未到社区（村）报备，请您履行好监督责任，对这部分人员进行善意提醒，并立即向社区（村）报告。四、请您主动接种疫苗，尽快在我们所居住的城市全面建立起免疫屏障。为自己、为家人、为他人、为家园，让我们携起手来，共同筑牢疫情防控安全防线。沈阳市疫情防控指挥部社区组、农村组2021年11月14日"
34,【黑龙江黑河部分库存进口食品外包装核酸检测阳性】11月13日，黑河市在疫情防控中对库存俄罗斯进口食品进行核酸检测时，发现KONTI红罗尼巧克力威化糖果（生产日期20210804）、KONTI巧克力味威化饼干（生产日期20210804）、KONTI香瓜味半球软糖（生产日期20210817）、俄罗斯小牛奶粉（生产日期20201008）四类食品外包装核酸检测结果呈阳性。对流通领域中上述四类该批次食品进行多点采样，核酸检测结果均为阴性。网页链接
35,#新三百六十行#【#56岁大叔每天双语直播6小时介绍西安# 开出租时曾自学英语接待老外】11月14日，陕西西安。56岁的郭志华在疫情爆发后，开始用直播的形式来介绍西安，他每天直播五六个小时，为网友介绍西安的菜市场和景点，目前有超十五万的粉丝量。他之前做出租车司机和导游车司机时，还自学英语接待外国游客，也专门写过一本介绍西安的英文书籍。#蓝v视界#西安@沸点拍客 沸点拍客的微博视频
36,【主人隔离宠物猫被关3天，#成都防疫人员上门送猫粮测核酸#】成都一位新冠病例确诊后，家里的宠物猫被独自关在卫生间里3天。成都高新区疾控工作人员了解这一情况后，带着猫粮、猫罐头上门对该宠物猫采集核酸样品。做完肛拭子后，疾控工作人员还帮它换了猫砂，水盆里更换了干净的饮用水，猫盆放上新鲜猫粮，打开猫罐头作为奖励。“前期，房主曾告知我们猫被关在卫生间。去的时候我们穿着防护服，刚开始猫有点害怕，但听到声音后就靠过来了。”对方说，因为是肛拭子，担心猫咪不适应，疾控中心还专程邀请了一位经验老道的核酸采样人员，迅速做完了采样。之后，工作人员还对房屋内部进行了环境采样。半小时后采样结束，消杀人员对所有房间进行第一次消毒。“因为消毒水浓度较高，消毒作业时声音较大，我们担心猫害怕或去舔舐消毒水，所以在消毒前，我们将它关进了事先备好的猫笼里。”对方表示，第一次消毒结束后等待15分钟，消杀人员再次进入房间进行了第二次消毒。消毒完毕，用清水擦拭干净确保无误后再开窗通风。这一过程结束后，消杀人员再次进入房间，按照业主的电话指导清理猫砂盆，将宠物猫的食品罐头、猫粮进行投放，并更换了饮用水。“全程猫猫都很乖很配合，走的时候还一直对着我们叫，就像在感谢一样。”她说。红星记者了解到，目前，该宠物猫核酸检测结果已出，结果为阴性。#成都防疫人员给隔离猫咪送罐头测核酸#网页链接
37,#全国疫情整体趋于平稳#国家卫健委：全国疫情整体趋于平稳#今日热门# 谁干的的微博视频
38,【#民警找回被盗戒指和现金新郎送喜帖致谢#】近日，重庆。据“平安沙坪坝”，市民王先生报警称自己的结婚对戒和5万元现金被盗。民警以最快速度破案，王先生专程送上喜帖道谢，邀请民警战胜疫情后上门喝喜酒。民警找回被盗戒指和现金，新郎送喜帖致谢 澎湃新闻的微博视频
39,【超好听！#小学生为封控小区居民灵魂献唱#】14日 ，辽宁大连。庄河富力城小区内传来动听的歌声，唱歌的是一名小学生。因疫情原因，该小区进行封闭管控，在家长的支持下小朋友用自己的歌声，为邻居开了一场别样的“演唱会”。邻居张先生称，小朋友的歌声非常震撼，治愈了自己这些天封闭在家的委屈。@白鹿视频 白鹿视频的微博视频
40,#大连战疫# 【关于面向全市大中小学开通抗疫心理援助平台的通知】各县市区（先导区）教育行政部门，局属各学校、各民办高中，在连各高校：为认真贯彻落实国家、省、市疫情防控有关会议精神和各级领导指示批示精神，切实保障广大师生员工生命安全和身心健康，中共大连市委教育工委、大连市教育局依托辽宁省教育厅高校学生心理健康教育专家工作指导组、大连理工大学心理健康教育与咨询中心组建专门队伍，抽调全市大中小学专业力量，开通“大连市大中小学抗疫心理援助平台”，帮助全市师生缓解因疫情、封闭管理等因素所致的心理不适。大连市大中小学抗疫心理援助专家团队由全市高校和中小学的心理专家、心理教师组成。专家团队分成心理总督导、危机干预指导组、心理热线组。目前专家团队共有123人，其中总督导1人；危机干预指导组12人；心理热线组110人，其中高校教师91人，中小学教师19人。心理援助平台服务对象：大连市大中小学师生及家长心理援助方式包括热线电话、视频咨询、语音文字咨询等。初期开设3条心理援助热线电话，若需求量较大，可适当增加热线电话，满足师生现实需求。热线电话：400-0609002。同时开通网络咨询，以视频和语音、文字方式开展心理援助。QQ咨询号码：2727809557。服务时间段：11月15日起，每天10:00-24:00。全市大中小学受到疫情影响的师生可以通过热线平台心理服务，有效缓解心理压力，消除消极认知，稳定情绪，保持健康的生活方式，以积极向上的心态应对疫情，战胜疫情。根据心理咨询伦理要求开展工作，咨询者的个人信息及咨询信息将会被严格保密，没有咨询者本人的授权和同意，不会泄露。中共大连市委教育工委大连市教育局2021年11月15日
41,#新冠疫苗接种你问我答# 【3-11岁人群新冠疫苗接种问答】为什么要开展3-11岁人群新冠疫苗接种？现阶段，可用于3-11岁人群接种的新冠疫苗有哪些？3-11岁人群接种新冠疫苗的安全性和有效性如何？注意事项有哪些？共同关注↓↓↓
42,【#钟南山称四个面向当成为各国青年科学家的努力方向#】据新华网，11月13日，在浙江温州举行的2021世界青年科学家峰会开幕式上，钟南山院士进行视频致辞。他表示，虽然受到疫情的影响，很多嘉宾不能直接来到现场，但疫情不能阻挡世界各地的青年科学家之间的交流和合作，不会阻挡有责任、有担当的青年一代为“共同创造人类美好未来”这一目标进行不懈的探索和努力。他表示，世界各国青年科学家应当面向世界科技前沿，面向经济主战场，面向国家的重大需求，面向人民生命健康，共同努力。 浦东发布的微博视频
