id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
68,利比里亚,5819,0,5523,9,0,94.9%,0,287,4.9%,0,1
69,圭亚那合作共和国,37356,141,34566,1813,64,92.5%,72,977,2.6%,5,1
70,马约特,20860,0,2964,17711,0,14.2%,0,185,0.9%,0,1
71,巴哈马,22665,0,21560,434,0,95.1%,0,671,3.0%,0,1
72,乌兹别克斯坦,191576,242,188123,2075,0,98.2%,308,1378,0.7%,3,1
73,瓜德罗普,55147,0,2250,52151,0,4.1%,0,746,1.4%,0,1
74,开曼群岛,6091,0,2040,4047,0,33.5%,0,4,0.1%,0,1
75,刚果（布）,18717,0,12421,5957,0,66.4%,0,339,1.8%,0,1
76,中非共和国,11666,0,6859,4706,0,58.8%,0,101,0.9%,0,1
77,塞舌尔,22831,0,22359,347,0,97.9%,0,125,0.5%,0,1
78,赤道几内亚,13538,0,13274,94,0,98.0%,0,170,1.3%,0,1
79,纳米比亚,129105,15,125452,84,0,97.2%,17,3569,2.8%,2,1
80,卢旺达,100232,10,45521,53370,10,45.4%,0,1341,1.3%,0,1
81,斯威士兰,46491,1,45218,25,0,97.3%,4,1248,2.7%,0,1
82,毛里塔尼亚,38699,64,37021,857,11,95.7%,51,821,2.1%,2,1
83,阿鲁巴,16210,8,15868,169,3,97.9%,5,173,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,50531,0,29556,19823,0,58.5%,0,1152,2.3%,0,1
86,库拉索,17335,18,17039,119,6,98.3%,12,177,1.0%,0,1
87,圣卢西亚,12904,2,12483,143,0,96.7%,5,278,2.2%,0,1
88,圣文森特和格林纳丁斯,5414,0,4878,463,0,90.1%,0,73,1.3%,0,1
89,安提瓜和巴布达,4136,0,3992,27,0,96.5%,0,117,2.8%,0,1
90,危地马拉,613950,179,596190,1911,0,97.1%,278,15849,2.6%,3,1
91,乌拉圭,397990,129,389941,1934,0,98.0%,139,6115,1.5%,3,1
92,委内瑞拉,426014,772,412440,8486,0,96.8%,902,5088,1.2%,6,1
93,苏丹,41822,1320,32905,5814,1320,78.7%,0,3103,7.4%,0,1
94,几内亚,30747,0,29708,652,0,96.6%,0,387,1.3%,0,1
95,埃塞俄比亚,370332,155,346942,16697,0,93.7%,205,6693,1.8%,10,1
96,哈萨克斯坦,965518,921,927618,25323,0,96.1%,1090,12577,1.3%,10,1
97,肯尼亚,254728,0,247975,1425,0,97.3%,0,5328,2.1%,0,1
98,特立尼达和多巴哥,66293,404,55621,8695,120,83.9%,264,1977,3.0%,20,1
99,加蓬,37158,0,31282,5602,0,84.2%,0,274,0.7%,0,1
100,加纳,130827,100,128885,734,0,98.5%,201,1208,0.9%,1,1
101,法属波利尼西亚,45609,5431,33500,11473,5431,73.5%,0,636,1.4%,0,1
102,古巴,961042,240,951324,1423,0,99.0%,266,8295,0.9%,0,1
103,留尼汪岛,57173,0,54801,1993,0,95.9%,0,379,0.7%,0,1
104,科特迪瓦,61591,14,60574,314,0,98.3%,18,703,1.1%,0,1
105,洪都拉斯,377420,0,119346,247686,0,31.6%,0,10388,2.8%,0,1
106,玻利维亚,530369,0,487824,23465,0,92.0%,0,19080,3.6%,0,1
107,圣马丁岛,4561,0,4460,26,0,97.8%,0,75,1.6%,0,1
108,圣巴泰勒米岛,1595,0,462,1127,0,29.0%,0,6,0.4%,0,1
109,牙买加,90807,75,61836,26612,0,68.1%,115,2359,2.6%,2,1
110,土耳其,8596410,21177,8120882,400293,0,94.5%,34290,75235,0.9%,195,1
111,刚果（金）,57977,0,50930,5943,0,87.8%,0,1104,1.9%,0,1
112,巴拿马,476129,162,466320,2455,25,97.9%,136,7354,1.5%,1,1
113,蒙古国,378199,287,313256,62985,279,82.8%,0,1958,0.5%,8,1
114,布基纳法索,15514,0,15009,240,0,96.7%,0,265,1.7%,0,1
115,塞浦路斯,130591,0,124119,5881,0,95.0%,0,591,0.5%,0,1
116,文莱,14630,39,14107,427,0,96.4%,45,96,0.7%,0,1
117,马提尼克,44318,0,104,43514,0,0.2%,0,700,1.6%,0,1
118,法属圭亚那,45675,0,11254,34098,0,24.6%,0,323,0.7%,0,1
119,法罗群岛,3209,40,2825,372,0,88.0%,45,12,0.4%,0,1
120,阿尔巴尼亚,196611,405,185569,7993,0,94.4%,539,3049,1.6%,5,1
121,孟加拉国,1574352,264,1538537,7860,0,97.7%,339,27955,1.8%,2,1
122,保加利亚,676750,733,542727,106516,0,80.2%,835,27507,4.1%,73,1
123,摩尔多瓦,358857,371,341043,8945,0,95.0%,767,8869,2.5%,35,1
124,马尔代夫,90821,124,88576,1997,5,97.5%,119,248,0.3%,0,1
125,巴拉圭,462331,41,445378,590,0,96.3%,41,16363,3.5%,5,1
126,马耳他,38771,62,37048,1259,19,95.6%,42,464,1.2%,1,1
127,哥斯达黎加,565952,0,540478,18210,0,95.5%,0,7264,1.3%,0,1
128,哥伦比亚,5050255,2649,4890990,31127,760,96.8%,1850,128138,2.5%,39,1
129,多哥,26210,2,25856,111,0,98.6%,6,243,0.9%,0,1
130,秘鲁,2225117,1465,1720665,303558,1432,77.3%,0,200894,9.0%,33,1
131,斯洛伐克,614684,4544,507731,93034,1514,82.6%,2972,13919,2.3%,58,1
132,喀麦隆,106190,0,102716,1704,0,96.7%,0,1770,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1235828,2771,1157383,67164,0,93.7%,6067,11281,0.9%,56,1
135,直布罗陀,6944,24,6058,788,23,87.2%,1,98,1.4%,0,1
136,不丹,2632,0,2619,10,0,99.5%,0,3,0.1%,0,1
137,列支敦士登,4214,70,3769,384,4,89.4%,66,61,1.4%,0,1
138,巴勒斯坦,428342,425,421249,2580,0,98.3%,438,4513,1.1%,7,1
139,南非,2930174,687,2821481,19109,538,96.3%,147,89584,3.1%,2,1
140,波黑,269904,0,192218,65377,0,71.2%,0,12309,4.6%,0,1
141,匈牙利,1025697,27209,847992,144533,16409,82.7%,10408,33172,3.2%,392,1
142,斯洛文尼亚,402083,1398,352215,44788,110,87.6%,1269,5080,1.3%,19,1
143,波兰,3357763,12375,2901800,375133,0,86.4%,13953,80830,2.4%,8,1
144,阿根廷,5315989,646,5182821,16786,0,97.5%,1312,116382,2.2%,3,1
145,智利,1745305,2168,1641868,65288,165,94.1%,1971,38149,2.2%,32,1
146,乌克兰,3340407,7464,2773490,485319,0,83.0%,10540,81598,2.4%,326,1
147,沙特阿拉伯,549518,39,538640,2052,0,98.0%,50,8826,1.6%,2,1
148,突尼斯,716298,79,690033,918,19,96.3%,56,25347,3.5%,4,1
149,塞内加尔,73969,1,72078,8,0,97.4%,3,1883,2.5%,0,1
150,拉脱维亚,246465,349,228325,14173,0,92.6%,1228,3967,1.6%,17,1
151,摩洛哥,948976,0,931143,3069,0,98.1%,0,14764,1.6%,0,1
152,约旦,919173,7903,866989,40807,3244,94.3%,4629,11377,1.2%,30,1
153,葡萄牙,1123758,1475,1059660,45759,799,94.3%,658,18339,1.6%,18,1
154,安道尔,16299,0,15646,523,0,96.0%,0,130,0.8%,0,1
155,印度尼西亚,4253598,186,4101889,7965,0,96.4%,342,143744,3.4%,5,1
156,捷克,2003561,8270,1768353,203035,0,88.3%,8296,32173,1.6%,94,1
157,多米尼加,403438,817,394891,4357,0,97.9%,1364,4190,1.0%,0,1
158,亚美尼亚,334347,272,307484,19555,0,92.0%,1873,7308,2.2%,30,1
159,爱尔兰,534594,4181,424129,104856,1707,79.3%,2474,5609,1.0%,0,1
160,卢森堡,86637,0,82443,3332,0,95.2%,0,862,1.0%,0,1
161,厄瓜多尔,524353,0,443880,47348,0,84.7%,0,33125,6.3%,0,1
162,卡塔尔,242228,141,239712,1905,16,99.0%,125,611,0.3%,0,1
163,圣马力诺,5790,0,5519,178,0,95.3%,0,93,1.6%,0,1
164,摩纳哥,3567,2,3455,76,0,96.9%,5,36,1.0%,0,1
165,冰岛,16800,365,15082,1684,0,89.8%,529,34,0.2%,0,1
166,墨西哥,3864278,1225,3227027,344727,0,83.5%,2225,292524,7.6%,99,1
167,阿塞拜疆,574799,0,539494,27648,0,93.9%,0,7657,1.3%,0,1
168,白俄罗斯,641919,1713,626328,10626,246,97.6%,1450,4965,0.8%,17,1
169,新西兰,10393,204,5525,4828,201,53.2%,2,40,0.4%,1,1
170,立陶宛,456425,867,419053,30825,450,91.8%,391,6547,1.4%,26,1
171,尼日利亚,213589,57,206518,4097,24,96.7%,32,2974,1.4%,1,1
172,埃及,351267,884,292655,38621,57,83.3%,766,19991,5.7%,61,1
173,荷兰,2465288,23002,2057278,389015,17308,83.4%,5665,18995,0.8%,29,1
174,爱沙尼亚,217784,403,192930,23108,0,88.6%,406,1746,0.8%,11,1
175,丹麦,453802,3711,403118,47868,1123,88.8%,2582,2816,0.6%,6,1
176,罗马尼亚,1764251,1550,1645732,63406,0,93.3%,6388,55113,3.1%,154,1
177,北马其顿,212375,544,196636,8290,0,92.6%,695,7449,3.5%,31,1
178,挪威,245302,1470,88952,155348,1467,36.3%,0,1002,0.4%,3,1
179,格鲁吉亚,814097,1851,755229,47315,0,92.8%,5530,11553,1.4%,55,1
180,巴基斯坦,1282195,323,1230970,22562,83,96.0%,236,28663,2.2%,4,1
181,希腊,886207,0,790984,77798,0,89.3%,0,17425,2.0%,0,1
182,阿尔及利亚,209111,113,143413,59672,27,68.6%,82,6026,2.9%,4,1
183,瑞士,955800,14584,853082,91295,13222,89.3%,1353,11423,1.2%,9,1
184,克罗地亚,571707,1327,531606,29725,0,93.0%,5237,10376,1.8%,73,1
185,奥地利,1070419,13806,905393,152984,3540,84.6%,10239,12042,1.1%,27,1
186,阿曼,304499,7,299921,465,4,98.5%,3,4113,1.4%,0,1
187,阿富汗,156896,0,140166,9365,0,89.3%,0,7365,4.7%,0,1
188,巴林,277421,41,275777,250,15,99.4%,26,1394,0.5%,0,1
189,科威特,413165,17,410450,251,0,99.3%,27,2464,0.6%,0,1
190,伊拉克,2075248,829,2034296,17266,0,98.0%,1281,23686,1.1%,21,1
191,黎巴嫩,659404,937,627512,23247,927,95.2%,0,8645,1.3%,10,1
192,以色列,1341136,620,1327316,5643,107,99.0%,491,8177,0.6%,22,1
193,伊朗,6082865,5427,5795060,158752,0,95.3%,11635,129053,2.1%,97,1
194,巴西,22019870,5126,21230357,176671,736,96.4%,4293,612842,2.8%,97,1
195,比利时,1581500,0,1266361,288571,0,80.1%,0,26568,1.7%,0,1
196,西班牙,5096538,0,4907344,101362,0,96.3%,0,87832,1.7%,0,1
197,瑞典,1188735,0,1152310,21347,0,96.9%,0,15078,1.3%,0,1
198,俄罗斯,9366839,35681,8053643,1047860,5727,86.0%,28713,265336,2.8%,1241,1
199,英国,9889926,39458,8751945,994009,0,88.5%,701479,143972,1.5%,61,1
200,意大利,4932091,9707,4647330,151514,5359,94.2%,4302,133247,2.7%,46,1
201,印度,34523965,8488,33934547,123507,0,98.3%,12510,465911,1.3%,249,1
202,菲律宾,2826853,443,2759767,19798,0,97.6%,1532,47288,1.7%,214,1
203,芬兰,177439,2616,46000,130181,2607,25.9%,0,1258,0.7%,9,1
204,斯里兰卡,557361,189,527110,16093,189,94.6%,0,14158,2.5%,0,1
205,柬埔寨,119904,37,116286,713,0,97.0%,40,2905,2.4%,5,1
206,尼泊尔,819386,367,800617,7269,105,97.7%,258,11500,1.4%,4,1
207,加拿大,1770106,1602,1716453,24127,781,97.0%,814,29526,1.7%,7,1
208,德国,5418681,44177,4649300,669564,21081,85.8%,23000,99817,1.8%,96,1
209,越南,1104835,10321,910276,170608,5355,82.4%,4776,23951,2.2%,190,1
210,法国,7420237,19749,7052227,249455,17883,95.0%,1851,118555,1.6%,15,1
211,美国,48748557,34407,38633890,9319803,9119,79.3%,25178,794864,1.6%,110,1
212,澳大利亚,200651,1215,182463,16220,1211,90.9%,0,1968,1.0%,4,1
213,马来西亚,2591486,4854,2493437,67986,0,96.2%,5525,30063,1.2%,24,1
214,日本,1726167,49,1706867,952,-86,98.9%,133,18348,1.1%,2,1
215,新加坡,253649,1670,234856,18126,0,92.6%,2640,667,0.3%,8,1
216,泰国,2076135,6428,1972553,83095,0,95.0%,7882,20487,1.0%,49,1
