id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
26,英属维尔京群岛,2725,0,2649,39,0,97.2%,0,37,1.4%,0,1
27,安圭拉,1175,0,1094,78,0,93.1%,0,3,0.3%,0,1
28,格林纳达,5865,2,5608,57,1,95.6%,1,200,3.4%,0,1
29,圣基茨和尼维斯,2753,4,2661,65,0,96.7%,12,27,1.0%,0,1
30,特克斯和凯科斯群岛,3045,0,2975,47,0,97.7%,0,23,0.8%,0,1
31,几内亚比绍,6431,0,6121,164,0,95.2%,0,146,2.3%,0,1
32,马里,16716,13,14887,1240,0,89.1%,23,589,3.5%,3,1
33,利比亚,365830,593,320739,39772,0,87.7%,1923,5319,1.5%,12,1
34,老挝,56324,1306,6558,49656,1300,11.6%,0,110,0.2%,6,1
35,伯利兹,29269,206,26957,1764,0,92.1%,323,548,1.9%,10,1
36,缅甸,514716,1454,486126,9627,0,94.4%,1786,18963,3.7%,34,1
37,多米尼克,5441,0,5056,350,0,92.9%,0,35,0.6%,0,1
38,莫桑比克,151457,30,149403,118,0,98.6%,35,1936,1.3%,0,1
39,叙利亚,46564,146,27867,16020,42,59.8%,98,2677,5.7%,6,1
40,马恩岛,10354,41,9908,382,0,95.7%,48,64,0.6%,0,1
41,巴布亚新几内亚,33054,0,31700,918,0,95.9%,0,436,1.3%,0,1
42,厄立特里亚,7076,8,6893,131,7,97.4%,1,52,0.7%,0,1
43,乌干达,127002,37,97063,26698,0,76.4%,38,3241,2.6%,2,1
44,安哥拉,64940,0,62565,646,0,96.3%,0,1729,2.7%,0,1
45,东帝汶,19812,2,19682,8,2,99.3%,0,122,0.6%,0,1
46,新喀里多尼亚,11698,78,55,11370,77,0.5%,0,273,2.3%,1,1
47,马达加斯加,43672,0,41322,1386,0,94.6%,0,964,2.2%,0,1
48,津巴布韦,133505,0,128337,470,0,96.1%,0,4698,3.5%,0,1
49,佛得角,38302,3,37877,75,0,98.9%,10,350,0.9%,0,1
50,蒙特塞拉特,41,0,40,0,0,97.6%,0,1,2.4%,0,1
51,海地,24710,92,20734,3265,64,83.9%,28,711,2.9%,0,1
52,尼日尔,6726,11,6248,243,0,92.9%,17,235,3.5%,0,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,118041,157,101092,13214,0,85.6%,312,3735,3.2%,3,1
55,尼加拉瓜,17023,0,4225,12590,0,24.8%,0,208,1.2%,0,1
56,斐济,52429,32,50450,1285,0,96.2%,134,694,1.3%,15,1
57,毛里求斯,18979,0,1854,16885,0,9.8%,0,240,1.3%,0,1
58,赞比亚,210008,12,206243,99,0,98.2%,34,3666,1.7%,0,1
59,吉布提,13497,1,13284,27,1,98.4%,0,186,1.4%,0,1
60,吉尔吉斯斯坦,182605,103,177108,2785,3,97.0%,97,2712,1.5%,3,1
61,巴巴多斯,22639,223,14014,8426,222,61.9%,0,199,0.9%,1,1
62,黑山,152931,0,146173,4541,0,95.6%,0,2217,1.4%,0,1
63,冈比亚,9986,6,9634,11,0,96.5%,10,341,3.4%,0,1
64,格陵兰岛,1070,49,890,180,35,83.2%,14,0,0.0%,0,1
65,贝宁,24833,0,24546,126,0,98.8%,0,161,0.6%,0,1
66,索马里,22837,0,11189,10335,0,49.0%,0,1313,5.7%,0,1
67,坦桑尼亚,26208,12,183,25300,12,0.7%,0,725,2.8%,0,1
68,利比里亚,5818,1,5523,8,1,94.9%,0,287,4.9%,0,1
69,圭亚那合作共和国,36916,55,33869,2086,0,91.7%,94,961,2.6%,0,1
70,马约特,20790,21,2964,17641,21,14.3%,0,185,0.9%,0,1
71,巴哈马,22613,29,21537,407,16,95.2%,13,669,3.0%,0,1
72,乌兹别克斯坦,190332,189,186706,2262,0,98.1%,203,1364,0.7%,2,1
73,瓜德罗普,54920,0,2250,51925,0,4.1%,0,745,1.4%,0,1
74,开曼群岛,4203,0,1352,2849,0,32.2%,0,2,0.0%,0,1
75,刚果（布）,18539,237,12421,5787,227,67.0%,0,331,1.8%,10,1
76,中非共和国,11666,0,6859,4706,0,58.8%,0,101,0.9%,0,1
77,塞舌尔,22722,89,22313,287,0,98.2%,122,122,0.5%,0,1
78,赤道几内亚,13519,0,13256,94,0,98.1%,0,169,1.3%,0,1
79,纳米比亚,129067,7,125366,136,0,97.1%,12,3565,2.8%,1,1
80,卢旺达,100164,12,45520,53306,12,45.4%,0,1338,1.3%,0,1
81,斯威士兰,46481,0,45204,32,0,97.3%,0,1245,2.7%,0,1
82,毛里塔尼亚,38278,55,36689,781,0,95.8%,66,808,2.1%,0,1
83,阿鲁巴,16113,6,15791,150,0,98.0%,15,172,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,50170,92,29530,19501,91,58.9%,1,1139,2.3%,0,1
86,库拉索,17248,9,16967,106,0,98.4%,9,175,1.0%,0,1
87,圣卢西亚,12844,7,12328,246,0,96.0%,10,270,2.1%,0,1
88,圣文森特和格林纳丁斯,5326,56,3981,1273,52,74.7%,3,72,1.4%,1,1
89,安提瓜和巴布达,4129,4,3960,61,0,95.9%,14,108,2.6%,0,1
90,危地马拉,610591,30,592590,2252,0,97.1%,162,15749,2.6%,16,1
91,乌拉圭,396888,132,388870,1914,0,98.0%,246,6104,1.5%,1,1
92,委内瑞拉,421311,755,407509,8762,0,96.7%,826,5040,1.2%,8,1
93,苏丹,40238,0,32905,4234,0,81.8%,0,3099,7.7%,0,1
94,几内亚,30715,0,29650,678,0,96.5%,0,387,1.3%,0,1
95,埃塞俄比亚,369244,157,346093,16513,0,93.7%,1196,6638,1.8%,7,1
96,哈萨克斯坦,959526,931,919170,27882,0,95.8%,1503,12474,1.3%,16,1
97,肯尼亚,254384,75,247711,1351,43,97.4%,29,5322,2.1%,3,1
98,特立尼达和多巴哥,63084,403,54028,7171,140,85.6%,251,1885,3.0%,12,1
99,加蓬,36787,95,30360,6159,0,82.5%,277,268,0.7%,2,1
100,加纳,130727,61,128684,836,0,98.4%,175,1207,0.9%,1,1
101,法属波利尼西亚,40178,0,33500,6042,0,83.4%,0,636,1.6%,0,1
102,古巴,959307,243,949340,1683,0,99.0%,371,8284,0.9%,1,1
103,留尼汪岛,57173,0,54801,1993,0,95.9%,0,379,0.7%,0,1
104,科特迪瓦,61523,0,60446,375,0,98.2%,0,702,1.1%,0,1
105,洪都拉斯,377241,135,118701,248169,0,31.5%,488,10371,2.7%,9,1
106,玻利维亚,525187,776,484146,22011,185,92.2%,586,19030,3.6%,5,1
107,圣马丁岛,4546,10,4435,36,4,97.6%,6,75,1.6%,0,1
108,圣巴泰勒米岛,1589,0,462,1121,0,29.1%,0,6,0.4%,0,1
109,牙买加,90341,102,61024,26986,0,67.5%,253,2331,2.6%,2,1
110,土耳其,8457119,23852,7941664,441482,0,93.9%,25258,73973,0.9%,215,1
111,刚果（金）,57803,74,50930,5774,74,88.1%,0,1099,1.9%,0,1
112,巴拿马,474928,114,465662,1918,43,98.0%,68,7348,1.5%,3,1
113,蒙古国,374970,753,313256,59805,742,83.5%,0,1909,0.5%,11,1
114,布基纳法索,15514,0,15009,240,0,96.7%,0,265,1.7%,0,1
115,塞浦路斯,124225,0,90755,32893,0,73.1%,0,577,0.5%,0,1
116,文莱,14291,76,13713,482,0,96.0%,151,96,0.7%,0,1
117,马提尼克,44318,0,104,43514,0,0.2%,0,700,1.6%,0,1
118,法属圭亚那,45502,79,11254,33926,79,24.7%,0,322,0.7%,0,1
119,法罗群岛,3017,27,2557,450,0,84.8%,117,10,0.3%,2,1
120,阿尔巴尼亚,193856,194,182535,8317,0,94.2%,190,3004,1.5%,7,1
121,孟加拉国,1572948,234,1536967,8053,1,97.7%,229,27928,1.8%,4,1
122,保加利亚,662739,3223,524401,111662,0,79.1%,4067,26676,4.0%,276,1
123,摩尔多瓦,354755,956,335084,11069,0,94.5%,913,8602,2.4%,54,1
124,马尔代夫,90117,159,87703,2167,5,97.3%,154,247,0.3%,0,1
125,巴拉圭,462059,46,445028,689,0,96.3%,51,16342,3.5%,3,1
126,马耳他,38319,64,36828,1029,33,96.1%,31,462,1.2%,0,1
127,哥斯达黎加,564901,503,534171,23499,0,94.6%,6122,7231,1.3%,26,1
128,哥伦比亚,5036287,2321,4877518,30904,0,96.8%,2388,127865,2.5%,24,1
129,多哥,26167,9,25816,108,6,98.7%,3,243,0.9%,0,1
130,秘鲁,2216832,830,1720665,295472,793,77.6%,0,200695,9.1%,37,1
131,斯洛伐克,569866,6421,474272,81950,4149,83.2%,2226,13644,2.4%,46,1
132,喀麦隆,106190,0,102716,1704,0,96.7%,0,1770,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1218423,3773,1114763,92709,3718,91.5%,0,10951,0.9%,55,1
135,直布罗陀,6634,73,6016,520,48,90.7%,25,98,1.5%,0,1
136,不丹,2625,0,2616,6,0,99.7%,0,3,0.1%,0,1
137,列支敦士登,3857,0,3637,159,0,94.3%,0,61,1.6%,0,1
138,巴勒斯坦,427121,323,419679,2946,0,98.3%,501,4496,1.1%,10,1
139,南非,2926348,136,2820030,16814,0,96.4%,182,89504,3.1%,5,1
140,波黑,265942,2355,192218,61611,2204,72.3%,0,12113,4.6%,151,1
141,匈牙利,966167,5323,827237,106594,3696,85.6%,1462,32336,3.3%,165,1
142,斯洛文尼亚,383734,3770,333301,45475,2632,86.9%,1133,4958,1.3%,5,1
143,波兰,3230634,16611,2827027,324446,6508,87.5%,9821,79161,2.5%,282,1
144,阿根廷,5308781,1417,5174548,17939,99,97.5%,1300,116294,2.2%,18,1
145,智利,1730456,1689,1632745,59706,197,94.4%,1488,38005,2.2%,4,1
146,乌克兰,3263417,16308,2684584,500079,0,82.3%,21914,78754,2.4%,838,1
147,沙特阿拉伯,549297,37,538373,2106,0,98.0%,44,8818,1.6%,2,1
148,突尼斯,715818,29,689639,859,0,96.3%,81,25320,3.5%,4,1
149,塞内加尔,73959,1,72067,9,0,97.4%,4,1883,2.5%,2,1
150,拉脱维亚,241839,1077,216645,21398,1046,89.6%,0,3796,1.6%,31,1
151,摩洛哥,948391,45,930379,3265,0,98.1%,224,14747,1.6%,3,1
152,约旦,898682,3441,855172,32231,1321,95.2%,2103,11279,1.3%,17,1
153,葡萄牙,1110155,2667,1053609,38272,341,94.9%,2309,18274,1.6%,17,1
154,安道尔,15929,88,15507,292,73,97.4%,15,130,0.8%,0,1
155,印度尼西亚,4251423,347,4099399,8339,0,96.4%,515,143685,3.4%,15,1
156,捷克,1930214,11554,1733498,165007,8240,89.8%,3219,31709,1.6%,95,1
157,多米尼加,398018,2162,388999,4845,350,97.7%,1808,4174,1.0%,4,1
158,亚美尼亚,329913,572,297339,25467,0,90.1%,1617,7107,2.2%,52,1
159,爱尔兰,507413,4570,411085,90762,4570,81.0%,0,5566,1.1%,0,1
160,卢森堡,84866,490,81292,2715,0,95.8%,701,859,1.0%,4,1
161,厄瓜多尔,521792,2232,443880,44824,2133,85.1%,0,33088,6.3%,99,1
162,卡塔尔,241378,146,239054,1713,57,99.0%,89,611,0.3%,0,1
163,圣马力诺,5654,56,5460,102,35,96.6%,21,92,1.6%,0,1
164,摩纳哥,3498,8,3416,46,1,97.7%,7,36,1.0%,0,1
165,冰岛,15968,227,14161,1773,81,88.7%,146,34,0.2%,0,1
166,墨西哥,3847243,775,3211986,344016,0,83.5%,2973,291241,7.6%,57,1
167,阿塞拜疆,563940,3087,525838,30600,0,93.2%,3407,7502,1.3%,57,1
168,白俄罗斯,631025,1754,611204,14946,0,96.9%,1961,4875,0.8%,14,1
169,新西兰,9285,222,5199,4051,215,56.0%,6,35,0.4%,1,1
170,立陶宛,446120,1939,406270,33475,0,91.1%,5146,6375,1.4%,31,1
171,尼日利亚,213177,30,205770,4439,0,96.5%,38,2968,1.4%,0,1
172,埃及,345848,946,288879,37333,446,83.5%,432,19636,5.7%,68,1
173,荷兰,2334472,20168,2028926,286761,16477,86.9%,3656,18785,0.8%,35,1
174,爱沙尼亚,213474,867,185063,26710,280,86.7%,576,1701,0.8%,11,1
175,丹麦,430891,3899,389395,38715,1694,90.4%,2196,2781,0.6%,9,1
176,罗马尼亚,1748568,4128,1598656,96251,0,91.4%,10800,53661,3.1%,397,1
177,北马其顿,209971,172,194346,8271,0,92.6%,381,7354,3.5%,9,1
178,挪威,232839,783,88952,142935,783,38.2%,0,952,0.4%,0,1
179,格鲁吉亚,795847,5204,731996,52639,336,92.0%,4785,11212,1.4%,83,1
180,巴基斯坦,1280362,216,1229347,22387,0,96.0%,375,28628,2.2%,6,1
181,希腊,847188,8364,750538,79727,1567,88.6%,6712,16923,2.0%,85,1
182,阿尔及利亚,208245,134,142857,59391,49,68.6%,78,5997,2.9%,7,1
183,瑞士,923037,4292,845400,66268,3589,91.6%,692,11369,1.2%,11,1
184,克罗地亚,544330,4443,500584,33760,0,92.0%,4695,9986,1.8%,50,1
185,奥地利,981904,10363,850926,119171,2310,86.7%,7992,11807,1.2%,61,1
186,阿曼,304441,4,299864,464,0,98.5%,11,4113,1.4%,0,1
187,阿富汗,156649,39,131699,17655,0,84.1%,2436,7295,4.7%,1,1
188,巴林,277262,23,275644,225,0,99.4%,24,1393,0.5%,0,1
189,科威特,413050,26,410311,277,8,99.3%,18,2462,0.6%,0,1
190,伊拉克,2070883,1636,2027560,19761,0,97.9%,2503,23562,1.1%,59,1
191,黎巴嫩,654068,231,625313,20159,0,95.6%,1073,8596,1.3%,6,1
192,以色列,1338233,541,1324000,6085,84,98.9%,457,8148,0.6%,0,1
193,伊朗,6051642,6430,5720893,202343,0,94.5%,12640,128406,2.1%,134,1
194,巴西,21965684,2799,21177367,176793,0,96.4%,10704,611524,2.8%,66,1
195,比利时,1524862,27762,1256562,241856,16873,82.4%,10807,26444,1.7%,82,1
196,西班牙,5061045,9798,4896670,76630,5134,96.8%,4621,87745,1.7%,43,1
197,瑞典,1185093,2622,1147441,22589,2624,96.8%,0,15063,1.3%,12,1
198,俄罗斯,9145912,36818,7846448,1041627,1687,85.8%,33891,257837,2.8%,1240,1
199,英国,9637190,39270,7903418,1590613,545,82.0%,38678,143159,1.5%,47,1
200,意大利,4873075,5199,4616786,123396,1645,94.7%,3510,132893,2.7%,44,1
201,印度,34466598,8865,33873890,128555,0,98.3%,11971,464153,1.3%,197,1
202,菲律宾,2819341,830,2748069,25464,0,97.5%,2292,45808,1.6%,99,1
203,芬兰,171222,937,46000,123989,934,26.9%,0,1233,0.7%,3,1
204,斯里兰卡,552994,220,524740,14220,199,94.9%,0,14034,2.5%,21,1
205,柬埔寨,119687,48,116072,734,0,97.0%,45,2881,2.4%,4,1
206,尼泊尔,817672,339,798714,7476,165,97.7%,170,11482,1.4%,4,1
207,加拿大,1754375,4126,1701340,23632,0,97.0%,5533,29403,1.7%,47,1
208,德国,5108904,34879,4540900,469344,12934,88.9%,21700,98660,1.9%,245,1
209,越南,1045397,10259,870997,151130,3691,83.3%,6481,23270,2.2%,87,1
210,法国,7310664,3241,7022023,170370,0,96.1%,6533,118271,1.6%,70,1
211,美国,48161377,153271,38139928,9235181,19859,79.2%,132208,786268,1.6%,1204,1
212,澳大利亚,192845,999,172502,18436,173,89.5%,816,1907,1.0%,10,1
213,马来西亚,2556865,5143,2461780,65316,539,96.3%,4551,29769,1.2%,53,1
214,日本,1725352,151,1705666,1355,-45,98.9%,192,18331,1.1%,4,1
215,新加坡,241341,2069,218355,22374,0,90.5%,3270,612,0.3%,8,1
216,泰国,2037224,5947,1925643,91384,0,94.5%,7943,20197,1.0%,62,1
