id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
35,伯利兹,31387,28,30333,463,0,96.6%,47,591,1.9%,0,1
36,缅甸,528838,458,506306,3297,0,95.7%,545,19235,3.6%,9,1
37,多米尼克,6520,0,6173,303,0,94.7%,0,44,0.7%,0,1
38,莫桑比克,164862,2068,151223,11679,2030,91.7%,33,1960,1.2%,5,1
39,叙利亚,49911,55,31476,15576,0,63.1%,110,2859,5.7%,5,1
40,马恩岛,13364,104,12576,721,104,94.1%,0,67,0.5%,0,1
41,巴布亚新几内亚,36059,34,35301,169,16,97.9%,18,589,1.6%,0,1
42,厄立特里亚,7817,0,7593,154,0,97.1%,0,70,0.9%,0,1
43,乌干达,130888,502,98127,29487,479,75.0%,23,3274,2.5%,0,1
44,安哥拉,67199,480,63894,1564,423,95.1%,57,1741,2.6%,0,1
45,东帝汶,19833,0,19704,7,0,99.3%,0,122,0.6%,0,1
46,新喀里多尼亚,12581,31,12103,198,4,96.2%,27,280,2.2%,0,1
47,马达加斯加,47295,0,43961,2338,0,93.0%,0,996,2.1%,0,1
48,津巴布韦,199404,2689,147669,46907,0,74.1%,3935,4828,2.4%,14,1
49,佛得角,38655,23,38131,173,20,98.6%,3,351,0.9%,0,1
50,蒙特塞拉特,45,0,43,1,0,95.6%,0,1,2.2%,0,1
51,海地,25941,0,22909,2267,0,88.3%,0,765,2.9%,0,1
52,尼日尔,7237,0,6879,85,0,95.1%,0,273,3.8%,0,1
53,乍得,5701,0,4874,646,0,85.5%,0,181,3.2%,0,1
54,萨尔瓦多,121623,93,105797,12011,0,87.0%,230,3815,3.1%,2,1
55,尼加拉瓜,17442,51,4225,13006,50,24.2%,0,211,1.2%,1,1
56,斐济,52706,55,51217,792,43,97.2%,12,697,1.3%,0,1
57,毛里求斯,23020,41,21548,710,0,93.6%,87,762,3.3%,0,1
58,赞比亚,225260,2857,208255,13317,2709,92.5%,148,3688,1.6%,0,1
59,吉布提,13546,8,13316,41,0,98.3%,12,189,1.4%,0,1
60,吉尔吉斯斯坦,184356,50,179442,2126,1,97.3%,48,2788,1.5%,1,1
61,巴巴多斯,27389,90,26013,1118,90,95.0%,0,258,0.9%,0,1
62,黑山,161672,545,157214,2077,183,97.2%,359,2381,1.5%,3,1
63,冈比亚,10087,27,9688,57,0,96.0%,36,342,3.4%,0,1
64,格陵兰岛,2182,0,1875,307,0,85.9%,0,0,0.0%,0,1
65,贝宁,24935,0,24705,69,0,99.1%,0,161,0.6%,0,1
66,索马里,23169,0,12903,8933,0,55.7%,0,1333,5.8%,0,1
67,坦桑尼亚,26483,0,183,25566,0,0.7%,0,734,2.8%,0,1
68,利比里亚,5929,13,5535,107,13,93.4%,0,287,4.8%,0,1
69,圭亚那合作共和国,38966,35,37214,712,0,95.5%,74,1040,2.7%,6,1
70,马约特,21288,63,2964,18139,63,13.9%,0,185,0.9%,0,1
71,巴哈马,23240,23,21734,793,17,93.5%,6,713,3.1%,0,1
72,乌兹别克斯坦,197753,174,194635,1647,0,98.4%,267,1471,0.7%,3,1
73,瓜德罗普,56035,0,2250,53035,0,4.0%,0,750,1.3%,0,1
74,开曼群岛,8245,0,4712,3524,0,57.1%,0,9,0.1%,0,1
75,刚果（布）,19490,311,12421,6702,309,63.7%,0,367,1.9%,2,1
76,中非共和国,11961,0,6859,5001,0,57.3%,0,101,0.8%,0,1
77,塞舌尔,24047,0,23574,342,0,98.0%,0,131,0.5%,0,1
78,赤道几内亚,13618,0,13407,36,0,98.5%,0,175,1.3%,0,1
79,纳米比亚,141045,931,127872,9580,699,90.7%,226,3593,2.5%,6,1
80,卢旺达,102697,343,45522,55830,343,44.3%,0,1345,1.3%,0,1
81,斯威士兰,62890,948,51387,10236,60,81.7%,886,1267,2.0%,2,1
82,毛里塔尼亚,40239,56,38858,522,6,96.6%,48,859,2.1%,2,1
83,阿鲁巴,17041,72,16489,372,17,96.8%,55,180,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,51518,82,48877,1455,80,94.9%,1,1186,2.3%,1,1
86,库拉索,18082,94,17434,462,72,96.4%,22,186,1.0%,0,1
87,圣卢西亚,13209,32,12795,119,21,96.9%,11,295,2.2%,0,1
88,圣文森特和格林纳丁斯,5810,26,5137,594,12,88.4%,12,79,1.4%,2,1
89,安提瓜和巴布达,4205,3,4048,40,0,96.3%,4,117,2.8%,0,1
90,危地马拉,624544,376,607507,952,115,97.3%,257,16085,2.6%,4,1
91,乌拉圭,405681,415,396293,3229,165,97.7%,249,6159,1.5%,1,1
92,委内瑞拉,442431,241,430963,6162,0,97.4%,340,5306,1.2%,8,1
93,苏丹,46037,0,38292,4447,0,83.2%,2283,3298,7.2%,1,1
94,几内亚,30938,0,29802,747,0,96.3%,0,389,1.3%,0,1
95,埃塞俄比亚,382371,2323,351304,24187,2209,91.9%,109,6880,1.8%,5,1
96,哈萨克斯坦,984556,416,955360,16239,0,97.0%,801,12957,1.3%,6,1
97,肯尼亚,270899,2844,249557,15987,2684,92.1%,159,5355,2.0%,1,1
98,特立尼达和多巴哥,87052,723,68740,15650,168,79.0%,528,2662,3.1%,27,1
99,加蓬,38039,0,36221,1532,0,95.2%,0,286,0.8%,0,1
100,加纳,133555,758,129862,2428,653,97.2%,101,1265,0.9%,4,1
101,法属波利尼西亚,46375,8,33500,12239,8,72.2%,0,636,1.4%,0,1
102,古巴,964317,0,955588,412,0,99.1%,0,8317,0.9%,0,1
103,留尼汪岛,71795,0,65494,5900,0,91.2%,0,401,0.6%,0,1
104,科特迪瓦,62583,170,61159,718,153,97.7%,17,706,1.1%,0,1
105,洪都拉斯,378994,120,123783,244782,119,32.7%,0,10429,2.8%,1,1
106,玻利维亚,570876,2376,514816,36564,1349,90.2%,1006,19496,3.4%,21,1
107,圣马丁岛,4735,9,4590,70,0,96.9%,17,75,1.6%,0,1
108,圣巴泰勒米岛,1621,0,462,1153,0,28.5%,0,6,0.4%,0,1
109,牙买加,92226,38,64434,25342,0,69.9%,296,2450,2.7%,1,1
110,土耳其,9228835,19859,8858445,289433,0,96.0%,25532,80957,0.9%,187,1
111,刚果（金）,67298,0,50930,15242,0,75.7%,0,1126,1.7%,0,1
112,巴拿马,484793,487,472731,4657,173,97.5%,309,7405,1.5%,5,1
113,蒙古国,387875,328,313256,72568,325,80.8%,0,2051,0.5%,3,1
114,布基纳法索,17040,368,16250,473,23,95.4%,324,317,1.9%,21,1
115,塞浦路斯,147685,806,124370,22691,806,84.2%,0,624,0.4%,0,1
116,文莱,15429,8,15189,142,0,98.4%,21,98,0.6%,0,1
117,马提尼克,47300,600,104,46427,580,0.2%,0,769,1.6%,20,1
118,法属圭亚那,47012,69,11254,35421,69,23.9%,0,337,0.7%,0,1
119,法罗群岛,4974,0,4508,453,0,90.6%,0,13,0.3%,0,1
120,阿尔巴尼亚,206616,376,198263,5173,0,96.0%,383,3180,1.5%,6,1
121,孟加拉国,1582368,352,1546664,7650,70,97.7%,281,28054,1.8%,1,1
122,保加利亚,730140,1883,603811,95970,41,82.7%,1778,30359,4.2%,64,1
123,摩尔多瓦,373373,554,358603,5213,50,96.0%,485,9557,2.6%,19,1
124,马尔代夫,94299,121,92099,1940,0,97.7%,149,260,0.3%,0,1
125,巴拉圭,464895,90,447319,983,0,96.2%,96,16593,3.6%,5,1
126,马耳他,43806,582,39289,4044,486,89.7%,94,473,1.1%,2,1
127,哥斯达黎加,568860,322,560239,1278,0,98.5%,585,7343,1.3%,3,1
128,哥伦比亚,5112719,1766,4952013,31120,0,96.9%,1946,129586,2.5%,47,1
129,多哥,27108,169,26001,861,159,95.9%,9,246,0.9%,1,1
130,秘鲁,2269497,1510,1720665,346457,1467,75.8%,0,202375,8.9%,43,1
131,斯洛伐克,819493,5080,741294,61960,0,90.5%,9364,16239,2.0%,69,1
132,喀麦隆,108410,0,105735,829,0,97.5%,0,1846,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1286025,2535,1248374,25163,709,97.1%,1770,12488,1.0%,56,1
135,直布罗陀,7954,111,7398,456,76,93.0%,35,100,1.3%,0,1
136,不丹,2659,1,2642,14,1,99.4%,0,3,0.1%,0,1
137,列支敦士登,5819,33,5438,312,0,93.5%,36,69,1.2%,0,1
138,巴勒斯坦,437326,333,428691,4019,41,98.0%,285,4616,1.1%,7,1
139,南非,3353106,15423,3052399,210120,0,91.0%,16809,90587,2.7%,35,1
140,波黑,286792,552,192218,81331,532,67.0%,0,13243,4.6%,20,1
141,匈牙利,1237330,3359,1071772,127251,0,86.6%,6072,38307,3.1%,139,1
142,斯洛文尼亚,453093,1263,430849,16716,0,95.1%,1847,5528,1.2%,6,1
143,波兰,4017420,18013,3500570,423405,8281,87.1%,8955,93445,2.3%,777,1
144,阿根廷,5415501,9336,5243498,55039,6400,96.8%,2913,116964,2.2%,23,1
145,智利,1794750,964,1706405,49445,0,95.1%,2159,38900,2.2%,6,1
146,乌克兰,3630391,6363,3393420,142787,0,93.5%,19494,94184,2.6%,301,1
147,沙特阿拉伯,551749,252,540506,2375,141,98.0%,109,8868,1.6%,2,1
148,突尼斯,721797,347,694517,1789,247,96.2%,90,25491,3.5%,10,1
149,塞内加尔,74256,27,72261,105,12,97.3%,11,1890,2.5%,4,1
150,拉脱维亚,270158,748,254890,10779,737,94.3%,0,4489,1.7%,11,1
151,摩洛哥,953724,381,936960,1947,191,98.2%,186,14817,1.6%,4,1
152,约旦,1045714,3023,981010,52375,0,93.8%,6360,12329,1.2%,32,1
153,葡萄牙,1242545,14691,1145663,78059,4359,92.2%,10305,18823,1.5%,27,1
154,安道尔,21372,0,19542,1692,0,91.4%,0,138,0.6%,0,1
155,印度尼西亚,4261208,179,4112524,4642,0,96.5%,252,144042,3.4%,10,1
156,捷克,2435208,11854,2214761,184862,0,90.9%,16423,35585,1.5%,93,1
157,多米尼加,412263,139,406513,1527,0,98.6%,253,4223,1.0%,0,1
158,亚美尼亚,344126,152,329576,6614,0,95.8%,153,7936,2.3%,7,1
159,爱尔兰,672964,5269,532365,134709,1088,79.1%,4181,5890,0.9%,0,1
160,卢森堡,97858,229,91011,5941,128,93.0%,100,906,0.9%,1,1
161,厄瓜多尔,538218,1186,443880,60714,1159,82.5%,0,33624,6.2%,27,1
162,卡塔尔,247269,185,244316,2339,0,98.8%,212,614,0.2%,0,1
163,圣马力诺,7160,0,6202,862,0,86.6%,0,96,1.3%,0,1
164,摩纳哥,4537,62,4172,328,45,92.0%,17,37,0.8%,0,1
165,冰岛,22087,372,19428,2622,236,88.0%,136,37,0.2%,0,1
166,墨西哥,3940401,2980,3293911,348131,791,83.6%,1944,298359,7.6%,245,1
167,阿塞拜疆,613059,1310,591724,13078,0,96.5%,2817,8257,1.3%,30,1
168,白俄罗斯,689151,1654,681250,2452,0,98.9%,1938,5449,0.8%,17,1
169,新西兰,13648,58,12014,1585,0,88.0%,126,49,0.4%,0,1
170,立陶宛,507916,1722,474075,26618,364,93.3%,1327,7223,1.4%,31,1
171,尼日利亚,231413,2123,211853,16569,2018,91.5%,101,2991,1.3%,4,1
172,埃及,377960,848,314452,42008,70,83.2%,731,21500,5.7%,47,1
173,荷兰,3014805,13344,2444707,549517,0,81.1%,22972,20581,0.7%,47,1
174,爱沙尼亚,234958,725,219213,13846,0,93.3%,857,1899,0.8%,2,1
175,丹麦,665142,0,533037,128932,17,80.1%,0,3173,0.5%,0,1
176,罗马尼亚,1801081,851,1729714,12904,0,96.0%,1200,58463,3.2%,62,1
177,北马其顿,222064,653,208938,5273,0,94.1%,729,7853,3.5%,28,1
178,挪威,363554,4799,88952,273345,4799,24.5%,0,1257,0.3%,0,1
179,格鲁吉亚,918641,2739,873178,32174,0,95.1%,3072,13289,1.4%,52,1
180,巴基斯坦,1292406,310,1254104,9408,4,97.0%,296,28894,2.2%,10,1
181,希腊,1049936,6542,974846,54964,1035,92.8%,5428,20126,1.9%,79,1
182,阿尔及利亚,215430,310,148217,61008,110,68.8%,192,6205,2.9%,8,1
183,瑞士,1221424,11515,951091,258242,8063,77.9%,3431,12091,1.0%,21,1
184,克罗地亚,686590,4226,651995,22416,2263,95.0%,1927,12179,1.8%,36,1
185,奥地利,1258377,2269,1211312,33470,0,96.3%,5065,13595,1.1%,29,1
186,阿曼,304984,42,300235,636,31,98.4%,11,4113,1.3%,0,1
187,阿富汗,157878,25,145355,5177,0,92.1%,34,7346,4.7%,6,1
188,巴林,278875,114,276672,809,76,99.2%,38,1394,0.5%,0,1
189,科威特,414413,92,411178,769,65,99.2%,27,2466,0.6%,0,1
190,伊拉克,2091834,342,2061781,5945,0,98.6%,490,24108,1.2%,8,1
191,黎巴嫩,705477,1806,650789,45708,519,92.2%,1272,8980,1.3%,15,1
192,以色列,1359174,910,1341898,9037,556,98.7%,351,8239,0.6%,3,1
193,伊朗,6179817,2103,6019343,29212,0,97.4%,3629,131262,2.1%,44,1
194,巴西,22222928,3621,21414318,190482,3535,96.4%,0,618128,2.8%,86,1
195,比利时,2017154,0,1553605,435557,0,77.0%,0,27992,1.4%,0,1
196,西班牙,5645095,49823,4997068,559090,43093,88.5%,6636,88937,1.6%,94,1
197,瑞典,1273313,4688,1179355,78729,3736,92.6%,934,15229,1.2%,18,1
198,俄罗斯,10318650,25264,9139166,878213,0,88.6%,42322,301271,2.9%,1020,1
199,英国,11647473,194352,9922480,1577420,147483,85.2%,46557,147573,1.3%,312,1
200,意大利,5472469,30783,4933663,402729,14441,90.2%,16189,136077,2.5%,153,1
201,印度,34765976,6317,34208926,78291,0,98.4%,6906,478759,1.4%,318,1
202,菲律宾,2837903,65,2777671,9251,0,97.9%,89,50981,1.8%,122,1
203,芬兰,227169,2877,46000,179665,2871,20.2%,0,1504,0.7%,6,1
204,斯里兰卡,582067,713,558527,8729,395,96.0%,294,14811,2.5%,24,1
205,柬埔寨,120434,3,116834,594,0,97.0%,9,3006,2.5%,1,1
206,尼泊尔,826664,217,809922,5161,0,98.0%,272,11581,1.4%,2,1
207,加拿大,1924261,12813,1809406,84742,8403,94.0%,4388,30113,1.6%,22,1
208,德国,6915353,39628,5992800,812319,0,86.7%,66500,110234,1.6%,544,1
209,越南,1604712,16555,1184428,389753,2951,73.8%,13394,30531,1.9%,210,1
210,法国,8798028,72832,7701272,974640,23222,87.5%,49381,122116,1.4%,229,1
211,美国,52510978,194181,40908146,10769803,109842,77.9%,82185,833029,1.6%,2154,1
212,澳大利亚,273075,5531,225549,45353,3994,82.6%,1529,2173,0.8%,8,1
213,马来西亚,2728203,3140,2647587,49395,0,97.0%,4278,31221,1.1%,57,1
214,日本,1730564,261,1710677,1502,91,98.9%,168,18385,1.1%,2,1
215,新加坡,276720,280,272675,3227,0,98.5%,428,818,0.3%,2,1
216,泰国,2202001,2532,2142186,38314,0,97.3%,3191,21501,1.0%,31,1
