id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
30,特克斯和凯科斯群岛,3076,9,2997,56,0,97.4%,11,23,0.7%,0,1
31,几内亚比绍,6434,0,6181,107,0,96.1%,18,146,2.3%,0,1
32,马里,16919,56,14982,1346,44,88.6%,11,591,3.5%,1,1
33,利比亚,367218,0,326451,35402,0,88.9%,0,5365,1.5%,0,1
34,老挝,61239,0,7339,53774,0,12.0%,0,126,0.2%,0,1
35,伯利兹,29501,0,27278,1665,0,92.5%,0,558,1.9%,0,1
36,缅甸,517395,1249,490015,8369,0,94.7%,1762,19011,3.7%,22,1
37,多米尼克,5589,39,5138,416,29,91.9%,10,35,0.6%,0,1
38,莫桑比克,151488,5,149419,133,0,98.6%,12,1936,1.3%,0,1
39,叙利亚,47091,128,28243,16149,34,60.0%,90,2699,5.7%,4,1
40,马恩岛,10558,49,10108,384,47,95.7%,0,66,0.6%,2,1
41,巴布亚新几内亚,34022,0,32383,1155,0,95.2%,0,484,1.4%,0,1
42,厄立特里亚,7156,44,6962,140,0,97.3%,47,54,0.8%,1,1
43,乌干达,127128,0,97217,26664,0,76.5%,30,3247,2.6%,0,1
44,安哥拉,65011,12,63053,228,0,97.0%,13,1730,2.7%,0,1
45,东帝汶,19819,3,19686,11,3,99.3%,0,122,0.6%,0,1
46,新喀里多尼亚,11863,23,55,11534,22,0.5%,0,274,2.3%,1,1
47,马达加斯加,43672,0,41322,1386,0,94.6%,0,964,2.2%,0,1
48,津巴布韦,133638,22,128416,523,13,96.1%,9,4699,3.5%,0,1
49,佛得角,38324,8,37906,68,5,98.9%,3,350,0.9%,0,1
50,蒙特塞拉特,41,0,40,0,0,97.6%,0,1,2.4%,0,1
51,海地,24768,58,20741,3316,51,83.7%,7,711,2.9%,0,1
52,尼日尔,6793,20,6334,221,0,93.2%,22,238,3.5%,1,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,118041,0,101092,13198,0,85.6%,0,3751,3.2%,5,1
55,尼加拉瓜,17023,0,4225,12590,0,24.8%,0,208,1.2%,0,1
56,斐济,52453,0,50825,933,0,96.9%,0,695,1.3%,0,1
57,毛里求斯,18979,0,1854,16885,0,9.8%,0,240,1.3%,0,1
58,赞比亚,210057,21,206291,99,0,98.2%,28,3667,1.7%,1,1
59,吉布提,13501,1,13286,29,0,98.4%,1,186,1.4%,0,1
60,吉尔吉斯斯坦,182833,53,177442,2668,0,97.1%,80,2723,1.5%,2,1
61,巴巴多斯,23623,251,14899,8518,60,63.1%,190,206,0.9%,1,1
62,黑山,154464,721,148456,3769,0,96.1%,1314,2239,1.4%,8,1
63,冈比亚,9986,0,9634,11,0,96.5%,0,341,3.4%,0,1
64,格陵兰岛,1129,13,962,167,0,85.2%,46,0,0.0%,0,1
65,贝宁,24846,0,24546,139,0,98.8%,0,161,0.6%,0,1
66,索马里,22969,132,11714,9931,0,51.0%,525,1324,5.8%,11,1
67,坦桑尼亚,26227,0,183,25317,0,0.7%,0,727,2.8%,0,1
68,利比里亚,5818,0,5523,8,0,94.9%,0,287,4.9%,0,1
69,圭亚那合作共和国,37184,94,34322,1891,0,92.3%,100,971,2.6%,3,1
70,马约特,20860,23,2964,17711,23,14.2%,0,185,0.9%,0,1
71,巴哈马,22655,15,21556,428,15,95.1%,0,671,3.0%,0,1
72,乌兹别克斯坦,191334,272,187815,2144,15,98.2%,254,1375,0.7%,3,1
73,瓜德罗普,55147,0,2250,52151,0,4.1%,0,746,1.4%,0,1
74,开曼群岛,5532,170,1853,3675,2,33.5%,168,4,0.1%,0,1
75,刚果（布）,18717,178,12421,5957,170,66.4%,0,339,1.8%,8,1
76,中非共和国,11666,0,6859,4706,0,58.8%,0,101,0.9%,0,1
77,塞舌尔,22831,0,22359,347,0,97.9%,0,125,0.5%,0,1
78,赤道几内亚,13538,6,13274,94,0,98.0%,7,170,1.3%,1,1
79,纳米比亚,129076,0,125433,76,0,97.2%,0,3567,2.8%,0,1
80,卢旺达,100207,6,45521,53346,6,45.4%,0,1340,1.3%,0,1
81,斯威士兰,46486,0,45214,24,0,97.3%,1,1248,2.7%,0,1
82,毛里塔尼亚,38583,75,36901,866,22,95.6%,51,816,2.1%,2,1
83,阿鲁巴,16194,22,15856,165,4,97.9%,18,173,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,50410,54,29545,19719,47,58.6%,4,1146,2.3%,3,1
86,库拉索,17303,12,17013,114,2,98.3%,10,176,1.0%,0,1
87,圣卢西亚,12902,22,12478,146,0,96.7%,79,278,2.2%,6,1
88,圣文森特和格林纳丁斯,5391,32,4052,1266,23,75.2%,9,73,1.4%,0,1
89,安提瓜和巴布达,4135,2,3974,53,0,96.1%,4,108,2.6%,0,1
90,危地马拉,613713,1640,595793,2083,0,97.1%,1677,15837,2.6%,47,1
91,乌拉圭,397712,231,389585,2015,40,98.0%,191,6112,1.5%,0,1
92,委内瑞拉,424441,1404,410952,8416,0,96.8%,1535,5073,1.2%,17,1
93,苏丹,40238,0,32905,4234,0,81.8%,0,3099,7.7%,0,1
94,几内亚,30715,0,29650,678,0,96.5%,0,387,1.3%,0,1
95,埃塞俄比亚,370045,200,346672,16701,79,93.7%,114,6672,1.8%,7,1
96,哈萨克斯坦,963828,1047,925046,26231,0,96.0%,1129,12551,1.3%,20,1
97,肯尼亚,254688,147,247919,1444,45,97.3%,102,5325,2.1%,0,1
98,特立尼达和多巴哥,65485,491,55047,8491,226,84.1%,254,1947,3.0%,11,1
99,加蓬,37045,0,30953,5819,0,83.6%,0,273,0.7%,0,1
100,加纳,130727,0,128684,836,0,98.4%,0,1207,0.9%,0,1
101,法属波利尼西亚,40178,0,33500,6042,0,83.4%,0,636,1.6%,0,1
102,古巴,960472,603,950707,1472,0,99.0%,602,8293,0.9%,4,1
103,留尼汪岛,57173,0,54801,1993,0,95.9%,0,379,0.7%,0,1
104,科特迪瓦,61577,15,60540,335,0,98.3%,17,702,1.1%,0,1
105,洪都拉斯,377420,60,119346,247686,0,31.6%,238,10388,2.8%,2,1
106,玻利维亚,528407,0,485991,23365,0,92.0%,0,19051,3.6%,0,1
107,圣马丁岛,4561,4,4449,37,0,97.5%,4,75,1.6%,0,1
108,圣巴泰勒米岛,1595,0,462,1127,0,29.0%,0,6,0.4%,0,1
109,牙买加,90630,91,61605,26669,0,68.0%,171,2356,2.6%,11,1
110,土耳其,8550377,23810,8057657,417873,0,94.2%,28749,74847,0.9%,218,1
111,刚果（金）,57880,77,50930,5846,72,88.0%,0,1104,1.9%,5,1
112,巴拿马,475835,208,466080,2403,0,97.9%,321,7352,1.5%,0,1
113,蒙古国,377387,536,313256,62191,528,83.0%,0,1940,0.5%,8,1
114,布基纳法索,15514,0,15009,240,0,96.7%,0,265,1.7%,0,1
115,塞浦路斯,129888,0,123722,5576,0,95.3%,0,590,0.5%,0,1
116,文莱,14444,45,13925,423,0,96.4%,68,96,0.7%,0,1
117,马提尼克,44318,0,104,43514,0,0.2%,0,700,1.6%,0,1
118,法属圭亚那,45616,33,11254,34040,33,24.7%,0,322,0.7%,0,1
119,法罗群岛,3169,41,2780,377,0,87.7%,67,12,0.4%,0,1
120,阿尔巴尼亚,195988,502,184778,8175,0,94.3%,611,3035,1.5%,7,1
121,孟加拉国,1573889,431,1538006,7937,0,97.7%,488,27946,1.8%,7,1
122,保加利亚,672555,2737,537115,108260,0,79.9%,3138,27180,4.0%,139,1
123,摩尔多瓦,357831,763,339526,9506,0,94.9%,785,8799,2.5%,47,1
124,马尔代夫,90601,124,88315,2038,44,97.5%,80,248,0.3%,0,1
125,巴拉圭,462242,52,445299,588,0,96.3%,52,16355,3.5%,5,1
126,马耳他,38587,59,36965,1159,14,95.8%,45,463,1.2%,0,1
127,哥斯达黎加,565548,201,535912,22385,0,94.8%,623,7251,1.3%,3,1
128,哥伦比亚,5045412,2157,4886428,30930,0,96.8%,2239,128054,2.5%,50,1
129,多哥,26199,14,25839,117,13,98.6%,1,243,0.9%,0,1
130,秘鲁,2222879,1537,1720665,301381,1503,77.4%,0,200833,9.0%,34,1
131,斯洛伐克,602413,9171,499479,89116,2688,82.9%,6446,13818,2.3%,37,1
132,喀麦隆,106190,0,102716,1704,0,96.7%,0,1770,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1230976,2648,1144641,75169,0,93.0%,7058,11166,0.9%,51,1
135,直布罗陀,6891,111,6040,753,107,87.7%,4,98,1.4%,0,1
136,不丹,2632,0,2619,10,0,99.5%,0,3,0.1%,0,1
137,列支敦士登,4089,58,3703,325,58,90.6%,0,61,1.5%,0,1
138,巴勒斯坦,427917,323,420811,2600,0,98.3%,477,4506,1.1%,4,1
139,南非,2929175,789,2820994,18609,664,96.3%,118,89572,3.1%,7,1
140,波黑,268572,0,192218,64135,0,71.6%,0,12219,4.5%,0,1
141,匈牙利,998488,0,837584,128124,0,83.9%,0,32780,3.3%,0,1
142,斯洛文尼亚,398439,3236,348638,44757,0,87.5%,3643,5044,1.3%,22,1
143,波兰,3326464,23418,2876042,369641,5966,86.5%,17070,80781,2.4%,382,1
144,阿根廷,5314702,1518,5180054,18274,62,97.5%,1437,116374,2.2%,19,1
145,智利,1740496,2611,1637925,64477,833,94.1%,1763,38094,2.2%,15,1
146,乌克兰,3322308,18250,2748500,492913,0,82.7%,21979,80895,2.4%,664,1
147,沙特阿拉伯,549443,31,538542,2078,0,98.0%,37,8823,1.6%,1,1
148,突尼斯,716183,86,689892,951,21,96.3%,61,25340,3.5%,4,1
149,塞内加尔,73965,0,72073,9,0,97.4%,0,1883,2.5%,0,1
150,拉脱维亚,245623,617,227097,14586,0,92.5%,3638,3940,1.6%,20,1
151,摩洛哥,948830,197,930885,3184,0,98.1%,283,14761,1.6%,6,1
152,约旦,911270,5532,862360,37563,2330,94.6%,3165,11347,1.2%,37,1
153,葡萄牙,1119784,2371,1058461,43013,1136,94.5%,1230,18310,1.6%,5,1
154,安道尔,16086,51,15571,385,34,96.8%,17,130,0.8%,0,1
155,印度尼西亚,4253098,393,4101216,8154,0,96.4%,379,143728,3.4%,14,1
156,捷克,1980849,23033,1751539,197305,12684,88.4%,10223,32005,1.6%,126,1
157,多米尼加,401914,1073,392604,5124,180,97.7%,892,4186,1.0%,1,1
158,亚美尼亚,333583,870,304017,22313,0,91.1%,2161,7253,2.2%,41,1
159,爱尔兰,524783,9092,419219,99955,4903,79.9%,4189,5609,1.1%,0,1
160,卢森堡,85960,300,81828,3270,0,95.2%,436,862,1.0%,0,1
161,厄瓜多尔,523847,0,443880,46846,0,84.7%,0,33121,6.3%,0,1
162,卡塔尔,241969,150,239467,1891,27,99.0%,123,611,0.3%,0,1
163,圣马力诺,5654,0,5460,102,0,96.6%,0,92,1.6%,0,1
164,摩纳哥,3552,14,3436,80,11,96.7%,3,36,1.0%,0,1
165,冰岛,16435,0,14553,1848,0,88.5%,0,34,0.2%,0,1
166,墨西哥,3862137,3837,3222379,347386,856,83.4%,2765,292372,7.6%,216,1
167,阿塞拜疆,572085,1763,535674,28812,0,93.6%,2499,7599,1.3%,20,1
168,白俄罗斯,638402,1859,622075,11395,0,97.4%,2590,4932,0.8%,16,1
169,新西兰,9972,171,5496,4437,97,55.1%,73,39,0.4%,1,1
170,立陶宛,454199,1931,418219,29486,0,92.1%,4503,6494,1.4%,33,1
171,尼日利亚,213532,23,206486,4073,14,96.7%,9,2973,1.4%,0,1
172,埃及,349513,892,291214,38427,142,83.3%,719,19872,5.7%,31,1
173,荷兰,2421643,21794,2045774,356914,16581,84.5%,5158,18955,0.8%,55,1
174,爱沙尼亚,216544,463,191920,22896,0,88.6%,2193,1728,0.8%,14,1
175,丹麦,446676,3795,398578,45291,1574,89.2%,2211,2807,0.6%,10,1
176,罗马尼亚,1760765,2697,1632145,73782,0,92.7%,8726,54838,3.1%,214,1
177,北马其顿,211831,444,195941,8472,0,92.5%,467,7418,3.5%,16,1
178,挪威,241441,2364,88952,151490,2361,36.8%,0,999,0.4%,3,1
179,格鲁吉亚,808889,4318,743927,53540,1791,92.0%,2457,11422,1.4%,70,1
180,巴基斯坦,1281872,319,1230734,22479,0,96.0%,331,28659,2.2%,7,1
181,希腊,874812,7751,775427,82148,3438,88.6%,4220,17237,2.0%,93,1
182,阿尔及利亚,208839,163,143223,59599,54,68.6%,103,6017,2.9%,6,1
183,瑞士,941216,0,850362,79459,0,90.3%,0,11395,1.2%,6,1
184,克罗地亚,566118,0,520993,34882,0,92.0%,0,10243,1.8%,0,1
185,奥地利,1042571,15297,886136,144442,5601,85.0%,9654,11993,1.2%,42,1
186,阿曼,304466,0,299884,469,0,98.5%,0,4113,1.4%,0,1
187,阿富汗,156864,52,136157,13344,24,86.8%,26,7363,4.7%,2,1
188,巴林,277348,18,275732,222,4,99.4%,14,1394,0.5%,0,1
189,科威特,413120,16,410404,252,0,99.3%,23,2464,0.6%,0,1
190,伊拉克,2073835,568,2032310,17883,0,98.0%,1006,23642,1.1%,14,1
191,黎巴嫩,658467,1175,627512,22320,1166,95.3%,0,8635,1.3%,9,1
192,以色列,1340084,192,1326697,5233,192,99.0%,0,8154,0.6%,0,1
193,伊朗,6073098,3539,5771363,172883,0,95.0%,11985,128852,2.1%,118,1
194,巴西,22012150,13355,21217739,181786,5295,96.4%,7826,612625,2.8%,234,1
195,比利时,1581500,21502,1266361,288571,17648,80.1%,3812,26568,1.7%,42,1
196,西班牙,5080663,6636,4901074,91779,5161,96.5%,1469,87810,1.7%,6,1
197,瑞典,1188735,0,1150896,22761,0,96.8%,0,15078,1.3%,0,1
198,俄罗斯,9294188,37120,7992426,1038919,0,86.0%,36172,262843,2.8%,1254,1
199,英国,9806034,44237,8050466,1611702,10676,82.1%,33404,143866,1.5%,157,1
200,意大利,4915981,10554,4639449,143401,4617,94.4%,5889,133131,2.7%,48,1
201,印度,34510413,10302,33922037,122714,0,98.3%,11787,465662,1.3%,267,1
202,菲律宾,2824499,1289,2755526,22070,0,97.6%,2214,46903,1.7%,205,1
203,芬兰,174823,0,46000,127574,0,26.3%,0,1249,0.7%,0,1
204,斯里兰卡,555929,732,526353,15468,268,94.7%,442,14108,2.5%,22,1
205,柬埔寨,119867,40,116246,721,0,97.0%,37,2900,2.4%,5,1
206,尼泊尔,818787,209,799989,7303,0,97.7%,444,11495,1.4%,1,1
207,加拿大,1764305,3606,1709893,24921,510,96.9%,3072,29491,1.7%,24,1
208,德国,5341332,55629,4610300,631479,33321,86.3%,22100,99553,1.9%,208,1
209,越南,1084625,9531,900337,160603,0,83.0%,16773,23685,2.2%,107,1
210,法国,7395222,21220,7048431,228345,13860,95.3%,7310,118446,1.6%,50,1
211,美国,48558229,128837,38437852,9326838,43489,79.2%,83328,793539,1.6%,2020,1
212,澳大利亚,198444,1352,182463,14037,0,91.9%,1523,1944,1.0%,5,1
213,马来西亚,2581747,6355,2482284,69485,1279,96.1%,5031,29978,1.2%,45,1
214,日本,1725977,110,1706557,1074,-149,98.9%,254,18346,1.1%,5,1
215,新加坡,250518,1734,230089,19775,0,91.8%,2874,654,0.3%,16,1
216,泰国,2064581,6595,1956923,87273,0,94.8%,8478,20385,1.0%,53,1
