id,area,confirmed,confirmedRelative,crued,curConfirm,curConfirmRelative,curedPercent,curedRelative,died,diedPercent,diedRelative,icuDisable
33,利比亚,364076,0,314829,43972,0,86.5%,0,5275,1.4%,0,1
34,老挝,53207,0,6558,46553,0,12.3%,0,96,0.2%,0,1
35,伯利兹,28899,150,26418,1947,0,91.4%,255,534,1.8%,4,1
36,缅甸,512548,831,483530,10105,164,94.3%,653,18913,3.7%,14,1
37,多米尼克,5235,0,4838,363,0,92.4%,0,34,0.6%,0,1
38,莫桑比克,151422,4,149355,133,3,98.6%,1,1934,1.3%,0,1
39,叙利亚,46130,0,27583,15886,0,59.8%,0,2661,5.8%,0,1
40,马恩岛,10225,35,9837,324,0,96.2%,52,64,0.6%,0,1
41,巴布亚新几内亚,32830,0,31153,1247,0,94.9%,0,430,1.3%,0,1
42,厄立特里亚,7051,12,6839,164,9,97.0%,3,48,0.7%,0,1
43,乌干达,126889,56,96989,26663,44,76.4%,11,3237,2.6%,1,1
44,安哥拉,64899,18,61666,1506,0,95.0%,227,1727,2.7%,1,1
45,东帝汶,19809,0,19675,12,0,99.3%,0,122,0.6%,0,1
46,新喀里多尼亚,11573,30,55,11246,30,0.5%,0,272,2.4%,0,1
47,马达加斯加,43672,0,41322,1386,0,94.6%,0,964,2.2%,0,1
48,津巴布韦,133393,64,128274,423,19,96.2%,43,4696,3.5%,2,1
49,佛得角,38293,6,37852,91,0,98.8%,6,350,0.9%,0,1
50,蒙特塞拉特,41,0,40,0,0,97.6%,0,1,2.4%,0,1
51,海地,24543,310,20675,3160,180,84.2%,124,708,2.9%,6,1
52,尼日尔,6669,24,6203,235,6,93.0%,16,231,3.5%,2,1
53,乍得,5105,0,4874,56,0,95.5%,0,175,3.4%,0,1
54,萨尔瓦多,117722,178,100424,13577,0,85.3%,325,3721,3.2%,6,1
55,尼加拉瓜,16877,0,4225,12445,0,25.0%,0,207,1.2%,0,1
56,斐济,52397,0,50316,1402,0,96.0%,0,679,1.3%,0,1
57,毛里求斯,18979,0,1854,16885,0,9.8%,0,240,1.3%,0,1
58,赞比亚,209971,8,206166,141,0,98.2%,24,3664,1.7%,0,1
59,吉布提,13495,0,13282,27,0,98.4%,0,186,1.4%,0,1
60,吉尔吉斯斯坦,182341,70,176824,2813,0,97.0%,106,2704,1.5%,3,1
61,巴巴多斯,21877,284,13639,8047,276,62.3%,6,191,0.9%,2,1
62,黑山,151730,937,144099,5431,0,95.0%,1256,2200,1.4%,15,1
63,冈比亚,9980,0,9624,15,0,96.4%,0,341,3.4%,0,1
64,格陵兰岛,990,0,870,120,0,87.9%,0,0,0.0%,0,1
65,贝宁,24833,0,24546,126,0,98.8%,0,161,0.6%,0,1
66,索马里,22837,0,11189,10335,0,49.0%,0,1313,5.7%,0,1
67,坦桑尼亚,26196,0,183,25288,0,0.7%,0,725,2.8%,0,1
68,利比里亚,5817,0,5458,72,0,93.8%,0,287,4.9%,0,1
69,圭亚那合作共和国,36741,119,33482,2302,28,91.1%,91,957,2.6%,0,1
70,马约特,20769,18,2964,17620,18,14.3%,0,185,0.9%,0,1
71,巴哈马,22572,20,21512,395,0,95.3%,89,665,2.9%,0,1
72,乌兹别克斯坦,189683,272,185795,2532,20,98.0%,249,1356,0.7%,3,1
73,瓜德罗普,54920,0,2250,51925,0,4.1%,0,745,1.4%,0,1
74,开曼群岛,3427,0,1240,2185,0,36.2%,0,2,0.1%,0,1
75,刚果（布）,18153,0,12421,5423,0,68.4%,0,309,1.7%,0,1
76,中非共和国,11666,87,6859,4706,86,58.8%,0,101,0.9%,1,1
77,塞舌尔,22633,413,22191,320,171,98.0%,239,122,0.5%,3,1
78,赤道几内亚,13485,0,13110,207,0,97.2%,0,168,1.2%,0,1
79,纳米比亚,129041,11,125325,152,0,97.1%,12,3564,2.8%,0,1
80,卢旺达,100125,35,45518,53269,33,45.5%,2,1338,1.3%,0,1
81,斯威士兰,46472,1,45204,23,0,97.3%,1,1245,2.7%,0,1
82,毛里塔尼亚,38069,60,36522,740,7,95.9%,52,807,2.1%,1,1
83,阿鲁巴,16076,14,15751,153,1,98.0%,13,172,1.1%,0,1
84,钻石公主号邮轮,712,0,699,0,0,98.2%,0,13,1.8%,0,1
85,苏里南,50046,63,29528,19382,57,59.0%,6,1136,2.3%,0,1
86,库拉索,17216,10,16941,100,1,98.4%,9,175,1.0%,0,1
87,圣卢西亚,12835,19,12308,258,0,95.9%,35,269,2.1%,0,1
88,圣文森特和格林纳丁斯,5270,53,3978,1221,52,75.5%,1,71,1.3%,0,1
89,安提瓜和巴布达,4118,4,3902,109,0,94.8%,3,107,2.6%,1,1
90,危地马拉,609136,829,590601,2860,0,97.0%,908,15675,2.6%,48,1
91,乌拉圭,396402,211,388239,2062,0,97.9%,213,6101,1.5%,2,1
92,委内瑞拉,418900,878,404871,9010,0,96.7%,942,5019,1.2%,5,1
93,苏丹,40238,0,32905,4234,0,81.8%,0,3099,7.7%,0,1
94,几内亚,30715,0,29650,678,0,96.5%,0,387,1.3%,0,1
95,埃塞俄比亚,368646,240,344328,17705,7,93.4%,215,6613,1.8%,18,1
96,哈萨克斯坦,956499,1220,914098,29982,0,95.6%,2365,12419,1.3%,25,1
97,肯尼亚,254276,61,247633,1327,2,97.4%,59,5316,2.1%,0,1
98,特立尼达和多巴哥,61922,535,53340,6732,300,86.1%,225,1850,3.0%,10,1
99,加蓬,36692,0,30083,6343,0,82.0%,0,266,0.7%,0,1
100,加纳,130649,0,128331,1112,0,98.2%,0,1206,0.9%,0,1
101,法属波利尼西亚,40178,0,33500,6042,0,83.4%,0,636,1.6%,0,1
102,古巴,958390,293,948253,1858,0,98.9%,537,8279,0.9%,0,1
103,留尼汪岛,55865,0,54058,1431,0,96.8%,0,376,0.7%,0,1
104,科特迪瓦,61503,0,60378,423,0,98.2%,0,702,1.1%,0,1
105,洪都拉斯,376967,126,117912,248702,28,31.3%,95,10353,2.7%,3,1
106,玻利维亚,522530,1012,481648,21878,614,92.2%,392,19004,3.6%,6,1
107,圣马丁岛,4532,0,4428,29,0,97.7%,0,75,1.7%,0,1
108,圣巴泰勒米岛,1589,0,462,1121,0,29.1%,0,6,0.4%,0,1
109,牙买加,90149,79,60314,27513,0,66.9%,184,2322,2.6%,9,1
110,土耳其,8386542,23637,7868409,444791,0,93.8%,25164,73342,0.9%,217,1
111,刚果（金）,57729,67,50930,5700,67,88.2%,0,1099,1.9%,0,1
112,巴拿马,474453,229,465356,1756,83,98.1%,143,7341,1.5%,3,1
113,蒙古国,372853,988,313256,57719,978,84.0%,0,1878,0.5%,10,1
114,布基纳法索,15281,0,14833,214,0,97.1%,0,234,1.5%,0,1
115,塞浦路斯,124225,0,90755,32893,0,73.1%,0,577,0.5%,0,1
116,文莱,14172,51,13447,629,0,94.9%,125,96,0.7%,1,1
117,马提尼克,43881,0,104,43077,0,0.2%,0,700,1.6%,0,1
118,法属圭亚那,45366,60,11254,33790,56,24.8%,0,322,0.7%,4,1
119,法罗群岛,2903,0,2365,530,0,81.5%,0,8,0.3%,0,1
120,阿尔巴尼亚,192600,573,181213,8401,110,94.1%,458,2986,1.6%,5,1
121,孟加拉国,1572278,0,1536303,8057,0,97.7%,0,27918,1.8%,0,1
122,保加利亚,654819,3146,514788,113840,0,78.6%,3007,26191,4.0%,175,1
123,摩尔多瓦,352670,1243,332073,12151,63,94.2%,1112,8446,2.4%,68,1
124,马尔代夫,89713,165,87225,2241,79,97.2%,86,247,0.3%,0,1
125,巴拉圭,461912,291,444920,657,230,96.3%,0,16335,3.5%,61,1
126,马耳他,38168,51,36761,945,39,96.3%,12,462,1.2%,0,1
127,哥斯达黎加,564159,235,524560,32402,0,93.0%,2100,7197,1.3%,7,1
128,哥伦比亚,5029335,2559,4870317,31252,588,96.8%,1930,127766,2.5%,41,1
129,多哥,26148,0,25813,92,0,98.7%,0,243,0.9%,0,1
130,秘鲁,2213548,1148,1720665,292278,1129,77.7%,0,200605,9.1%,19,1
131,斯洛伐克,554296,7244,466252,74559,2104,84.1%,5101,13485,2.4%,39,1
132,喀麦隆,106190,0,102716,1704,0,96.7%,0,1770,1.7%,0,1
133,梵蒂冈,27,0,27,0,0,100.0%,0,0,0.0%,0,1
134,塞尔维亚,1208386,3484,1101235,96370,0,91.1%,13621,10781,0.9%,59,1
135,直布罗陀,6464,136,5915,451,98,91.5%,38,98,1.5%,0,1
136,不丹,2625,2,2616,6,0,99.7%,2,3,0.1%,0,1
137,列支敦士登,3798,12,3568,169,12,93.9%,0,61,1.6%,0,1
138,巴勒斯坦,426613,90,418934,3196,0,98.2%,258,4483,1.1%,4,1
139,南非,2925677,393,2819307,16894,199,96.4%,177,89476,3.1%,17,1
140,波黑,263587,0,192218,59407,0,72.9%,0,11962,4.5%,0,1
141,匈牙利,939784,0,818336,89581,0,87.1%,0,31867,3.4%,0,1
142,斯洛文尼亚,375775,3666,329282,41575,675,87.6%,2972,4918,1.3%,19,1
143,波兰,3190067,14298,2788003,323243,208,87.4%,13824,78821,2.5%,266,1
144,阿根廷,5305151,1614,5170876,18047,452,97.5%,1149,116228,2.2%,13,1
145,智利,1723728,2703,1627965,57812,1516,94.4%,1172,37951,2.2%,15,1
146,乌克兰,3217639,23572,2631240,509694,0,81.8%,25415,76705,2.4%,695,1
147,沙特阿拉伯,549192,44,538201,2180,2,98.0%,41,8811,1.6%,1,1
148,突尼斯,715637,82,689402,927,0,96.3%,113,25308,3.5%,8,1
149,塞内加尔,73951,3,72059,11,0,97.4%,3,1881,2.5%,0,1
150,拉脱维亚,239575,1422,211265,24576,0,88.2%,2733,3734,1.6%,51,1
151,摩洛哥,948157,123,929909,3508,0,98.1%,164,14740,1.6%,3,1
152,约旦,889671,3629,849603,28853,1153,95.5%,2444,11215,1.3%,32,1
153,葡萄牙,1106005,1816,1050838,36925,701,95.0%,1107,18242,1.6%,8,1
154,安道尔,15819,75,15443,246,53,97.6%,22,130,0.8%,0,1
155,印度尼西亚,4250516,359,4097675,9197,0,96.4%,451,143644,3.4%,16,1
156,捷克,1890405,14237,1716716,142208,7588,90.8%,6573,31481,1.7%,76,1
157,多米尼加,394608,1160,386219,4223,226,97.9%,927,4166,1.1%,7,1
158,亚美尼亚,328963,1251,293760,28187,0,89.3%,2192,7016,2.1%,39,1
159,爱尔兰,494643,5478,405598,83479,3419,82.0%,2059,5566,1.1%,0,1
160,卢森堡,84248,179,80572,2821,178,95.6%,0,855,1.0%,1,1
161,厄瓜多尔,519560,0,443880,42691,0,85.4%,0,32989,6.3%,0,1
162,卡塔尔,240965,137,238717,1637,0,99.1%,142,611,0.3%,0,1
163,圣马力诺,5598,0,5439,67,0,97.2%,0,92,1.6%,0,1
164,摩纳哥,3478,6,3388,54,0,97.4%,6,36,1.0%,0,1
165,冰岛,15321,0,13702,1585,0,89.4%,0,34,0.2%,0,1
166,墨西哥,3844791,3353,3204910,348792,602,83.4%,2509,291089,7.6%,242,1
167,阿塞拜疆,558431,2334,520250,30765,217,93.2%,2092,7416,1.3%,25,1
168,白俄罗斯,625592,1964,604708,16050,0,96.7%,2638,4834,0.8%,14,1
169,新西兰,8692,176,5090,3569,131,58.6%,45,33,0.4%,0,1
170,立陶宛,443228,2411,400067,36844,0,90.3%,5258,6317,1.4%,22,1
171,尼日利亚,213127,129,205491,4676,0,96.4%,483,2960,1.4%,16,1
172,埃及,343026,909,286891,36700,119,83.6%,733,19435,5.7%,57,1
173,荷兰,2283083,13848,2017900,246455,10224,88.4%,3591,18728,0.8%,33,1
174,爱沙尼亚,211535,993,183772,26095,0,86.9%,2235,1668,0.8%,6,1
175,丹麦,420099,2948,384095,33244,1323,91.4%,1618,2760,0.7%,7,1
176,罗马尼亚,1739283,4006,1568418,118029,0,90.2%,12015,52836,3.0%,323,1
177,北马其顿,208992,469,193072,8600,81,92.4%,375,7320,3.5%,13,1
178,挪威,227370,1762,88952,137468,1760,39.1%,0,950,0.4%,2,1
179,格鲁吉亚,784091,4565,716382,56734,2202,91.4%,2285,10975,1.4%,78,1
180,巴基斯坦,1279373,231,1227688,23090,0,96.0%,460,28595,2.2%,11,1
181,希腊,828032,0,731135,80211,0,88.3%,0,16686,2.0%,0,1
182,阿尔及利亚,207873,140,142634,59262,54,68.6%,81,5977,2.9%,5,1
183,瑞士,909034,0,841810,55883,0,92.6%,0,11341,1.2%,6,1
184,克罗地亚,534601,6315,484766,39995,149,90.7%,6100,9840,1.8%,66,1
185,奥地利,948100,13152,830831,105580,6863,87.6%,6241,11689,1.2%,48,1
186,阿曼,304410,0,299810,487,0,98.5%,0,4113,1.4%,0,1
187,阿富汗,156552,23,129208,20051,15,82.5%,8,7293,4.7%,0,1
188,巴林,277201,19,275563,245,0,99.4%,40,1393,0.5%,0,1
189,科威特,412982,24,410238,282,1,99.3%,23,2462,0.6%,0,1
190,伊拉克,2068388,591,2023683,21222,0,97.8%,1375,23483,1.1%,12,1
191,黎巴嫩,651788,959,623694,19517,267,95.7%,687,8577,1.3%,5,1
192,以色列,1336882,185,1322917,5825,183,99.0%,0,8140,0.6%,2,1
193,伊朗,6031575,4306,5683458,220075,0,94.2%,12802,128042,2.1%,124,1
194,巴西,21953838,14424,21146255,196328,5610,96.3%,8202,611255,2.8%,612,1
195,比利时,1484712,21164,1242741,215650,16755,83.7%,4349,26321,1.8%,60,1
196,西班牙,5047156,4353,4889801,69682,3080,96.9%,1247,87673,1.7%,26,1
197,瑞典,1182471,0,1146876,20544,0,97.0%,0,15051,1.3%,0,1
198,俄罗斯,9070674,39256,7784585,1030703,4213,85.8%,33802,255386,2.8%,1241,1
199,英国,9524971,38900,7792578,1589558,9442,81.8%,29313,142835,1.5%,145,1
200,意大利,4852496,8522,4604645,115112,3739,94.9%,4715,132739,2.7%,68,1
201,印度,34437307,11850,33837859,135918,0,98.3%,12403,463530,1.3%,555,1
202,菲律宾,2816980,1965,2743297,28102,277,97.4%,1451,45581,1.6%,237,1
203,芬兰,167119,0,46000,119903,0,27.5%,0,1216,0.7%,0,1
204,斯里兰卡,549500,907,523503,12025,504,95.3%,381,13972,2.5%,22,1
205,柬埔寨,119536,60,115924,745,0,97.0%,65,2867,2.4%,5,1
206,尼泊尔,816675,260,797926,7278,0,97.7%,478,11471,1.4%,2,1
207,加拿大,1746916,3766,1692301,25291,16,96.9%,3707,29324,1.7%,43,1
208,德国,5009388,26822,4477900,433329,10884,89.4%,15800,98159,2.0%,138,1
209,越南,1018346,8467,858054,137274,6536,84.3%,1843,23018,2.3%,88,1
210,法国,7275149,3860,7007731,149281,0,96.3%,6243,118137,1.6%,48,1
211,美国,47891997,134321,37897335,9211223,15639,79.1%,116554,783439,1.6%,2128,1
212,澳大利亚,189607,1468,166014,21711,720,87.6%,744,1882,1.0%,4,1
213,马来西亚,2541147,6517,2446197,65319,450,96.3%,6026,29631,1.2%,41,1
214,日本,1724989,199,1705098,1567,-79,98.8%,277,18324,1.1%,1,1
215,新加坡,235480,3099,210521,24383,106,89.4%,2979,576,0.2%,14,1
216,泰国,2018410,7057,1902846,95530,0,94.3%,7393,20034,1.0%,53,1
